,Frame,X,Y,Z
1202,601,0.016229015,-0.016526468,0.59518419
1204,602,0.016228531,-0.016684131,0.59518043
1206,603,0.016228531,-0.016684131,0.59518043
1208,604,0.016228531,-0.016684131,0.59518043
1210,605,0.016228531,-0.016684131,0.59518043
1212,606,0.016228531,-0.016684131,0.59518043
1214,607,0.016228531,-0.016684131,0.59518043
1216,608,0.016228531,-0.016684131,0.59518043
1218,609,0.016228531,-0.016684131,0.59518043
1220,610,0.016228531,-0.016684131,0.59518043
1222,611,0.016228531,-0.016684131,0.59518043
1224,612,0.016228531,-0.016684131,0.59518043
1226,613,0.016228531,-0.016684131,0.59518043
1228,614,0.016228531,-0.016684131,0.59518043
1230,615,0.016228531,-0.016684131,0.59518043
1232,616,0.016228531,-0.016684131,0.59518043
1234,617,0.016228531,-0.016684131,0.59518043
1236,618,0.016228531,-0.016684131,0.59518043
1238,619,0.016228531,-0.016684131,0.59518043
1240,620,0.016228531,-0.016684131,0.59518043
1242,621,0.016228531,-0.016684131,0.59518043
1244,622,0.016228531,-0.016684131,0.59518043
1246,623,0.016228531,-0.016684131,0.59518043
1248,624,0.016219056,-0.016675788,0.59483279
1250,625,0.016219056,-0.016675788,0.59483279
1252,626,0.016219056,-0.016675788,0.59483279
1254,627,0.016219056,-0.016675788,0.59483279
1256,628,0.01621948,-0.016825504,0.59483215
1258,629,0.01621948,-0.016825504,0.59483215
1260,630,0.016218956,-0.01698312,0.59482836
1262,631,0.016218956,-0.01698312,0.59482836
1264,632,0.016218956,-0.01698312,0.59482836
1266,633,0.016218956,-0.01698312,0.59482836
1268,634,0.016218956,-0.01698312,0.59482836
1270,635,0.016218956,-0.01698312,0.59482836
1272,636,0.016218956,-0.01698312,0.59482836
1274,637,0.016218956,-0.01698312,0.59482836
1276,638,0.016218956,-0.01698312,0.59482836
1278,639,0.016515064,-0.016978524,0.59468283
1280,640,0.016515064,-0.016978524,0.59468283
1282,641,0.016515064,-0.016978524,0.59468283
1284,642,0.016515064,-0.016978524,0.59468283
1286,643,0.016515064,-0.016978524,0.59468283
1288,644,0.016515064,-0.016978524,0.59468283
1290,645,0.016515064,-0.016978524,0.59468283
1292,646,0.016515064,-0.016978524,0.59468283
1294,647,0.016515064,-0.016978524,0.59468283
1296,648,0.016515064,-0.016978524,0.59468283
1298,649,0.016515064,-0.016978524,0.59468283
1300,650,0.016515064,-0.016978524,0.59468283
1302,651,0.016515064,-0.016978524,0.59468283
1304,652,0.016515064,-0.016978524,0.59468283
1306,653,0.016515064,-0.016978524,0.59468283
1308,654,0.016515064,-0.016978524,0.59468283
1310,655,0.016505427,-0.016970059,0.59433564
1312,656,0.016505427,-0.016970059,0.59433564
1314,657,0.016505427,-0.016970059,0.59433564
1316,658,0.016505895,-0.017119649,0.59433503
1318,659,0.01650533,-0.017277139,0.59433121
1320,660,0.01650533,-0.017277139,0.59433121
1322,661,0.01650533,-0.017277139,0.59433121
1324,662,0.01650533,-0.017277139,0.59433121
1326,663,0.01650533,-0.017277139,0.59433121
1328,664,0.01650533,-0.017277139,0.59433121
1330,665,0.01650533,-0.017277139,0.59433121
1332,666,0.01650533,-0.017277139,0.59433121
1334,667,0.01650533,-0.017277139,0.59433121
1336,668,0.01650533,-0.017277139,0.59433121
1338,669,0.01650533,-0.017277139,0.59433121
1340,670,0.01650533,-0.017277139,0.59433121
1342,671,0.01650533,-0.017277139,0.59433121
1344,672,0.01650533,-0.017277139,0.59433121
1346,673,0.01650533,-0.017277139,0.59433121
1348,674,0.01650533,-0.017277139,0.59433121
1350,675,0.01650533,-0.017277139,0.59433121
1352,676,0.01650533,-0.017277139,0.59433121
1354,677,0.01650533,-0.017277139,0.59433121
1356,678,0.01650533,-0.017277139,0.59433121
1358,679,0.01650533,-0.017277139,0.59433121
1360,680,0.01650533,-0.017277139,0.59433121
1362,681,0.01650533,-0.017277139,0.59433121
1364,682,0.01650533,-0.017277139,0.59433121
1366,683,0.01650533,-0.017277139,0.59433121
1368,684,0.01650533,-0.017277139,0.59433121
1370,685,0.01650533,-0.017277139,0.59433121
1372,686,0.01650533,-0.017277139,0.59433121
1374,687,0.016495699,-0.017268544,0.59398421
1376,688,0.016495094,-0.01742599,0.59398041
1378,689,0.016495607,-0.017575487,0.59397979
1380,690,0.016495607,-0.017575487,0.59397979
1382,691,0.016495607,-0.017575487,0.59397979
1384,692,0.016495607,-0.017575487,0.59397979
1386,693,0.016495607,-0.017575487,0.59397979
1388,694,0.016495607,-0.017575487,0.59397979
1390,695,0.016495607,-0.017575487,0.59397979
1392,696,0.016495607,-0.017575487,0.59397979
1394,697,0.016495607,-0.017575487,0.59397979
1396,698,0.016495607,-0.017575487,0.59397979
1398,699,0.016495607,-0.017575487,0.59397979
1400,700,0.016495607,-0.017575487,0.59397979
1402,701,0.016495607,-0.017575487,0.59397979
1404,702,0.016495607,-0.017575487,0.59397979
1406,703,0.016495607,-0.017575487,0.59397979
1408,704,0.016495607,-0.017575487,0.59397979
1410,705,0.016495607,-0.017575487,0.59397979
1412,706,0.016495607,-0.017575487,0.59397979
1414,707,0.016495607,-0.017575487,0.59397979
1416,708,0.016495607,-0.017575487,0.59397979
1418,709,0.016495607,-0.017575487,0.59397979
1420,710,0.016495607,-0.017575487,0.59397979
1422,711,0.016495607,-0.017575487,0.59397979
1424,712,0.016495607,-0.017575487,0.59397979
1426,713,0.016495607,-0.017575487,0.59397979
1428,714,0.016495607,-0.017575487,0.59397979
1430,715,0.016495607,-0.017575487,0.59397979
1432,716,0.016495607,-0.017575487,0.59397979
1434,717,0.016494963,-0.017732931,0.59397595
1436,718,0.016494963,-0.017732931,0.59397595
1438,719,0.016494963,-0.017732931,0.59397595
1440,720,0.016494963,-0.017732931,0.59397595
1442,721,0.016485894,-0.017873567,0.59362856
1444,722,0.016485894,-0.017873567,0.59362856
1446,723,0.016485894,-0.017873567,0.59362856
1448,724,0.016485894,-0.017873567,0.59362856
1450,725,0.016485894,-0.017873567,0.59362856
1452,726,0.016485894,-0.017873567,0.59362856
1454,727,0.016485894,-0.017873567,0.59362856
1456,728,0.016485894,-0.017873567,0.59362856
1458,729,0.016485894,-0.017873567,0.59362856
1460,730,0.016485894,-0.017873567,0.59362856
1462,731,0.016485894,-0.017873567,0.59362856
1464,732,0.016485894,-0.017873567,0.59362856
1466,733,0.016485894,-0.017873567,0.59362856
1468,734,0.016485894,-0.017873567,0.59362856
1470,735,0.016485894,-0.017873567,0.59362856
1472,736,0.016485894,-0.017873567,0.59362856
1474,737,0.016485894,-0.017873567,0.59362856
1476,738,0.016485894,-0.017873567,0.59362856
1478,739,0.016485894,-0.017873567,0.59362856
1480,740,0.016485894,-0.017873567,0.59362856
1482,741,0.016485894,-0.017873567,0.59362856
1484,742,0.016485894,-0.017873567,0.59362856
1486,743,0.016485894,-0.017873567,0.59362856
1488,744,0.016485894,-0.017873567,0.59362856
1490,745,0.016485894,-0.017873567,0.59362856
1492,746,0.016485211,-0.018030964,0.59362469
1494,747,0.016485211,-0.018030964,0.59362469
1496,748,0.016485211,-0.018030964,0.59362469
1498,749,0.016485211,-0.018030964,0.59362469
1500,750,0.016485211,-0.018030964,0.59362469
1502,751,0.016780662,-0.018025974,0.59348003
1504,752,0.016781263,-0.018175345,0.5934795
1506,753,0.016781263,-0.018175345,0.5934795
1508,754,0.016781263,-0.018175345,0.5934795
1510,755,0.016771476,-0.018166364,0.59313314
1512,756,0.016771476,-0.018166364,0.59313314
1514,757,0.016771476,-0.018166364,0.59313314
1516,758,0.016771476,-0.018166364,0.59313314
1518,759,0.016771476,-0.018166364,0.59313314
1520,760,0.016771476,-0.018166364,0.59313314
1522,761,0.016771476,-0.018166364,0.59313314
1524,762,0.016771476,-0.018166364,0.59313314
1526,763,0.016771476,-0.018166364,0.59313314
1528,764,0.016771476,-0.018166364,0.59313314
1530,765,0.016771476,-0.018166364,0.59313314
1532,766,0.016771476,-0.018166364,0.59313314
1534,767,0.016771476,-0.018166364,0.59313314
1536,768,0.016771476,-0.018166364,0.59313314
1538,769,0.016771476,-0.018166364,0.59313314
1540,770,0.016771476,-0.018166364,0.59313314
1542,771,0.016771476,-0.018166364,0.59313314
1544,772,0.016771476,-0.018166364,0.59313314
1546,773,0.016771476,-0.018166364,0.59313314
1548,774,0.016771476,-0.018166364,0.59313314
1550,775,0.016771476,-0.018166364,0.59313314
1552,776,0.016771476,-0.018166364,0.59313314
1554,777,0.016771476,-0.018166364,0.59313314
1556,778,0.016770751,-0.018323636,0.59312923
1558,779,0.016770751,-0.018323636,0.59312923
1560,780,0.016770751,-0.018323636,0.59312923
1562,781,0.016770751,-0.018323636,0.59312923
1564,782,0.016770751,-0.018323636,0.59312923
1566,783,0.016770751,-0.018323636,0.59312923
1568,784,0.016771396,-0.018472915,0.59312874
1570,785,0.016771396,-0.018472915,0.59312874
1572,786,0.016771396,-0.018472915,0.59312874
1574,787,0.016771396,-0.018472915,0.59312874
1576,788,0.016771396,-0.018472915,0.59312874
1578,789,0.016771396,-0.018472915,0.59312874
1580,790,0.016761615,-0.018463805,0.59278256
1582,791,0.016761615,-0.018463805,0.59278256
1584,792,0.016761615,-0.018463805,0.59278256
1586,793,0.016761615,-0.018463805,0.59278256
1588,794,0.016761615,-0.018463805,0.59278256
1590,795,0.016761615,-0.018463805,0.59278256
1592,796,0.016761615,-0.018463805,0.59278256
1594,797,0.016761615,-0.018463805,0.59278256
1596,798,0.016761615,-0.018463805,0.59278256
1598,799,0.016761615,-0.018463805,0.59278256
1600,800,0.016761615,-0.018463805,0.59278256
1602,801,0.016761615,-0.018463805,0.59278256
1604,802,0.016761615,-0.018463805,0.59278256
1606,803,0.016761615,-0.018463805,0.59278256
1608,804,0.016761615,-0.018463805,0.59278256
1610,805,0.016761615,-0.018463805,0.59278256
1612,806,0.016761615,-0.018463805,0.59278256
1614,807,0.016760852,-0.01862103,0.59277862
1616,808,0.016760852,-0.01862103,0.59277862
1618,809,0.016760852,-0.01862103,0.59277862
1620,810,0.016760852,-0.01862103,0.59277862
1622,811,0.016760852,-0.01862103,0.59277862
1624,812,0.016760852,-0.01862103,0.59277862
1626,813,0.016760852,-0.01862103,0.59277862
1628,814,0.016760852,-0.01862103,0.59277862
1630,815,0.016760852,-0.01862103,0.59277862
1632,816,0.016760852,-0.01862103,0.59277862
1634,817,0.016761541,-0.018770219,0.59277818
1636,818,0.016761541,-0.018770219,0.59277818
1638,819,0.016761541,-0.018770219,0.59277818
1640,820,0.016761541,-0.018770219,0.59277818
1642,821,0.016761541,-0.018770219,0.59277818
1644,822,0.016761541,-0.018770219,0.59277818
1646,823,0.016761541,-0.018770219,0.59277818
1648,824,0.016761541,-0.018770219,0.59277818
1650,825,0.016761541,-0.018770219,0.59277818
1652,826,0.016761541,-0.018770219,0.59277818
1654,827,0.016751766,-0.018760979,0.59243219
1656,828,0.016751766,-0.018760979,0.59243219
1658,829,0.016751766,-0.018760979,0.59243219
1660,830,0.016751766,-0.018760979,0.59243219
1662,831,0.016751766,-0.018760979,0.59243219
1664,832,0.016751766,-0.018760979,0.59243219
1666,833,0.016751766,-0.018760979,0.59243219
1668,834,0.016751766,-0.018760979,0.59243219
1670,835,0.016751766,-0.018760979,0.59243219
1672,836,0.016751766,-0.018760979,0.59243219
1674,837,0.016751766,-0.018760979,0.59243219
1676,838,0.016750964,-0.018918158,0.59242821
1678,839,0.016750964,-0.018918158,0.59242821
1680,840,0.016750964,-0.018918158,0.59242821
1682,841,0.016750964,-0.018918158,0.59242821
1684,842,0.016750964,-0.018918158,0.59242821
1686,843,0.016750964,-0.018918158,0.59242821
1688,844,0.016750964,-0.018918158,0.59242821
1690,845,0.016750964,-0.018918158,0.59242821
1692,846,0.016750964,-0.018918158,0.59242821
1694,847,0.016750964,-0.018918158,0.59242821
1696,848,0.016750964,-0.018918158,0.59242821
1698,849,0.016751697,-0.019067257,0.59242781
1700,850,0.016751697,-0.019067257,0.59242781
1702,851,0.016751697,-0.019067257,0.59242781
1704,852,0.016751697,-0.019067257,0.59242781
1706,853,0.016751697,-0.019067257,0.59242781
1708,854,0.016751697,-0.019067257,0.59242781
1710,855,0.016751697,-0.019067257,0.59242781
1712,856,0.016751697,-0.019067257,0.59242781
1714,857,0.016751697,-0.019067257,0.59242781
1716,858,0.016751697,-0.019067257,0.59242781
1718,859,0.017046495,-0.019061921,0.59228401
1720,860,0.017046495,-0.019061921,0.59228401
1722,861,0.017046495,-0.019061921,0.59228401
1724,862,0.017046495,-0.019061921,0.59228401
1726,863,0.017046495,-0.019061921,0.59228401
1728,864,0.017036558,-0.01905256,0.59193847
1730,865,0.017036558,-0.01905256,0.59193847
1732,866,0.017036558,-0.01905256,0.59193847
1734,867,0.017036558,-0.01905256,0.59193847
1736,868,0.017036558,-0.01905256,0.59193847
1738,869,0.017036558,-0.01905256,0.59193847
1740,870,0.017035715,-0.019209613,0.59193446
1742,871,0.017035715,-0.019209613,0.59193446
1744,872,0.017035715,-0.019209613,0.59193446
1746,873,0.017035715,-0.019209613,0.59193446
1748,874,0.017035715,-0.019209613,0.59193446
1750,875,0.017035715,-0.019209613,0.59193446
1752,876,0.017035715,-0.019209613,0.59193446
1754,877,0.017035715,-0.019209613,0.59193446
1756,878,0.017035715,-0.019209613,0.59193446
1758,879,0.017035715,-0.019209613,0.59193446
1760,880,0.017035715,-0.019209613,0.59193446
1762,881,0.017035715,-0.019209613,0.59193446
1764,882,0.017035715,-0.019209613,0.59193446
1766,883,0.017036492,-0.019358588,0.5919341
1768,884,0.017036492,-0.019358588,0.5919341
1770,885,0.017036492,-0.019358588,0.5919341
1772,886,0.017036492,-0.019358588,0.5919341
1774,887,0.017036492,-0.019358588,0.5919341
1776,888,0.017036492,-0.019358588,0.5919341
1778,889,0.017036492,-0.019358588,0.5919341
1780,890,0.017036492,-0.019358588,0.5919341
1782,891,0.017036492,-0.019358588,0.5919341
1784,892,0.017036492,-0.019358588,0.5919341
1786,893,0.017036492,-0.019358588,0.5919341
1788,894,0.017036492,-0.019358588,0.5919341
1790,895,0.017036492,-0.019358588,0.5919341
1792,896,0.017036492,-0.019358588,0.5919341
1794,897,0.017036492,-0.019358588,0.5919341
1796,898,0.017036492,-0.019358588,0.5919341
1798,899,0.017036492,-0.019358588,0.5919341
1800,900,0.017036492,-0.019358588,0.5919341
1802,901,0.017036492,-0.019358588,0.5919341
1804,902,0.017035609,-0.019515639,0.59193005
1806,903,0.017035609,-0.019515639,0.59193005
1808,904,0.01702568,-0.019506104,0.59158469
1810,905,0.01702568,-0.019506104,0.59158469
1812,906,0.01702568,-0.019506104,0.59158469
1814,907,0.01702568,-0.019506104,0.59158469
1816,908,0.01702568,-0.019506104,0.59158469
1818,909,0.01702568,-0.019506104,0.59158469
1820,910,0.01702568,-0.019506104,0.59158469
1822,911,0.01702568,-0.019506104,0.59158469
1824,912,0.01702568,-0.019506104,0.59158469
1826,913,0.01702568,-0.019506104,0.59158469
1828,914,0.01702568,-0.019506104,0.59158469
1830,915,0.01702568,-0.019506104,0.59158469
1832,916,0.01702568,-0.019506104,0.59158469
1834,917,0.017026501,-0.019654989,0.59158439
1836,918,0.017026501,-0.019654989,0.59158439
1838,919,0.017026501,-0.019654989,0.59158439
1840,920,0.017026501,-0.019654989,0.59158439
1842,921,0.017026501,-0.019654989,0.59158439
1844,922,0.017026501,-0.019654989,0.59158439
1846,923,0.017026501,-0.019654989,0.59158439
1848,924,0.017026501,-0.019654989,0.59158439
1850,925,0.017026501,-0.019654989,0.59158439
1852,926,0.017026501,-0.019654989,0.59158439
1854,927,0.017026501,-0.019654989,0.59158439
1856,928,0.017026501,-0.019654989,0.59158439
1858,929,0.017026501,-0.019654989,0.59158439
1860,930,0.017026501,-0.019654989,0.59158439
1862,931,0.017026501,-0.019654989,0.59158439
1864,932,0.017026501,-0.019654989,0.59158439
1866,933,0.01702558,-0.019811993,0.5915803
1868,934,0.01702558,-0.019811993,0.5915803
1870,935,0.01702558,-0.019811993,0.5915803
1872,936,0.01702558,-0.019811993,0.5915803
1874,937,0.01702558,-0.019811993,0.5915803
1876,938,0.01702558,-0.019811993,0.5915803
1878,939,0.01702558,-0.019811993,0.5915803
1880,940,0.01702558,-0.019811993,0.5915803
1882,941,0.01702558,-0.019811993,0.5915803
1884,942,0.01702558,-0.019811993,0.5915803
1886,943,0.017015656,-0.019802329,0.59123512
1888,944,0.017015656,-0.019802329,0.59123512
1890,945,0.017015656,-0.019802329,0.59123512
1892,946,0.017015656,-0.019802329,0.59123512
1894,947,0.017015656,-0.019802329,0.59123512
1896,948,0.017015656,-0.019802329,0.59123512
1898,949,0.017015656,-0.019802329,0.59123512
1900,950,0.017015656,-0.019802329,0.59123512
1902,951,0.017015656,-0.019802329,0.59123512
1904,952,0.017016522,-0.019951124,0.59123486
1906,953,0.017016522,-0.019951124,0.59123486
1908,954,0.017016522,-0.019951124,0.59123486
1910,955,0.017016522,-0.019951124,0.59123486
1912,956,0.017016522,-0.019951124,0.59123486
1914,957,0.017016522,-0.019951124,0.59123486
1916,958,0.017016522,-0.019951124,0.59123486
1918,959,0.017016522,-0.019951124,0.59123486
1920,960,0.017016522,-0.019951124,0.59123486
1922,961,0.017016522,-0.019951124,0.59123486
1924,962,0.017016522,-0.019951124,0.59123486
1926,963,0.017016522,-0.019951124,0.59123486
1928,964,0.017016522,-0.019951124,0.59123486
1930,965,0.017016522,-0.019951124,0.59123486
1932,966,0.017015561,-0.020108081,0.59123074
1934,967,0.017015561,-0.020108081,0.59123074
1936,968,0.017015561,-0.020108081,0.59123074
1938,969,0.017015561,-0.020108081,0.59123074
1940,970,0.017015561,-0.020108081,0.59123074
1942,971,0.017015561,-0.020108081,0.59123074
1944,972,0.017015561,-0.020108081,0.59123074
1946,973,0.017015561,-0.020108081,0.59123074
1948,974,0.017309706,-0.020102359,0.59108781
1950,975,0.017309706,-0.020102359,0.59108781
1952,976,0.017309706,-0.020102359,0.59108781
1954,977,0.017309706,-0.020102359,0.59108781
1956,978,0.017309706,-0.020102359,0.59108781
1958,979,0.017309706,-0.020102359,0.59108781
1960,980,0.017309706,-0.020102359,0.59108781
1962,981,0.017309706,-0.020102359,0.59108781
1964,982,0.017309706,-0.020102359,0.59108781
1966,983,0.017309706,-0.020102359,0.59108781
1968,984,0.017309706,-0.020102359,0.59108781
1970,985,0.017309706,-0.020102359,0.59108781
1972,986,0.017309706,-0.020102359,0.59108781
1974,987,0.017300531,-0.020241246,0.59074286
1976,988,0.017300531,-0.020241246,0.59074286
1978,989,0.017300531,-0.020241246,0.59074286
1980,990,0.017300531,-0.020241246,0.59074286
1982,991,0.017300531,-0.020241246,0.59074286
1984,992,0.017300531,-0.020241246,0.59074286
1986,993,0.017300531,-0.020241246,0.59074286
1988,994,0.017300531,-0.020241246,0.59074286
1990,995,0.017300531,-0.020241246,0.59074286
1992,996,0.017300531,-0.020241246,0.59074286
1994,997,0.017300531,-0.020241246,0.59074286
1996,998,0.017300531,-0.020241246,0.59074286
1998,999,0.017300531,-0.020241246,0.59074286
2000,1000,0.01729953,-0.020398079,0.5907387
2002,1001,0.01729953,-0.020398079,0.5907387
2004,1002,0.01729953,-0.020398079,0.5907387
2006,1003,0.01729953,-0.020398079,0.5907387
2008,1004,0.01729953,-0.020398079,0.5907387
2010,1005,0.01729953,-0.020398079,0.5907387
2012,1006,0.01729953,-0.020398079,0.5907387
2014,1007,0.01729953,-0.020398079,0.5907387
2016,1008,0.01729953,-0.020398079,0.5907387
2018,1009,0.01729953,-0.020398079,0.5907387
2020,1010,0.01729953,-0.020398079,0.5907387
2022,1011,0.01729953,-0.020398079,0.5907387
2024,1012,0.01729953,-0.020398079,0.5907387
2026,1013,0.01729953,-0.020398079,0.5907387
2028,1014,0.01729953,-0.020398079,0.5907387
2030,1015,0.01729953,-0.020398079,0.5907387
2032,1016,0.01729953,-0.020398079,0.5907387
2034,1017,0.01729953,-0.020398079,0.5907387
2036,1018,0.01729953,-0.020398079,0.5907387
2038,1019,0.01729953,-0.020398079,0.5907387
2040,1020,0.01729953,-0.020398079,0.5907387
2042,1021,0.01729953,-0.020398079,0.5907387
2044,1022,0.017300483,-0.020546748,0.59073852
2046,1023,0.017300483,-0.020546748,0.59073852
2048,1024,0.017300483,-0.020546748,0.59073852
2050,1025,0.017300483,-0.020546748,0.59073852
2052,1026,0.017300483,-0.020546748,0.59073852
2054,1027,0.017300483,-0.020546748,0.59073852
2056,1028,0.017300483,-0.020546748,0.59073852
2058,1029,0.017300483,-0.020546748,0.59073852
2060,1030,0.017290406,-0.020536747,0.59039398
2062,1031,0.017290406,-0.020536747,0.59039398
2064,1032,0.017290406,-0.020536747,0.59039398
2066,1033,0.017289366,-0.020693533,0.59038979
2068,1034,0.017289366,-0.020693533,0.59038979
2070,1035,0.017289366,-0.020693533,0.59038979
2072,1036,0.017289366,-0.020693533,0.59038979
2074,1037,0.017289366,-0.020693533,0.59038979
2076,1038,0.017289366,-0.020693533,0.59038979
2078,1039,0.017289366,-0.020693533,0.59038979
2080,1040,0.017289366,-0.020693533,0.59038979
2082,1041,0.017289366,-0.020693533,0.59038979
2084,1042,0.017289366,-0.020693533,0.59038979
2086,1043,0.017289366,-0.020693533,0.59038979
2088,1044,0.017289366,-0.020693533,0.59038979
2090,1045,0.017289366,-0.020693533,0.59038979
2092,1046,0.017289366,-0.020693533,0.59038979
2094,1047,0.017289366,-0.020693533,0.59038979
2096,1048,0.017289366,-0.020693533,0.59038979
2098,1049,0.017289366,-0.020693533,0.59038979
2100,1050,0.017289366,-0.020693533,0.59038979
2102,1051,0.017289366,-0.020693533,0.59038979
2104,1052,0.017289366,-0.020693533,0.59038979
2106,1053,0.017289366,-0.020693533,0.59038979
2108,1054,0.017289366,-0.020693533,0.59038979
2110,1055,0.017289366,-0.020693533,0.59038979
2112,1056,0.017289366,-0.020693533,0.59038979
2114,1057,0.017289366,-0.020693533,0.59038979
2116,1058,0.017290363,-0.020842113,0.59038966
2118,1059,0.017290363,-0.020842113,0.59038966
2120,1060,0.017290363,-0.020842113,0.59038966
2122,1061,0.017290363,-0.020842113,0.59038966
2124,1062,0.017290363,-0.020842113,0.59038966
2126,1063,0.017290363,-0.020842113,0.59038966
2128,1064,0.017290363,-0.020842113,0.59038966
2130,1065,0.017290363,-0.020842113,0.59038966
2132,1066,0.017290363,-0.020842113,0.59038966
2134,1067,0.017289284,-0.020998896,0.59038543
2136,1068,0.017289284,-0.020998896,0.59038543
2138,1069,0.017289284,-0.020998896,0.59038543
2140,1070,0.017289284,-0.020998896,0.59038543
2142,1071,0.017289284,-0.020998896,0.59038543
2144,1072,0.017289284,-0.020998896,0.59038543
2146,1073,0.017289284,-0.020998896,0.59038543
2148,1074,0.017289284,-0.020998896,0.59038543
2150,1075,0.017279214,-0.020988722,0.59004107
2152,1076,0.017279214,-0.020988722,0.59004107
2154,1077,0.017279214,-0.020988722,0.59004107
2156,1078,0.017279214,-0.020988722,0.59004107
2158,1079,0.017279214,-0.020988722,0.59004107
2160,1080,0.017279214,-0.020988722,0.59004107
2162,1081,0.017279214,-0.020988722,0.59004107
2164,1082,0.017279214,-0.020988722,0.59004107
2166,1083,0.017279214,-0.020988722,0.59004107
2168,1084,0.017279214,-0.020988722,0.59004107
2170,1085,0.01757271,-0.020982694,0.58989899
2172,1086,0.01757271,-0.020982694,0.58989899
2174,1087,0.01757271,-0.020982694,0.58989899
2176,1088,0.01757271,-0.020982694,0.58989899
2178,1089,0.01757271,-0.020982694,0.58989899
2180,1090,0.01757271,-0.020982694,0.58989899
2182,1091,0.01757271,-0.020982694,0.58989899
2184,1092,0.01757271,-0.020982694,0.58989899
2186,1093,0.01757271,-0.020982694,0.58989899
2188,1094,0.01757271,-0.020982694,0.58989899
2190,1095,0.017573751,-0.02113115,0.5898989
2192,1096,0.017573751,-0.02113115,0.5898989
2194,1097,0.017573751,-0.02113115,0.5898989
2196,1098,0.017573751,-0.02113115,0.5898989
2198,1099,0.017573751,-0.02113115,0.5898989
2200,1100,0.017573751,-0.02113115,0.5898989
2202,1101,0.017573751,-0.02113115,0.5898989
2204,1102,0.017572631,-0.021287809,0.58989464
2206,1103,0.017572631,-0.021287809,0.58989464
2208,1104,0.017572631,-0.021287809,0.58989464
2210,1105,0.017572631,-0.021287809,0.58989464
2212,1106,0.017572631,-0.021287809,0.58989464
2214,1107,0.017572631,-0.021287809,0.58989464
2216,1108,0.017572631,-0.021287809,0.58989464
2218,1109,0.017572631,-0.021287809,0.58989464
2220,1110,0.017572631,-0.021287809,0.58989464
2222,1111,0.017572631,-0.021287809,0.58989464
2224,1112,0.017572631,-0.021287809,0.58989464
2226,1113,0.017572631,-0.021287809,0.58989464
2228,1114,0.017572631,-0.021287809,0.58989464
2230,1115,0.017572631,-0.021287809,0.58989464
2232,1116,0.017572631,-0.021287809,0.58989464
2234,1117,0.017572631,-0.021287809,0.58989464
2236,1118,0.017572631,-0.021287809,0.58989464
2238,1119,0.017572631,-0.021287809,0.58989464
2240,1120,0.017572631,-0.021287809,0.58989464
2242,1121,0.017572631,-0.021287809,0.58989464
2244,1122,0.017572631,-0.021287809,0.58989464
2246,1123,0.017562401,-0.021277516,0.58955073
2248,1124,0.017562401,-0.021277516,0.58955073
2250,1125,0.017562401,-0.021277516,0.58955073
2252,1126,0.017562401,-0.021277516,0.58955073
2254,1127,0.017562401,-0.021277516,0.58955073
2256,1128,0.017562401,-0.021277516,0.58955073
2258,1129,0.017562401,-0.021277516,0.58955073
2260,1130,0.017562401,-0.021277516,0.58955073
2262,1131,0.017562401,-0.021277516,0.58955073
2264,1132,0.017563486,-0.021425883,0.58955068
2266,1133,0.017563486,-0.021425883,0.58955068
2268,1134,0.017563486,-0.021425883,0.58955068
2270,1135,0.017563486,-0.021425883,0.58955068
2272,1136,0.017562327,-0.021582495,0.58954639
2274,1137,0.017562327,-0.021582495,0.58954639
2276,1138,0.017562327,-0.021582495,0.58954639
2278,1139,0.017562327,-0.021582495,0.58954639
2280,1140,0.017562327,-0.021582495,0.58954639
2282,1141,0.017562327,-0.021582495,0.58954639
2284,1142,0.017562327,-0.021582495,0.58954639
2286,1143,0.017562327,-0.021582495,0.58954639
2288,1144,0.017562327,-0.021582495,0.58954639
2290,1145,0.017562327,-0.021582495,0.58954639
2292,1146,0.017562327,-0.021582495,0.58954639
2294,1147,0.017562327,-0.021582495,0.58954639
2296,1148,0.017562327,-0.021582495,0.58954639
2298,1149,0.017562327,-0.021582495,0.58954639
2300,1150,0.017562327,-0.021582495,0.58954639
2302,1151,0.017562327,-0.021582495,0.58954639
2304,1152,0.017562327,-0.021582495,0.58954639
2306,1153,0.017562327,-0.021582495,0.58954639
2308,1154,0.017562327,-0.021582495,0.58954639
2310,1155,0.017562327,-0.021582495,0.58954639
2312,1156,0.017562327,-0.021582495,0.58954639
2314,1157,0.017562327,-0.021582495,0.58954639
2316,1158,0.017562327,-0.021582495,0.58954639
2318,1159,0.017562327,-0.021582495,0.58954639
2320,1160,0.017562327,-0.021582495,0.58954639
2322,1161,0.017562327,-0.021582495,0.58954639
2324,1162,0.017562327,-0.021582495,0.58954639
2326,1163,0.017562327,-0.021582495,0.58954639
2328,1164,0.017562327,-0.021582495,0.58954639
2330,1165,0.017562327,-0.021582495,0.58954639
2332,1166,0.017562327,-0.021582495,0.58954639
2334,1167,0.017562327,-0.021582495,0.58954639
2336,1168,0.017562327,-0.021582495,0.58954639
2338,1169,0.017562327,-0.021582495,0.58954639
2340,1170,0.017562327,-0.021582495,0.58954639
2342,1171,0.017562258,-0.02188747,0.58954205
2344,1172,0.017562258,-0.02188747,0.58954205
2346,1173,0.017552036,-0.021876916,0.58919832
2348,1174,0.017552036,-0.021876916,0.58919832
2350,1175,0.017552036,-0.021876916,0.58919832
