,Frame,X,Y,Z
157,79,0.014938172,-0.010360156,0.60373231
159,80,0.014938172,-0.010360156,0.60373231
161,81,0.014938172,-0.010360156,0.60373231
163,82,0.014929795,-0.010504299,0.60337631
165,83,0.014929795,-0.010504299,0.60337631
167,84,0.014929795,-0.010504299,0.60337631
169,85,0.014929795,-0.010504299,0.60337631
171,86,0.014929795,-0.010504299,0.60337631
173,87,0.014929795,-0.010504299,0.60337631
175,88,0.014929795,-0.010504299,0.60337631
177,89,0.014929795,-0.010504299,0.60337631
179,90,0.014929795,-0.010504299,0.60337631
181,91,0.014929795,-0.010504299,0.60337631
183,92,0.014929795,-0.010504299,0.60337631
185,93,0.014929795,-0.010504299,0.60337631
187,94,0.014929795,-0.010504299,0.60337631
189,95,0.014929795,-0.010504299,0.60337631
191,96,0.014929795,-0.010504299,0.60337631
193,97,0.014929795,-0.010504299,0.60337631
195,98,0.014628561,-0.01066823,0.60352657
197,99,0.014628561,-0.01066823,0.60352657
199,100,0.014628561,-0.01066823,0.60352657
201,101,0.014628561,-0.01066823,0.60352657
203,102,0.014620312,-0.010812189,0.60317046
205,103,0.014620312,-0.010812189,0.60317046
207,104,0.014920918,-0.010809882,0.60301878
209,105,0.014920918,-0.010809882,0.60301878
211,106,0.014920918,-0.010809882,0.60301878
213,107,0.014920918,-0.010809882,0.60301878
215,108,0.014920918,-0.010809882,0.60301878
217,109,0.014920918,-0.010809882,0.60301878
219,110,0.014920918,-0.010809882,0.60301878
221,111,0.014920918,-0.010809882,0.60301878
223,112,0.014920918,-0.010809882,0.60301878
225,113,0.014920918,-0.010809882,0.60301878
227,114,0.014920918,-0.010809882,0.60301878
229,115,0.014920918,-0.010809882,0.60301878
231,116,0.014920918,-0.010809882,0.60301878
233,117,0.014920918,-0.010809882,0.60301878
235,118,0.014920918,-0.010809882,0.60301878
237,119,0.014920918,-0.010809882,0.60301878
239,120,0.014920918,-0.010809882,0.60301878
241,121,0.014920918,-0.010809882,0.60301878
243,122,0.015221373,-0.010807575,0.60286718
245,123,0.015221373,-0.010807575,0.60286718
247,124,0.015212071,-0.01096326,0.60251301
249,125,0.015212071,-0.01096326,0.60251301
251,126,0.015212071,-0.01096326,0.60251301
253,127,0.015212333,-0.011112778,0.60251012
255,128,0.015212333,-0.011112778,0.60251012
257,129,0.015212333,-0.011112778,0.60251012
259,130,0.015212333,-0.011112778,0.60251012
261,131,0.015212333,-0.011112778,0.60251012
263,132,0.015212333,-0.011112778,0.60251012
265,133,0.015212333,-0.011112778,0.60251012
267,134,0.015212333,-0.011112778,0.60251012
269,135,0.015212333,-0.011112778,0.60251012
271,136,0.015212333,-0.011112778,0.60251012
273,137,0.015212333,-0.011112778,0.60251012
275,138,0.015212333,-0.011112778,0.60251012
277,139,0.015212333,-0.011112778,0.60251012
279,140,0.015212333,-0.011112778,0.60251012
281,141,0.015212333,-0.011112778,0.60251012
283,142,0.015212333,-0.011112778,0.60251012
285,143,0.015212333,-0.011112778,0.60251012
287,144,0.015203437,-0.011106851,0.60215783
289,145,0.015203437,-0.011106851,0.60215783
291,146,0.015203437,-0.011106851,0.60215783
293,147,0.015203089,-0.011268292,0.60215617
295,148,0.015203089,-0.011268292,0.60215617
297,149,0.015203089,-0.011268292,0.60215617
299,150,0.015203302,-0.011417721,0.60215326
301,151,0.015203302,-0.011417721,0.60215326
303,152,0.015203302,-0.011417721,0.60215326
305,153,0.015203302,-0.011417721,0.60215326
307,154,0.015203302,-0.011417721,0.60215326
309,155,0.015203302,-0.011417721,0.60215326
311,156,0.015203302,-0.011417721,0.60215326
313,157,0.015203302,-0.011417721,0.60215326
315,158,0.015203302,-0.011417721,0.60215326
317,159,0.015203302,-0.011417721,0.60215326
319,160,0.015203302,-0.011417721,0.60215326
321,161,0.015203302,-0.011417721,0.60215326
323,162,0.015203302,-0.011417721,0.60215326
325,163,0.015203302,-0.011417721,0.60215326
327,164,0.015194411,-0.011411666,0.60180116
329,165,0.015194411,-0.011411666,0.60180116
331,166,0.015194411,-0.011411666,0.60180116
333,167,0.015194411,-0.011411666,0.60180116
335,168,0.015194411,-0.011411666,0.60180116
337,169,0.015194116,-0.011573064,0.60179952
339,170,0.015194116,-0.011573064,0.60179952
341,171,0.015194116,-0.011573064,0.60179952
343,172,0.015194281,-0.011722403,0.6017966
345,173,0.015194281,-0.011722403,0.6017966
347,174,0.015194281,-0.011722403,0.6017966
349,175,0.015194281,-0.011722403,0.6017966
351,176,0.015194281,-0.011722403,0.6017966
353,177,0.015194281,-0.011722403,0.6017966
355,178,0.015194281,-0.011722403,0.6017966
357,179,0.015194281,-0.011722403,0.6017966
359,180,0.015194281,-0.011722403,0.6017966
361,181,0.015194281,-0.011722403,0.6017966
363,182,0.015194281,-0.011722403,0.6017966
365,183,0.015194281,-0.011722403,0.6017966
367,184,0.015194281,-0.011722403,0.6017966
369,185,0.015194281,-0.011722403,0.6017966
371,186,0.015185394,-0.011716221,0.60144468
373,187,0.015185394,-0.011716221,0.60144468
375,188,0.015185394,-0.011716221,0.60144468
377,189,0.015185394,-0.011716221,0.60144468
379,190,0.015185394,-0.011716221,0.60144468
381,191,0.015185394,-0.011716221,0.60144468
383,192,0.015185394,-0.011716221,0.60144468
385,193,0.015185394,-0.011716221,0.60144468
387,194,0.015185394,-0.011716221,0.60144468
389,195,0.015185269,-0.012026824,0.60144013
391,196,0.015185269,-0.012026824,0.60144013
393,197,0.015185269,-0.012026824,0.60144013
395,198,0.015185269,-0.012026824,0.60144013
397,199,0.015185269,-0.012026824,0.60144013
399,200,0.015185269,-0.012026824,0.60144013
401,201,0.015185269,-0.012026824,0.60144013
403,202,0.015185269,-0.012026824,0.60144013
405,203,0.015185269,-0.012026824,0.60144013
407,204,0.015185269,-0.012026824,0.60144013
409,205,0.015185269,-0.012026824,0.60144013
411,206,0.015185269,-0.012026824,0.60144013
413,207,0.015185269,-0.012026824,0.60144013
415,208,0.015176388,-0.012020516,0.60108841
417,209,0.015176388,-0.012020516,0.60108841
419,210,0.015176388,-0.012020516,0.60108841
421,211,0.015176388,-0.012020516,0.60108841
423,212,0.015176388,-0.012020516,0.60108841
425,213,0.015176388,-0.012020516,0.60108841
427,214,0.015176388,-0.012020516,0.60108841
429,215,0.015176388,-0.012020516,0.60108841
431,216,0.015176388,-0.012020516,0.60108841
433,217,0.015176388,-0.012020516,0.60108841
435,218,0.015176574,-0.012169673,0.60108525
437,219,0.015176574,-0.012169673,0.60108525
439,220,0.015176267,-0.012330985,0.60108386
441,221,0.015475708,-0.012328094,0.60093371
443,222,0.015475708,-0.012328094,0.60093371
445,223,0.015475708,-0.012328094,0.60093371
447,224,0.015475708,-0.012328094,0.60093371
449,225,0.015475708,-0.012328094,0.60093371
451,226,0.015475708,-0.012328094,0.60093371
453,227,0.015475708,-0.012328094,0.60093371
455,228,0.015475708,-0.012328094,0.60093371
457,229,0.015475708,-0.012328094,0.60093371
459,230,0.015466661,-0.012321664,0.60058244
461,231,0.015466661,-0.012321664,0.60058244
463,232,0.015466661,-0.012321664,0.60058244
465,233,0.015466661,-0.012321664,0.60058244
467,234,0.015466661,-0.012321664,0.60058244
469,235,0.015466661,-0.012321664,0.60058244
471,236,0.015466661,-0.012321664,0.60058244
473,237,0.015466661,-0.012321664,0.60058244
475,238,0.015466661,-0.012321664,0.60058244
477,239,0.015466661,-0.012321664,0.60058244
479,240,0.015466661,-0.012321664,0.60058244
481,241,0.015466661,-0.012321664,0.60058244
483,242,0.015466661,-0.012321664,0.60058244
485,243,0.015466797,-0.012470695,0.60057927
487,244,0.015466543,-0.012631878,0.60057791
489,245,0.015466543,-0.012631878,0.60057791
491,246,0.015466543,-0.012631878,0.60057791
493,247,0.015466543,-0.012631878,0.60057791
495,248,0.015466543,-0.012631878,0.60057791
497,249,0.015466543,-0.012631878,0.60057791
499,250,0.015466543,-0.012631878,0.60057791
501,251,0.015466543,-0.012631878,0.60057791
503,252,0.015457501,-0.012625322,0.60022683
505,253,0.015457501,-0.012625322,0.60022683
507,254,0.015457501,-0.012625322,0.60022683
509,255,0.015457501,-0.012625322,0.60022683
511,256,0.015457501,-0.012625322,0.60022683
513,257,0.015457501,-0.012625322,0.60022683
515,258,0.015457501,-0.012625322,0.60022683
517,259,0.015457501,-0.012625322,0.60022683
519,260,0.015457501,-0.012625322,0.60022683
521,261,0.015457501,-0.012625322,0.60022683
523,262,0.015457501,-0.012625322,0.60022683
525,263,0.015457501,-0.012625322,0.60022683
527,264,0.015457501,-0.012625322,0.60022683
529,265,0.015457588,-0.012774263,0.60022365
531,266,0.015457588,-0.012774263,0.60022365
533,267,0.015457588,-0.012774263,0.60022365
535,268,0.015457588,-0.012774263,0.60022365
537,269,0.015457588,-0.012774263,0.60022365
539,270,0.015457388,-0.012935403,0.60022231
541,271,0.015457388,-0.012935403,0.60022231
543,272,0.015457388,-0.012935403,0.60022231
545,273,0.015457388,-0.012935403,0.60022231
547,274,0.015457388,-0.012935403,0.60022231
549,275,0.015457388,-0.012935403,0.60022231
551,276,0.015448352,-0.012928721,0.59987142
553,277,0.015448352,-0.012928721,0.59987142
555,278,0.015448352,-0.012928721,0.59987142
557,279,0.015448352,-0.012928721,0.59987142
559,280,0.015448352,-0.012928721,0.59987142
561,281,0.015448352,-0.012928721,0.59987142
563,282,0.015448352,-0.012928721,0.59987142
565,283,0.015448352,-0.012928721,0.59987142
567,284,0.015448352,-0.012928721,0.59987142
569,285,0.015448352,-0.012928721,0.59987142
571,286,0.015448352,-0.012928721,0.59987142
573,287,0.015448352,-0.012928721,0.59987142
575,288,0.015448352,-0.012928721,0.59987142
577,289,0.015448352,-0.012928721,0.59987142
579,290,0.01544839,-0.013077572,0.59986822
581,291,0.01544839,-0.013077572,0.59986822
583,292,0.01544839,-0.013077572,0.59986822
585,293,0.01544839,-0.013077572,0.59986822
587,294,0.01544839,-0.013077572,0.59986822
589,295,0.01544839,-0.013077572,0.59986822
591,296,0.015448244,-0.013238669,0.5998669
593,297,0.015448244,-0.013238669,0.5998669
595,298,0.015439212,-0.013231861,0.5995162
597,299,0.015439212,-0.013231861,0.5995162
599,300,0.015439212,-0.013231861,0.5995162
601,301,0.015439212,-0.013231861,0.5995162
603,302,0.015439212,-0.013231861,0.5995162
605,303,0.015439212,-0.013231861,0.5995162
607,304,0.015439212,-0.013231861,0.5995162
609,305,0.015439212,-0.013231861,0.5995162
611,306,0.015439212,-0.013231861,0.5995162
613,307,0.015439212,-0.013231861,0.5995162
615,308,0.015439212,-0.013231861,0.5995162
617,309,0.015439212,-0.013231861,0.5995162
619,310,0.015439212,-0.013231861,0.5995162
621,311,0.015439212,-0.013231861,0.5995162
623,312,0.015439212,-0.013231861,0.5995162
625,313,0.015439212,-0.013231861,0.5995162
627,314,0.015439202,-0.013380623,0.59951298
629,315,0.015439202,-0.013380623,0.59951298
631,316,0.015439202,-0.013380623,0.59951298
633,317,0.015439202,-0.013380623,0.59951298
635,318,0.015430174,-0.013373731,0.59916247
637,319,0.015430174,-0.013373731,0.59916247
639,320,0.015430174,-0.013373731,0.59916247
641,321,0.015430174,-0.013373731,0.59916247
643,322,0.015430174,-0.013373731,0.59916247
645,323,0.015728607,-0.013370468,0.59901375
647,324,0.015728607,-0.013370468,0.59901375
649,325,0.015728516,-0.013531394,0.59901246
651,326,0.015728516,-0.013531394,0.59901246
653,327,0.015728516,-0.013531394,0.59901246
655,328,0.015728516,-0.013531394,0.59901246
657,329,0.015728516,-0.013531394,0.59901246
659,330,0.015728516,-0.013531394,0.59901246
661,331,0.015728516,-0.013531394,0.59901246
663,332,0.015728516,-0.013531394,0.59901246
665,333,0.015728516,-0.013531394,0.59901246
667,334,0.015728516,-0.013531394,0.59901246
669,335,0.015728516,-0.013531394,0.59901246
671,336,0.015728516,-0.013531394,0.59901246
673,337,0.015728516,-0.013531394,0.59901246
675,338,0.015728516,-0.013531394,0.59901246
677,339,0.015728454,-0.01368003,0.59900923
679,340,0.015728454,-0.01368003,0.59900923
681,341,0.015728454,-0.01368003,0.59900923
683,342,0.015728454,-0.01368003,0.59900923
685,343,0.015728454,-0.01368003,0.59900923
687,344,0.015728454,-0.01368003,0.59900923
689,345,0.015728454,-0.01368003,0.59900923
691,346,0.015728454,-0.01368003,0.59900923
693,347,0.015719262,-0.013673018,0.59865917
695,348,0.015719262,-0.013673018,0.59865917
697,349,0.015719262,-0.013673018,0.59865917
699,350,0.015719262,-0.013673018,0.59865917
701,351,0.015719225,-0.013833901,0.5986579
703,352,0.015719225,-0.013833901,0.5986579
705,353,0.015719225,-0.013833901,0.5986579
707,354,0.015719225,-0.013833901,0.5986579
709,355,0.015719225,-0.013833901,0.5986579
711,356,0.015719225,-0.013833901,0.5986579
713,357,0.015719225,-0.013833901,0.5986579
715,358,0.015719225,-0.013833901,0.5986579
717,359,0.015719225,-0.013833901,0.5986579
719,360,0.015719225,-0.013833901,0.5986579
721,361,0.015719225,-0.013833901,0.5986579
723,362,0.015719225,-0.013833901,0.5986579
725,363,0.015719225,-0.013833901,0.5986579
727,364,0.015719114,-0.013982447,0.59865465
729,365,0.015719114,-0.013982447,0.59865465
731,366,0.015719114,-0.013982447,0.59865465
733,367,0.015719114,-0.013982447,0.59865465
735,368,0.015719114,-0.013982447,0.59865465
737,369,0.015719114,-0.013982447,0.59865465
739,370,0.015719114,-0.013982447,0.59865465
741,371,0.015719114,-0.013982447,0.59865465
743,372,0.015709928,-0.01397531,0.59830479
745,373,0.015709928,-0.01397531,0.59830479
747,374,0.015709944,-0.01413615,0.59830354
749,375,0.015709944,-0.01413615,0.59830354
751,376,0.015709944,-0.01413615,0.59830354
753,377,0.015709944,-0.01413615,0.59830354
755,378,0.015709944,-0.01413615,0.59830354
757,379,0.015709944,-0.01413615,0.59830354
759,380,0.015709944,-0.01413615,0.59830354
761,381,0.015709944,-0.01413615,0.59830354
763,382,0.015709944,-0.01413615,0.59830354
765,383,0.015709944,-0.01413615,0.59830354
767,384,0.015709944,-0.01413615,0.59830354
769,385,0.015709944,-0.01413615,0.59830354
771,386,0.015709944,-0.01413615,0.59830354
773,387,0.015709944,-0.01413615,0.59830354
775,388,0.015709944,-0.01413615,0.59830354
777,389,0.015709785,-0.014284606,0.59830028
779,390,0.015709785,-0.014284606,0.59830028
781,391,0.015709785,-0.014284606,0.59830028
783,392,0.015709785,-0.014284606,0.59830028
785,393,0.015709785,-0.014284606,0.59830028
787,394,0.015709785,-0.014284606,0.59830028
789,395,0.015709785,-0.014284606,0.59830028
791,396,0.015709785,-0.014284606,0.59830028
793,397,0.015709785,-0.014284606,0.59830028
795,398,0.015700604,-0.014277344,0.5979506
797,399,0.015700604,-0.014277344,0.5979506
799,400,0.015700675,-0.01443814,0.59794937
801,401,0.015700675,-0.01443814,0.59794937
803,402,0.015700675,-0.01443814,0.59794937
805,403,0.015700675,-0.01443814,0.59794937
807,404,0.015700675,-0.01443814,0.59794937
809,405,0.015700675,-0.01443814,0.59794937
811,406,0.015700675,-0.01443814,0.59794937
813,407,0.015700675,-0.01443814,0.59794937
815,408,0.015700675,-0.01443814,0.59794937
817,409,0.015700675,-0.01443814,0.59794937
819,410,0.015700675,-0.01443814,0.59794937
821,411,0.015700675,-0.01443814,0.59794937
823,412,0.015700675,-0.01443814,0.59794937
825,413,0.015700675,-0.01443814,0.59794937
827,414,0.015700675,-0.01443814,0.59794937
829,415,0.015700466,-0.014586508,0.59794609
831,416,0.015700466,-0.014586508,0.59794609
833,417,0.015700466,-0.014586508,0.59794609
835,418,0.015700466,-0.014586508,0.59794609
837,419,0.015700466,-0.014586508,0.59794609
839,420,0.015700466,-0.014586508,0.59794609
841,421,0.015700466,-0.014586508,0.59794609
843,422,0.015700466,-0.014586508,0.59794609
845,423,0.015700466,-0.014586508,0.59794609
847,424,0.01569129,-0.01457912,0.59759661
849,425,0.01569129,-0.01457912,0.59759661
851,426,0.015989013,-0.014736069,0.59744784
853,427,0.015989013,-0.014736069,0.59744784
855,428,0.015989013,-0.014736069,0.59744784
857,429,0.015989013,-0.014736069,0.59744784
859,430,0.015989013,-0.014736069,0.59744784
861,431,0.015989013,-0.014736069,0.59744784
863,432,0.015989013,-0.014736069,0.59744784
865,433,0.015989013,-0.014736069,0.59744784
867,434,0.015989013,-0.014736069,0.59744784
869,435,0.015989013,-0.014736069,0.59744784
871,436,0.015989013,-0.014736069,0.59744784
873,437,0.015989013,-0.014736069,0.59744784
875,438,0.015989013,-0.014736069,0.59744784
877,439,0.015989013,-0.014736069,0.59744784
879,440,0.015989013,-0.014736069,0.59744784
881,441,0.015988755,-0.014884311,0.59744455
883,442,0.015988755,-0.014884311,0.59744455
885,443,0.015988755,-0.014884311,0.59744455
887,444,0.015988755,-0.014884311,0.59744455
889,445,0.015988755,-0.014884311,0.59744455
891,446,0.015988755,-0.014884311,0.59744455
893,447,0.015988755,-0.014884311,0.59744455
895,448,0.015988755,-0.014884311,0.59744455
897,449,0.015988755,-0.014884311,0.59744455
899,450,0.015988755,-0.014884311,0.59744455
901,451,0.015988755,-0.014884311,0.59744455
903,452,0.015979415,-0.014876804,0.59709552
905,453,0.015979415,-0.014876804,0.59709552
907,454,0.015979415,-0.014876804,0.59709552
909,455,0.015979415,-0.014876804,0.59709552
911,456,0.015979593,-0.01503743,0.59709434
913,457,0.015979593,-0.01503743,0.59709434
915,458,0.015979593,-0.01503743,0.59709434
917,459,0.015979593,-0.01503743,0.59709434
919,460,0.015979593,-0.01503743,0.59709434
921,461,0.015979593,-0.01503743,0.59709434
923,462,0.015979593,-0.01503743,0.59709434
925,463,0.015979593,-0.01503743,0.59709434
927,464,0.015979593,-0.01503743,0.59709434
929,465,0.015979593,-0.01503743,0.59709434
931,466,0.015979593,-0.01503743,0.59709434
933,467,0.015979286,-0.015185582,0.59709103
935,468,0.015979286,-0.015185582,0.59709103
937,469,0.015979286,-0.015185582,0.59709103
939,470,0.015979286,-0.015185582,0.59709103
941,471,0.015979286,-0.015185582,0.59709103
943,472,0.015979286,-0.015185582,0.59709103
945,473,0.015979286,-0.015185582,0.59709103
947,474,0.015979286,-0.015185582,0.59709103
949,475,0.015979286,-0.015185582,0.59709103
951,476,0.015979286,-0.015185582,0.59709103
953,477,0.015979286,-0.015185582,0.59709103
955,478,0.015969951,-0.015177951,0.59674218
957,479,0.015970184,-0.015338534,0.59674102
959,480,0.015970184,-0.015338534,0.59674102
961,481,0.015970184,-0.015338534,0.59674102
963,482,0.015970184,-0.015338534,0.59674102
965,483,0.015970184,-0.015338534,0.59674102
967,484,0.015970184,-0.015338534,0.59674102
969,485,0.015970184,-0.015338534,0.59674102
971,486,0.015970184,-0.015338534,0.59674102
973,487,0.015970184,-0.015338534,0.59674102
975,488,0.015970184,-0.015338534,0.59674102
977,489,0.015970184,-0.015338534,0.59674102
979,490,0.015970184,-0.015338534,0.59674102
981,491,0.015970184,-0.015338534,0.59674102
983,492,0.015970184,-0.015338534,0.59674102
985,493,0.015969828,-0.015486597,0.5967377
987,494,0.015969828,-0.015486597,0.5967377
989,495,0.015969828,-0.015486597,0.5967377
991,496,0.015969828,-0.015486597,0.5967377
993,497,0.015969828,-0.015486597,0.5967377
995,498,0.015969828,-0.015486597,0.5967377
997,499,0.015969828,-0.015486597,0.5967377
999,500,0.015969828,-0.015486597,0.5967377
1001,501,0.015969828,-0.015486597,0.5967377
1003,502,0.015969828,-0.015486597,0.5967377
1005,503,0.015969828,-0.015486597,0.5967377
1007,504,0.015969828,-0.015486597,0.5967377
1009,505,0.015969828,-0.015486597,0.5967377
1011,506,0.015969828,-0.015486597,0.5967377
1013,507,0.015969828,-0.015486597,0.5967377
1015,508,0.015960499,-0.015478841,0.59638904
1017,509,0.015960499,-0.015478841,0.59638904
1019,510,0.015960499,-0.015478841,0.59638904
1021,511,0.015960499,-0.015478841,0.59638904
1023,512,0.015960786,-0.015639381,0.5963879
1025,513,0.015960786,-0.015639381,0.5963879
1027,514,0.015960786,-0.015639381,0.5963879
1029,515,0.015960786,-0.015639381,0.5963879
1031,516,0.015960786,-0.015639381,0.5963879
1033,517,0.015960786,-0.015639381,0.5963879
1035,518,0.015960786,-0.015639381,0.5963879
1037,519,0.015960786,-0.015639381,0.5963879
1039,520,0.015960381,-0.015787355,0.59638456
1041,521,0.015960381,-0.015787355,0.59638456
1043,522,0.015960381,-0.015787355,0.59638456
1045,523,0.015960381,-0.015787355,0.59638456
1047,524,0.015960381,-0.015787355,0.59638456
1049,525,0.015960381,-0.015787355,0.59638456
1051,526,0.015960381,-0.015787355,0.59638456
1053,527,0.015960381,-0.015787355,0.59638456
1055,528,0.015960381,-0.015787355,0.59638456
1057,529,0.015960381,-0.015787355,0.59638456
1059,530,0.016257317,-0.015783176,0.59623789
1061,531,0.016257317,-0.015783176,0.59623789
1063,532,0.016257317,-0.015783176,0.59623789
1065,533,0.016257317,-0.015783176,0.59623789
1067,534,0.016247825,-0.015775302,0.59588968
1069,535,0.016247825,-0.015775302,0.59588968
1071,536,0.016247825,-0.015775302,0.59588968
1073,537,0.016247825,-0.015775302,0.59588968
1075,538,0.016247825,-0.015775302,0.59588968
1077,539,0.016247825,-0.015775302,0.59588968
1079,540,0.016248166,-0.015935715,0.59588857
1081,541,0.016248166,-0.015935715,0.59588857
1083,542,0.016248166,-0.015935715,0.59588857
1085,543,0.016248166,-0.015935715,0.59588857
1087,544,0.016248166,-0.015935715,0.59588857
1089,545,0.016248166,-0.015935715,0.59588857
1091,546,0.016248166,-0.015935715,0.59588857
1093,547,0.016248166,-0.015935715,0.59588857
1095,548,0.01624771,-0.016083564,0.59588521
1097,549,0.01624771,-0.016083564,0.59588521
1099,550,0.01624771,-0.016083564,0.59588521
1101,551,0.01624771,-0.016083564,0.59588521
1103,552,0.01624771,-0.016083564,0.59588521
1105,553,0.01624771,-0.016083564,0.59588521
1107,554,0.01624771,-0.016083564,0.59588521
1109,555,0.01624771,-0.016083564,0.59588521
1111,556,0.01624771,-0.016083564,0.59588521
1113,557,0.01624771,-0.016083564,0.59588521
1115,558,0.01624771,-0.016083564,0.59588521
1117,559,0.01624771,-0.016083564,0.59588521
1119,560,0.01624771,-0.016083564,0.59588521
1121,561,0.01624771,-0.016083564,0.59588521
1123,562,0.01624771,-0.016083564,0.59588521
1125,563,0.016238224,-0.016075566,0.5955372
1127,564,0.016238224,-0.016075566,0.5955372
1129,565,0.016238224,-0.016075566,0.5955372
1131,566,0.016238224,-0.016075566,0.5955372
1133,567,0.016238224,-0.016075566,0.5955372
1135,568,0.016238619,-0.016235936,0.5955361
1137,569,0.016238619,-0.016235936,0.5955361
1139,570,0.016238619,-0.016235936,0.5955361
1141,571,0.016238619,-0.016235936,0.5955361
1143,572,0.016238619,-0.016235936,0.5955361
1145,573,0.016238619,-0.016235936,0.5955361
1147,574,0.016238619,-0.016235936,0.5955361
1149,575,0.016238114,-0.016383696,0.59553273
1151,576,0.016238114,-0.016383696,0.59553273
1153,577,0.016238114,-0.016383696,0.59553273
1155,578,0.016238114,-0.016383696,0.59553273
1157,579,0.016238114,-0.016383696,0.59553273
1159,580,0.016238114,-0.016383696,0.59553273
1161,581,0.016238114,-0.016383696,0.59553273
1163,582,0.016238114,-0.016383696,0.59553273
1165,583,0.016238114,-0.016383696,0.59553273
1167,584,0.016238114,-0.016383696,0.59553273
1169,585,0.016238114,-0.016383696,0.59553273
1171,586,0.016238114,-0.016383696,0.59553273
1173,587,0.016238114,-0.016383696,0.59553273
1175,588,0.016238114,-0.016383696,0.59553273
1177,589,0.016238114,-0.016383696,0.59553273
1179,590,0.016238114,-0.016383696,0.59553273
1181,591,0.016238114,-0.016383696,0.59553273
1183,592,0.016238114,-0.016383696,0.59553273
1185,593,0.016228634,-0.016375574,0.5951849
1187,594,0.016228634,-0.016375574,0.5951849
1189,595,0.016228634,-0.016375574,0.5951849
1191,596,0.016228634,-0.016375574,0.5951849
1193,597,0.016228634,-0.016375574,0.5951849
1195,598,0.016229084,-0.0165359,0.59518383
1197,599,0.016229084,-0.0165359,0.59518383
1199,600,0.016229084,-0.0165359,0.59518383
1201,601,0.016229084,-0.0165359,0.59518383
1203,602,0.01622853,-0.016683572,0.59518045
1205,603,0.01622853,-0.016683572,0.59518045
1207,604,0.01622853,-0.016683572,0.59518045
1209,605,0.01622853,-0.016683572,0.59518045
1211,606,0.01622853,-0.016683572,0.59518045
1213,607,0.01622853,-0.016683572,0.59518045
1215,608,0.01622853,-0.016683572,0.59518045
1217,609,0.01622853,-0.016683572,0.59518045
1219,610,0.01622853,-0.016683572,0.59518045
1221,611,0.01622853,-0.016683572,0.59518045
1223,612,0.01622853,-0.016683572,0.59518045
1225,613,0.01622853,-0.016683572,0.59518045
1227,614,0.01622853,-0.016683572,0.59518045
1229,615,0.01622853,-0.016683572,0.59518045
1231,616,0.01622853,-0.016683572,0.59518045
1233,617,0.01622853,-0.016683572,0.59518045
1235,618,0.01622853,-0.016683572,0.59518045
1237,619,0.01622853,-0.016683572,0.59518045
1239,620,0.01622853,-0.016683572,0.59518045
1241,621,0.01622853,-0.016683572,0.59518045
1243,622,0.01622853,-0.016683572,0.59518045
1245,623,0.01622853,-0.016683572,0.59518045
1247,624,0.016219055,-0.016675326,0.5948328
1249,625,0.016219055,-0.016675326,0.5948328
1251,626,0.016219055,-0.016675326,0.5948328
1253,627,0.016219055,-0.016675326,0.5948328
1255,628,0.016219559,-0.016835609,0.59483176
1257,629,0.016219559,-0.016835609,0.59483176
1259,630,0.016218957,-0.016983192,0.59482836
1261,631,0.016218957,-0.016983192,0.59482836
1263,632,0.016218957,-0.016983192,0.59482836
1265,633,0.016218957,-0.016983192,0.59482836
1267,634,0.016218957,-0.016983192,0.59482836
1269,635,0.016218957,-0.016983192,0.59482836
1271,636,0.016218957,-0.016983192,0.59482836
1273,637,0.016218957,-0.016983192,0.59482836
1275,638,0.016218957,-0.016983192,0.59482836
1277,639,0.016515064,-0.016978565,0.59468282
1279,640,0.016515064,-0.016978565,0.59468282
1281,641,0.016515064,-0.016978565,0.59468282
1283,642,0.016515064,-0.016978565,0.59468282
1285,643,0.016515064,-0.016978565,0.59468282
1287,644,0.016515064,-0.016978565,0.59468282
1289,645,0.016515064,-0.016978565,0.59468282
1291,646,0.016515064,-0.016978565,0.59468282
1293,647,0.016515064,-0.016978565,0.59468282
1295,648,0.016515064,-0.016978565,0.59468282
1297,649,0.016515064,-0.016978565,0.59468282
1299,650,0.016515064,-0.016978565,0.59468282
1301,651,0.016515064,-0.016978565,0.59468282
1303,652,0.016515064,-0.016978565,0.59468282
1305,653,0.016515064,-0.016978565,0.59468282
1307,654,0.016515064,-0.016978565,0.59468282
1309,655,0.016505427,-0.016970202,0.59433563
1311,656,0.016505427,-0.016970202,0.59433563
1313,657,0.016505427,-0.016970202,0.59433563
1315,658,0.016505985,-0.017130359,0.59433461
1317,659,0.016505332,-0.017277817,0.59433119
1319,660,0.016505332,-0.017277817,0.59433119
1321,661,0.016505332,-0.017277817,0.59433119
1323,662,0.016505332,-0.017277817,0.59433119
1325,663,0.016505332,-0.017277817,0.59433119
1327,664,0.016505332,-0.017277817,0.59433119
1329,665,0.016505332,-0.017277817,0.59433119
1331,666,0.016505332,-0.017277817,0.59433119
1333,667,0.016505332,-0.017277817,0.59433119
1335,668,0.016505332,-0.017277817,0.59433119
1337,669,0.016505332,-0.017277817,0.59433119
1339,670,0.016505332,-0.017277817,0.59433119
1341,671,0.016505332,-0.017277817,0.59433119
1343,672,0.016505332,-0.017277817,0.59433119
1345,673,0.016505332,-0.017277817,0.59433119
1347,674,0.016505332,-0.017277817,0.59433119
1349,675,0.016505332,-0.017277817,0.59433119
1351,676,0.016505332,-0.017277817,0.59433119
1353,677,0.016505332,-0.017277817,0.59433119
1355,678,0.016505332,-0.017277817,0.59433119
