,Left Index,Right Index,18333 X,18333 Y,18158 X,18158 Y,Epipolar
2101,2101,6322,345,83,301,70,0.0150432440458
2102,2102,463,295,36,175,27,0.00418786144118
2103,2103,11052,228,100,219,95,0.00215596317945
2104,2104,10081,300,3,1,4,0.0940660228347
2105,2105,10605,144,105,126,105,0.000788192334849
2106,2106,11961,148,101,186,99,0.00392834071577
2107,2107,3460,164,105,112,105,0.0287226307214
2108,2108,17,212,113,149,111,0.00535638383073
2109,2109,12116,260,129,179,126,0.00563595493795
2110,2110,6873,288,29,341,10,0.00123714634338
2111,2111,562,300,5,14,5,0.00125080030864
2112,2112,3136,320,25,62,21,0.00180500632933
2113,2113,10572,336,21,187,8,0.01175027431
2114,2114,9740,344,45,305,27,0.00771094072435
2115,2115,10212,348,33,125,24,0.0182517932165
2116,2116,11279,146,90,75,92,0.00272956420243
2117,2117,2297,166,86,63,88,0.0381329303218
2118,2118,10396,174,90,273,84,0.00057652205793
2119,2119,3279,234,98,38,99,0.000322369348095
2120,2120,12553,250,102,56,102,0.000437262221558
2121,2121,3007,266,50,62,49,0.00741874211725
2122,2122,1287,270,22,168,14,0.0120183597816
2123,2123,1147,278,110,71,109,0.00474798109136
2124,2124,574,286,6,98,1,0.0838421396927
2125,2125,6221,286,110,293,102,0.0167770617274
2126,2126,8081,290,86,153,81,0.00498402882106
2127,2127,7761,302,82,90,79,0.00264531337337
2128,2128,10721,306,106,81,104,0.00969919336274
2129,2129,3475,310,126,64,125,0.00467244702185
2130,2130,8633,314,130,195,126,0.0361109838189
2131,2131,10703,326,150,161,148,0.00506613380422
2132,2132,2622,342,166,179,165,0.0304901385314
2133,2133,11909,346,34,111,26,0.0151866764564
2134,2134,1024,304,167,179,166,0.00225127975933
2135,2135,10676,156,87,122,87,0.0535179334815
2136,2136,4696,274,8,125,2,0.0293249523411
2137,2137,11831,274,12,189,2,0.0606825618935
2138,2138,6769,290,104,333,94,0.000979739763497
2139,2139,11624,330,32,157,22,0.00229693340097
2140,2140,8725,208,115,81,115,0.0448595390036
2141,2141,8976,300,183,202,183,0.020883129417
2142,2142,6838,312,179,337,178,0.0105058792851
2143,2143,866,135,92,110,93,0.0439007616242
2144,2144,8536,167,104,112,104,0.0244435014332
2145,2145,6329,219,120,301,114,0.0113946890372
2146,2146,7997,279,28,248,15,0.00644145788084
2147,2147,8490,303,132,202,128,0.0943153790971
2148,2148,9891,311,180,357,179,0.00689485853095
2149,2149,6532,319,40,317,22,0.012059010926
2150,2150,12257,327,164,66,164,0.0542530924876
2151,2151,12257,335,164,66,164,0.0566321515022
2152,2152,12368,339,28,161,17,0.00534881415744
2153,2153,12449,226,124,190,121,0.00746338894198
2154,2154,12142,242,12,171,5,0.010436664432
2155,2155,6122,262,168,285,166,0.0308848957282
2156,2156,11831,274,12,189,2,0.0606825618935
2157,2157,688,286,64,112,60,0.00177183949359
2158,2158,5717,290,120,253,114,0.0380383061111
2159,2159,5858,302,84,265,74,0.0129510977832
2160,2160,8531,302,144,40,144,0.000114803841092
2161,2161,10636,310,184,253,184,0.0532163008012
2162,2162,32,314,44,95,39,0.02614818228
2163,2163,8113,318,148,95,147,0.0363451460967
2164,2164,925,330,76,41,74,0.0116300152603
2165,2165,6480,334,44,313,26,0.0463284777311
2166,2166,2590,362,24,183,10,0.00110479137268
2167,2167,11279,145,90,75,92,0.0228507402406
2168,2168,7762,153,102,90,103,0.0101311888308
2169,2169,8795,169,102,80,103,0.00734458497819
2170,2170,1260,201,110,88,110,0.00688379871825
2171,2171,869,201,114,122,113,0.000258288708968
2172,2172,12017,217,110,177,107,0.000254040102873
2173,2173,1473,225,170,179,169,0.00263655089521
2174,2174,8785,257,6,36,7,0.0104858814016
2175,2175,3344,257,90,77,89,0.00868251863007
2176,2176,10743,273,90,197,84,0.0306659717372
2177,2177,12080,285,170,197,169,0.00557831701737
2178,2178,2049,309,86,214,78,0.00392391463659
2179,2179,8700,325,30,242,15,0.00154733946737
2180,2180,12336,325,150,162,148,0.00543444105449
2181,2181,11897,333,22,254,5,0.010362927679
2182,2182,10402,333,26,277,8,0.0059737727136
2183,2183,7490,333,54,66,50,0.0284363532672
2184,2184,11936,337,22,204,8,0.0458993467398
2185,2185,7000,337,130,349,122,0.00705309354124
2186,2186,1747,349,34,75,28,0.00290935496035
2187,2187,10890,152,100,213,97,0.000795563351195
2188,2188,1318,208,92,58,93,0.00269000804031
2189,2189,459,216,108,111,107,0.00649010331984
2190,2190,6593,224,80,321,70,0.0466043692347
2191,2191,341,224,180,234,179,0.0821109965291
2192,2192,798,228,28,125,25,0.0112895661976
2193,2193,10547,248,172,197,171,0.00630803127741
2194,2194,680,256,4,52,4,0.0111501600251
2195,2195,2825,260,84,48,84,0.0106557354896
2196,2196,1465,260,112,151,109,0.00537607892517
2197,2197,9574,260,120,237,115,0.00336216214221
2198,2198,8429,264,36,167,29,0.00966047223049
2199,2199,8463,268,176,98,176,0.0111070903563
2200,2200,12085,272,88,221,81,0.0162900067338
2201,2201,2485,272,120,43,120,0.0234592493899
2202,2202,9764,288,32,313,15,0.00315281371282
2203,2203,1443,288,112,132,109,0.00546611402423
2204,2204,6431,292,60,309,46,0.00673921597076
2205,2205,597,296,148,222,145,0.0152747265157
2206,2206,448,296,192,189,193,0.354641485503
2207,2207,11656,308,156,268,153,0.020208833081
2208,2208,9681,308,176,277,175,0.0188114251246
2209,2209,350,312,144,36,144,0.000355579561989
2210,2210,983,316,188,85,189,0.20496835107
2211,2211,639,255,30,221,20,0.0205978155988
2212,2212,3392,271,6,38,6,0.0633182872938
2213,2213,1119,287,146,273,142,0.0174981919423
2214,2214,11295,291,138,139,136,0.0287469048198
2215,2215,543,323,6,37,3,0.0421557287499
2216,2216,10862,323,90,29,89,3.89696913145e-05
2217,2217,2175,151,93,97,94,0.00591336056521
2218,2218,8828,155,97,180,95,0.0046161154229
2219,2219,5956,215,93,273,86,0.0400549545458
2220,2220,8481,215,165,162,164,0.0116473529917
2221,2221,8465,219,97,106,96,0.0037851826053
2222,2222,5667,223,81,249,74,0.0167748471936
2223,2223,9764,227,29,313,15,0.000880064691381
2224,2224,3651,231,1,1,6,0.01127415419
2225,2225,639,235,29,221,20,0.0061049298204
2226,2226,11645,247,113,196,109,0.0341622357594
2227,2227,637,247,173,205,172,0.00636048802323
2228,2228,10144,255,29,69,28,0.00410573349939
2229,2229,7941,267,45,61,44,0.0184582476024
2230,2230,1038,267,89,200,83,0.0319473392881
2231,2231,7113,267,97,357,86,0.0253675212212
2232,2232,6647,271,49,325,34,0.0304337149719
2233,2233,1170,271,121,195,117,0.00112856392142
2234,2234,12213,279,121,189,117,0.0240083632358
2235,2235,5336,287,145,213,142,0.00348654893414
2236,2236,8401,287,181,149,181,0.00425660856518
2237,2237,6944,299,101,345,90,0.00329492866365
2238,2238,8444,303,149,164,147,0.0177216802272
2239,2239,1804,307,93,95,90,0.0373004801547
2240,2240,2053,307,157,274,154,0.00202074136091
2241,2241,939,311,117,125,114,0.00159682164958
2242,2242,3468,315,145,36,145,0.0017144848112
2243,2243,3829,315,185,13,186,0.0908437447757
2244,2244,9374,319,65,129,59,0.0416354879095
2245,2245,9746,319,169,305,167,0.00203808410821
2246,2246,3650,323,1,1,2,1.48500422077
2247,2247,2528,323,5,37,2,0.0243662386867
2248,2248,12603,323,89,158,83,0.012627205647
2249,2249,11671,327,21,180,9,0.0164970185456
2250,2250,9131,347,33,9,31,0.00093606144374
2251,2251,685,169,107,76,108,0.0193864312331
2252,2252,3861,225,51,17,54,0.00622774156759
2253,2253,9563,225,123,229,119,0.0310645612693
2254,2254,11841,225,179,245,178,0.0295971140524
2255,2255,557,229,55,233,47,0.0107877308314
2256,2256,5582,233,115,241,110,0.0430178866849
2257,2257,1975,237,107,192,103,0.005771777379
2258,2258,12556,257,83,76,82,0.0256397495093
2259,2259,2077,261,163,156,162,0.00658742469782
2260,2260,11951,269,23,106,19,0.0521785724357
2261,2261,2904,269,115,79,114,0.015663641326
2262,2262,581,273,11,126,5,0.114006566283
2263,2263,268,273,95,95,93,0.00492901884734
2264,2264,1988,273,151,54,151,0.0277340241938
2265,2265,7860,281,143,155,141,0.00849345361873
2266,2266,11637,285,7,116,1,0.0509672220551
2267,2267,7182,289,119,361,110,0.00356798429459
2268,2268,8974,293,123,186,119,0.000566026583994
2269,2269,10082,301,7,1,8,0.167732848593
2270,2270,848,301,111,89,109,0.00540517271627
2271,2271,2882,305,55,168,47,0.0475900835534
2272,2272,9751,305,83,309,71,0.0253297711795
2273,2273,2350,305,99,219,92,0.015812443783
2274,2274,2863,309,107,110,104,0.0279037910885
2275,2275,11639,309,135,120,133,0.0374608213136
2276,2276,2077,309,163,156,162,0.0138648853963
2277,2277,11209,313,103,133,99,0.00907169291346
2278,2278,7701,325,19,54,15,0.072384501017
2279,2279,479,325,155,254,152,0.0164438677168
2280,2280,10756,329,99,143,94,0.0156727760863
2281,2281,10983,333,87,121,82,0.0099924307206
2282,2282,11618,337,147,145,145,0.000584915115156
2283,2283,9764,349,35,313,15,0.00548144233505
2284,2284,5956,215,93,273,86,0.0400549545458
2285,2285,10727,239,121,101,120,0.0100811515482
2286,2286,8444,303,149,164,147,0.0177216802272
2287,2287,1450,323,25,188,13,0.00091458722655
2288,2288,12157,327,157,53,157,0.0203034838048
2289,2289,2219,343,49,111,42,0.0109155201444
2290,2290,12567,217,88,132,86,0.00805280381001
2291,2291,2828,221,36,80,36,0.00387458458043
2292,2292,137,229,112,137,110,0.0133086975165
2293,2293,772,245,64,81,63,0.00415179684601
2294,2294,11417,245,80,230,73,0.0112151095008
2295,2295,11813,257,92,105,90,0.00340170379482
2296,2296,2157,261,144,110,143,0.014833472574
2297,2297,2092,273,32,54,31,0.00906330242693
2298,2298,11902,281,144,156,142,0.0225244032566
2299,2299,9563,297,124,229,119,0.0992395223807
2300,2300,12257,297,164,66,164,0.0453986055551
2301,2301,8494,309,84,210,76,0.00469969660271
2302,2302,11579,132,91,222,88,0.0162312953695
2303,2303,7762,200,103,90,103,0.0140383233982
2304,2304,11479,224,171,68,171,0.00950199064592
2305,2305,3815,228,55,13,58,0.00493132107029
2306,2306,9920,228,83,373,71,0.00660670369508
2307,2307,7836,236,179,78,179,0.00839047692372
2308,2308,10851,244,131,104,130,0.0216125145604
2309,2309,347,244,143,278,139,0.00328838492298
2310,2310,4696,256,7,125,2,0.0691466134562
2311,2311,11108,260,47,161,41,0.00943728477062
2312,2312,6156,264,47,289,34,0.00775896545314
2313,2313,8664,268,179,110,179,0.00189539648547
2314,2314,864,296,119,102,117,0.00391944967863
2315,2315,10456,296,195,309,196,0.12584247958
2316,2316,8651,304,151,50,151,0.0515111404066
2317,2317,5768,304,175,257,174,0.00327654172503
2318,2318,3291,308,115,158,111,0.000353921547748
2319,2319,5668,312,91,249,82,0.00691100579265
2320,2320,6838,312,179,337,178,0.0105058792851
2321,2321,10655,316,23,160,13,0.00927132199877
2322,2322,7826,316,27,50,24,0.00116981596452
2323,2323,1111,320,167,181,166,0.000557228005424
2324,2324,876,320,203,198,205,0.169793724211
2325,2325,8785,344,11,36,7,0.0399750952616
2326,2326,10831,227,23,223,14,0.00769551908004
2327,2327,8996,291,135,83,134,0.0391315536863
2328,2328,10721,167,103,81,104,0.0168709271131
2329,2329,12152,215,167,267,165,0.00486163790587
2330,2330,6480,223,39,313,26,0.00694029953627
2331,2331,5767,227,119,257,114,0.0384891298786
2332,2332,8855,235,31,120,28,0.00321901791169
2333,2333,97,239,175,75,175,0.000550635526102
2334,2334,526,247,171,72,171,0.0219524614182
2335,2335,135,251,135,105,134,0.00490027626124
2336,2336,1258,259,103,80,102,0.00825101352988
2337,2337,2077,263,163,156,162,0.00688797153845
2338,2338,11245,267,167,174,166,0.00421860175895
2339,2339,130,275,111,73,110,0.0111671351559
2340,2340,6548,275,143,317,138,0.00996526055518
2341,2341,11009,275,155,265,152,0.0345028912026
2342,2342,9044,279,27,65,25,0.00528403203412
2343,2343,11009,279,155,265,152,0.0210796550941
2344,2344,8738,287,183,161,183,0.0475590948174
2345,2345,2038,295,35,174,26,0.00365204475174
2346,2346,2147,307,83,234,74,0.0133070600589
2347,2347,1406,311,103,75,101,0.0200506996476
2348,2348,4566,319,67,109,62,0.00289190323256
2349,2349,10104,319,195,21,196,0.092003049917
2350,2350,6808,323,27,337,6,0.00765726517404
2351,2351,11124,327,19,177,7,0.0301390423575
2352,2352,8662,327,171,102,171,0.00320011284888
2353,2353,7063,327,179,353,178,0.0026913582021
2354,2354,10845,331,127,52,126,0.0234654852919
2355,2355,3864,169,103,17,106,0.00384965229348
2356,2356,11841,225,179,245,178,0.0295971140524
2357,2357,11428,229,83,46,84,0.00125031884351
2358,2358,11617,245,111,125,109,0.0356524037871
2359,2359,346,261,143,270,139,0.0053274028813
2360,2360,2077,261,163,156,162,0.00658742469782
2361,2361,11245,269,167,174,166,0.00150582284894
2362,2362,8664,269,179,110,179,0.00401615182016
2363,2363,1988,273,151,54,151,0.0277340241938
2364,2364,2350,305,99,219,92,0.015812443783
2365,2365,10724,309,87,89,84,0.00373066222329
2366,2366,148,313,31,221,18,0.00900998336187
2367,2367,8994,317,139,79,138,0.0130048609435
2368,2368,12414,236,29,68,29,0.00577374494934
2369,2369,8216,316,117,86,115,0.0163241062661
2370,2370,642,320,101,37,100,0.00189087254813
2371,2371,12185,308,177,141,177,0.0458905298761
2372,2372,866,135,92,110,93,0.0439007616242
2373,2373,11373,151,100,93,101,0.00211028574998
2374,2374,9048,215,92,165,89,0.0803638944991
2375,2375,63,239,120,138,118,0.00583342593326
2376,2376,1267,267,104,104,102,0.0576825027829
2377,2377,2374,323,4,36,1,0.0757467238982
2378,2378,10718,327,156,49,156,0.00431851542242
2379,2379,8465,343,100,106,96,0.00943594933164
2380,2380,9154,222,48,21,51,0.00842033519248
2381,2381,10192,226,196,109,196,0.000389089016407
2382,2382,118,242,108,221,103,0.042282253549
2383,2383,9890,254,148,357,143,0.00408826997365
2384,2384,12131,258,96,135,93,0.00971397660788
2385,2385,7115,258,104,357,94,0.00457737033349
2386,2386,2619,270,128,171,125,0.0100441697902
2387,2387,8367,270,180,99,180,0.0983187447584
2388,2388,12605,155,86,202,83,0.0511936957159
2389,2389,7115,167,102,357,94,0.015802723138
2390,2390,1307,199,102,212,98,0.00740484064204
2391,2391,7209,223,38,365,22,0.0311711871774
2392,2392,6998,227,114,349,106,0.0133316873116
2393,2393,6053,231,34,281,22,0.0290772040246
2394,2394,2019,239,174,74,174,0.000353951324011
2395,2395,7387,243,110,93,109,0.0234009101892
2396,2396,9108,247,170,76,170,0.0219237735942
2397,2397,2327,259,130,139,128,0.00111512899075
2398,2398,7343,263,126,373,118,0.00691409251139
2399,2399,7865,267,166,167,165,0.0154742346391
2400,2400,11217,275,142,50,142,0.00768652878717
2401,2401,6720,275,154,329,150,0.00564637885492
2402,2402,6,279,26,81,23,0.0174430629031
2403,2403,10450,279,94,309,84,0.026201846197
2404,2404,6720,279,154,329,150,0.00966853853979
2405,2405,3452,283,118,73,117,0.0065939755446
2406,2406,7184,283,126,361,118,0.00975990885723
2407,2407,955,287,130,209,126,0.00200599585266
2408,2408,1119,287,146,273,142,0.0174981919423
2409,2409,11701,287,182,146,182,0.0596963131872
2410,2410,443,295,34,173,25,0.00385954658957
2411,2411,9396,295,118,137,115,0.00248964538295
2412,2412,6222,307,114,293,106,0.0106386985077
2413,2413,483,319,38,191,27,0.000937538276729
2414,2414,10319,319,202,221,204,0.201928050883
2415,2415,5047,331,126,169,122,0.0457633251399
2416,2416,10890,152,100,213,97,0.000795563351195
2417,2417,8509,176,96,194,93,0.0137070892121
2418,2418,1318,208,92,58,93,0.00269000804031
2419,2419,946,208,116,153,114,0.0252748945371
2420,2420,10599,212,84,58,85,0.000252675289828
2421,2421,2491,232,32,71,32,0.00491086159411
2422,2422,8971,240,76,182,71,0.0446478114669
2423,2423,10054,244,144,117,143,0.0110925457512
2424,2424,6894,252,136,341,130,0.0193412328204
2425,2425,11520,260,88,127,85,0.0163263742874
2426,2426,1465,260,112,151,109,0.00537607892517
2427,2427,6122,268,168,285,166,0.0207700955249
2428,2428,8463,268,176,98,176,0.0111070903563
2429,2429,12085,272,88,221,81,0.0162900067338
2430,2430,8451,292,92,26,92,0.0109874439007
2431,2431,9807,296,44,329,27,0.00629530291024
2432,2432,12257,300,164,66,164,0.0462793573561
2433,2433,6832,304,140,337,134,0.00727563172158
2434,2434,9681,308,176,277,175,0.0188114251246
2435,2435,9998,312,32,72,28,0.00137441779007
2436,2436,12257,312,164,66,164,0.0498127430684
2437,2437,983,316,188,85,189,0.20496835107
2438,2438,8959,320,160,142,159,0.0385550465861
2439,2439,11244,324,152,170,150,0.0150389264382
2440,2440,791,324,172,229,171,0.00242528647431
2441,2441,9933,328,180,377,179,0.020034929203
2442,2442,2524,352,48,194,36,0.0112124682167
2443,2443,1576,156,97,179,95,0.00562495445425
2444,2444,1572,308,149,163,147,0.0058648743504
2445,2445,467,320,81,28,80,0.0269101312822
2446,2446,12420,324,81,192,73,0.0123086167549
2447,2447,992,173,90,56,92,0.00894773887637
2448,2448,9359,301,22,125,15,0.00671780310693
2449,2449,6648,305,54,325,38,0.058627084725
2450,2450,6260,317,46,297,30,0.0733284955023
2451,2451,8700,325,30,242,15,0.00154733946737
2452,2452,1200,333,86,220,77,0.000500230213465
2453,2453,7115,167,102,357,94,0.015802723138
2454,2454,7209,223,38,365,22,0.0311711871774
2455,2455,7951,235,102,96,101,0.0103865213665
2456,2456,6374,307,82,305,70,0.00885129442014
2457,2457,12288,335,90,176,83,0.00279541168788
2458,2458,685,169,107,76,108,0.0193864312331
2459,2459,6377,150,100,305,94,0.000844938197031
2460,2460,3820,218,108,13,110,0.0216482483985
2461,2461,3819,222,104,13,106,0.0032085509464
2462,2462,2943,306,180,162,180,0.000233760033333
2463,2463,10477,314,188,325,188,0.20270389814
2464,2464,10718,326,156,49,156,0.00707662678755
2465,2465,12404,152,101,91,102,0.0207247537947
2466,2466,10601,224,85,74,85,0.0245363357941
2467,2467,6699,228,29,329,14,0.00274003221753
2468,2468,10550,228,117,70,117,0.00424917410049
2469,2469,637,248,173,205,172,0.00276534570423
2470,2470,2053,308,157,274,154,0.000609265055883
2471,2471,1434,292,99,84,97,0.0134501916592
2472,2472,7388,312,99,185,93,0.0122292828671
2473,2473,685,169,107,76,108,0.0193864312331
2474,2474,7732,201,119,86,119,0.00304169494314
2475,2475,1576,241,99,179,95,0.00597127629369
2476,2476,581,273,11,126,5,0.114006566283
2477,2477,12361,285,171,203,170,0.0105055975821
2478,2478,7182,289,119,361,110,0.00356798429459
2479,2479,1652,293,159,215,157,0.00127983986892
2480,2480,9751,305,83,309,71,0.0253297711795
2481,2481,11416,333,27,214,13,0.010555323538
2482,2482,7766,238,120,102,119,0.0142480987726
2483,2483,711,246,124,59,124,0.0154302556973
2484,2484,448,318,192,189,193,0.108668351009
2485,2485,2374,322,4,36,1,0.136400060698
2486,2486,1123,330,24,53,20,0.00668307844235
2487,2487,8509,342,100,194,93,0.031528990493
2488,2488,2297,167,86,63,88,0.0109202976513
2489,2489,1551,195,102,63,103,0.0135630654798
2490,2490,1805,211,94,195,90,0.00253172307465
2491,2491,7420,227,102,163,99,0.0242956051942
2492,2492,6753,231,22,333,6,0.0191587148984
2493,2493,6053,231,34,281,22,0.0290772040246
2494,2494,8378,235,30,239,20,0.000927533930968
2495,2495,7217,235,82,365,70,0.00725996829483
2496,2496,12579,243,94,172,90,0.0138077974914
2497,2497,2356,247,82,182,77,0.0150080780085
2498,2498,639,255,30,221,20,0.0205978155988
2499,2499,10633,255,98,225,92,0.00138833396328
2500,2500,3392,271,6,38,6,0.0633182872938
2501,2501,6720,275,154,329,150,0.00564637885492
2502,2502,10482,283,66,329,52,0.06322549152
2503,2503,6051,287,22,281,6,0.00342179633875
2504,2504,1281,291,30,156,22,5.77259780728e-05
2505,2505,7991,295,46,111,41,0.0485504174664
2506,2506,9862,299,102,349,91,0.0063085698648
2507,2507,12426,299,122,66,121,0.00696146597977
2508,2508,9524,307,142,193,139,0.00710644311404
2509,2509,6448,295,161,309,158,0.00588418913461
2510,2510,2219,343,49,111,42,0.0109155201444
2511,2511,866,134,92,110,93,0.018991167725
2512,2512,11278,226,52,75,52,0.00167313011528
2513,2513,12449,226,124,190,121,0.00746338894198
2514,2514,12142,242,12,171,5,0.010436664432
2515,2515,10848,270,24,72,22,0.00862422619669
2516,2516,11831,274,12,189,2,0.0606825618935
2517,2517,5717,290,120,253,114,0.0380383061111
2518,2518,9654,306,56,269,43,0.0380409940933
2519,2519,10679,306,84,138,79,0.00699629878819
2520,2520,925,330,76,41,74,0.0116300152603
2521,2521,7839,338,148,90,147,0.00117997782103
2522,2522,8509,342,100,194,93,0.031528990493
2523,2523,2590,362,24,183,10,0.00110479137268
2524,2524,2863,168,104,110,104,0.0184687995533
2525,2525,8509,176,96,194,93,0.0137070892121
2526,2526,8365,196,108,91,108,0.0104888258164
2527,2527,946,208,116,153,114,0.0252748945371
2528,2528,10599,212,84,58,85,0.000252675289828
2529,2529,3818,224,100,13,102,0.0495663083865
2530,2530,341,224,180,234,179,0.0821109965291
2531,2531,11052,228,100,219,95,0.00215596317945
2532,2532,6069,232,116,281,110,0.00171987266698
2533,2533,498,236,180,85,180,0.0390654142265
2534,2534,10054,244,144,117,143,0.0110925457512
2535,2535,938,248,112,125,110,0.00228220762414
2536,2536,11520,260,88,127,85,0.0163263742874
2537,2537,6122,268,168,285,166,0.0207700955249
2538,2538,8451,292,92,26,92,0.0109874439007
2539,2539,1685,296,152,51,152,0.0120770777625
2540,2540,6832,304,140,337,134,0.00727563172158
2541,2541,6171,304,168,289,166,0.00364845704496
2542,2542,6954,308,172,345,170,0.00390187896611
2543,2543,628,312,112,149,108,0.00750777520775
2544,2544,12257,312,164,66,164,0.0498127430684
2545,2545,2374,324,4,36,1,0.0150703997635
2546,2546,11244,324,152,170,150,0.0150389264382
2547,2547,791,324,172,229,171,0.00242528647431
2548,2548,9933,328,180,377,179,0.020034929203
2549,2549,1299,139,88,188,86,0.04085785379
2550,2550,12257,311,164,66,164,0.0495176566703
2551,2551,10725,199,104,89,104,0.0345982172148
2552,2552,6546,263,132,317,126,0.000692008701055
2553,2553,9386,271,48,133,43,0.0212040249567
2554,2554,8048,283,20,186,10,0.0544541606067
2555,2555,11946,307,92,42,91,0.0136975545966
2556,2556,3355,138,109,129,109,0.0252635089135
2557,2557,2,154,97,122,97,0.00161594089459
2558,2558,861,194,101,94,101,0.00243146092954
2559,2559,127,198,101,61,102,0.00281514768072
2560,2560,12483,222,85,102,84,0.0117802430646
2561,2561,7219,226,89,365,78,0.00189759973443
2562,2562,6714,238,121,329,114,0.00529814535564
2563,2563,10450,242,93,309,84,0.0148413570483
2564,2564,11645,246,113,196,109,0.0151297217106
2565,2565,7498,262,165,71,165,0.00667155557818
2566,2566,9705,262,169,289,167,0.0202564361366
2567,2567,1806,278,121,41,121,0.0124347876158
2568,2568,10722,278,125,81,124,0.0065499730607
2569,2569,7041,282,65,353,50,0.122799444144
2570,2570,3810,286,5,13,6,0.102988555605
2571,2571,12201,302,181,173,181,0.0172563277802
2572,2572,9963,314,145,147,143,0.0040376985949
2573,2573,970,314,149,161,147,0.00445369882681
2574,2574,12420,322,81,192,73,0.0771637607876
2575,2575,7060,342,165,353,162,0.00721527464807
2576,2576,822,146,97,128,97,0.0167926546194
2577,2577,12624,210,121,195,118,0.00395515446859
2578,2578,10602,214,93,82,93,0.029365144156
2579,2579,5860,218,89,265,82,0.00303884641105
2580,2580,8465,218,97,106,96,0.0280078874706
2581,2581,9745,218,121,305,115,0.0221413454808
2582,2582,6066,226,101,281,94,0.0237932634942
2583,2583,261,234,29,222,20,0.000942767688498
2584,2584,6714,238,121,329,114,0.00529814535564
2585,2585,12605,266,89,202,83,0.0136819984568
2586,2586,8399,298,101,141,97,0.0181964001209
2587,2587,587,298,181,162,181,0.00792787004974
2588,2588,8761,302,33,166,24,0.00436085587552
2589,2589,8629,306,81,183,74,0.0116121330817
2590,2590,12201,310,181,173,181,0.0373871807717
2591,2591,3829,310,185,13,186,0.132523589597
2592,2592,957,318,149,221,146,0.0167232807976
2593,2593,12420,322,81,192,73,0.0771637607876
2594,2594,7944,326,17,207,3,0.00724302480406
2595,2595,1055,334,53,161,44,0.000945876889723
2596,2596,8389,342,101,109,97,0.0133291462549
2597,2597,1173,199,101,211,97,0.00321552043343
2598,2598,8481,215,165,162,164,0.0116473529917
2599,2599,7111,223,85,357,74,0.000273635372704
2600,2600,11287,227,89,99,88,0.00869130742001
2601,2601,10550,227,117,70,117,0.0211204200117
2602,2602,47,231,33,54,34,0.0286206529587
2603,2603,5712,243,93,253,86,0.0038864846047
2604,2604,5706,259,45,253,34,0.00703942277708
2605,2605,1847,259,173,210,172,0.00127432118803
2606,2606,7113,267,97,357,86,0.0253675212212
2607,2607,10013,267,173,212,172,0.0124847178566
2608,2608,785,275,153,189,151,0.00593219766081
2609,2609,8668,279,25,130,19,0.00513670918801
2610,2610,12213,279,121,189,117,0.0240083632358
2611,2611,3812,283,17,13,18,0.00640132226192
2612,2612,8391,283,65,113,61,0.0966615054795
2613,2613,9115,283,117,108,115,0.0116877383333
2614,2614,7876,287,61,171,54,0.000332679150095
2615,2615,8401,287,181,149,181,0.00425660856518
2616,2616,12137,295,33,155,25,0.00336289070554
2617,2617,1090,299,65,81,62,0.0012586382632
2618,2618,6944,299,101,345,90,0.00329492866365
2619,2619,3446,299,169,84,169,0.00747605831798
2620,2620,11380,299,185,213,185,0.0813990087207
2621,2621,8375,307,113,187,108,0.0343611869567
2622,2622,2175,311,97,97,94,0.00906265582751
2623,2623,957,315,149,221,146,0.000469433747287
2624,2624,3829,315,185,13,186,0.0908437447757
2625,2625,2239,319,37,191,26,0.0723406577959
2626,2626,9374,319,65,129,59,0.0416354879095
2627,2627,10732,319,153,113,152,0.0243074104971
2628,2628,9746,319,169,305,167,0.00203808410821
2629,2629,3650,323,1,1,2,1.48500422077
2630,2630,2264,327,177,151,177,0.00659893065825
2631,2631,2219,343,49,111,42,0.0109155201444
2632,2632,7902,351,29,184,16,0.00484799387692
2633,2633,10676,157,87,122,87,0.0264742054399
2634,2634,3864,169,103,17,106,0.00384965229348
2635,2635,8725,209,115,81,115,0.0273935338428
2636,2636,11428,229,83,46,84,0.00125031884351
2637,2637,5582,233,115,241,110,0.0430178866849
2638,2638,8734,285,87,133,83,0.013676822616
2639,2639,6491,289,107,313,98,0.00874075484206
2640,2640,9386,341,51,133,43,0.0228749141496
2641,2641,11447,227,173,194,172,0.00659417979527
2642,2642,1427,235,157,288,154,0.00542650562887
2643,2643,10722,279,125,81,124,0.00783864941199
2644,2644,10721,167,103,81,104,0.0168709271131
2645,2645,3463,199,111,156,109,0.00791023045325
2646,2646,5812,207,115,261,110,0.035091424287
2647,2647,110,267,175,93,175,0.00576403959021
2648,2648,130,275,111,73,110,0.0111671351559
2649,2649,2984,291,87,179,81,0.00912024479655
2650,2650,8651,303,151,50,151,0.0468992852565
2651,2651,7388,311,99,185,93,0.0129262840756
2652,2652,137,229,112,137,110,0.0133086975165
2653,2653,2038,233,32,174,26,0.0132430977257
2654,2654,7844,269,16,182,7,0.102589546662
2655,2655,7758,285,116,70,115,0.00257279848921
2656,2656,581,297,12,126,5,0.2515989752
2657,2657,12257,313,164,66,164,0.0501079459602
2658,2658,2930,321,36,66,32,0.0126345643503
2659,2659,1658,333,36,193,24,0.00561017723606
2660,2660,866,133,92,110,93,0.00590974230075
2661,2661,9012,149,92,183,90,0.00803493940057
2662,2662,8465,177,96,106,96,0.0179893537856
2663,2663,6820,213,84,337,74,0.00704068997556
