587.0,157.113207547
587.0,157.142857143
587.0,157.133333333
587.0,157.857142857
587.0,157.867647059
587.0,157.868852459
587.0,157.880597015
587.0,157.90625
587.0,157.910447761
587.0,157.92
587.0,157.921052632
587.0,157.925925926
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,157.934210526
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.0
587.0,158.056603774
587.0,158.061946903
587.0,158.056603774
587.0,158.069306931
587.0,158.092592593
587.0,158.090909091
587.0,158.093457944
587.0,158.157894737
587.0,158.15625
587.0,158.178947368
587.0,158.181818182
587.0,158.188235294
587.0,158.822222222
587.0,158.844444444
587.0,158.857142857
587.0,158.861111111
587.0,158.861111111
587.0,158.868055556
587.0,158.882352941
587.0,158.898648649
587.0,158.89261745
587.0,158.932432432
587.0,158.935897436
587.0,158.937106918
587.0,158.941558442
586.962962963,158.975308642
586.994594595,158.978378378
587.0,158.977142857
587.007042254,158.985915493
586.967532468,158.987012987
586.966442953,158.986577181
587.0,158.977777778
586.987804878,159.006097561
586.965034965,158.993006993
586.967105263,159.019736842
586.965517241,159.013793103
586.959183673,159.006802721
586.982248521,159.017751479
586.966666667,159.006666667
587.0,159.00617284
586.99382716,159.012345679
587.005813953,158.988372093
586.97972973,158.993243243
586.975460123,158.993865031
586.988700565,158.971751412
586.978947368,158.963157895
586.978142077,158.950819672
586.965853659,158.941463415
586.985436893,158.936893204
586.977578475,158.964125561
586.959459459,158.968468468
586.995850622,158.970954357
586.974747475,158.954545455
587.012295082,158.963114754
587.022641509,158.954716981
587.028776978,158.967625899
587.036231884,158.967391304
587.085910653,158.975945017
587.081272085,158.978798587
587.117857143,159.007142857
587.123239437,159.024647887
587.133802817,159.045774648
587.898773006,158.966257669
587.934844193,158.983002833
587.022573363,159.14221219
585.99001996,159.860279441
586.032085561,159.875222816
586.081771721,159.872231687
586.900146843,159.856093979
586.93837535,159.889355742
586.982894737,159.910526316
587.015053763,159.947311828
587.014577259,159.98931001
586.99800995,160.000995025
586.982653061,160.014285714
587.047047047,160.039039039
587.040524434,160.10727056
587.049457177,160.158021713
587.063245823,160.854415274
587.089285714,160.897619048
587.105710814,160.933171324
587.121212121,160.975757576
587.143034826,161.017412935
587.161412358,161.05296343
587.838501292,161.108527132
587.861979167,161.15625
587.877018634,161.859627329
587.902007084,161.900826446
587.913043478,161.937198068
587.929256595,161.989208633
587.949090909,162.03030303
587.960807601,162.076009501
587.978060046,162.11778291
587.992907801,162.8321513
588.004739336,162.862559242
588.024600246,162.901599016
588.035526316,162.946052632
588.05465288,162.991137371
588.071601942,163.031553398
588.080147965,163.076448829
588.09947644,163.123036649
588.116045845,163.842406877
588.137168142,163.874631268
588.155063291,163.920886076
588.817941953,163.959102902
588.838768116,164.009057971
588.860426929,164.049261084
588.891891892,164.096846847
588.916666667,164.142694064
588.935555556,164.853333333
588.949267193,164.894024803
588.96300716,164.934367542
588.983890954,164.97645601
589.0,165.026415094
589.011848341,165.068720379
589.028735632,165.111494253
589.043269231,165.171875
589.066590126,165.872560276
589.086906141,165.913093859
589.109799292,165.951593861
589.121979287,166.001150748
589.142201835,166.047018349
589.164690382,166.083003953
589.840527578,166.139088729
589.862215909,166.850852273
589.88,166.890666667
589.897668394,166.930051813
589.918918919,166.975546976
589.933415536,167.020961776
589.950695322,167.067003793
589.96954933,167.119366626
589.98505604,167.826899128
590.004484305,167.863976084
590.015122873,167.907372401
590.032786885,167.955737705
590.048361934,168.004680187
590.06294964,168.052158273
590.079120879,168.105494505
590.089928058,168.153477218
590.11497006,168.861077844
590.135654262,168.907563025
590.158866995,168.950738916
590.831891224,168.997527812
590.853535354,169.039141414
590.879950495,169.08539604
590.905972046,169.142312579
590.926395939,169.850253807
590.940217391,169.892663043
590.957602339,169.929824561
590.971380471,169.97979798
590.98880597,170.037313433
591.006564551,170.085339168
591.021834061,170.133915575
591.041516245,170.833935018
591.064367816,170.887356322
591.084078712,170.930232558
591.106138107,170.974424552
591.130882353,171.023529412
591.141716567,171.069860279
591.167019027,171.1205074
591.823066841,171.837483617
591.854368932,171.883495146
591.867243867,171.929292929
591.884615385,171.975783476
591.908695652,172.01884058
591.930981595,172.073619632
591.948484848,172.124242424
591.971830986,172.848591549
591.992848629,172.893921335
592.004878049,172.92804878
592.023899371,172.979874214
592.042016807,173.021608643
592.049940547,173.070154578
592.071090047,173.123222749
592.091470952,173.8368356
592.110458284,173.883666275
592.132616487,173.928315412
592.156288156,173.971916972
592.837387964,174.026888604
592.853383459,174.068922306
592.879177378,174.129820051
592.904516129,174.838709677
592.92345079,174.886998785
592.936788875,174.927939317
592.953002611,174.976501305
592.972762646,175.029831388
592.992762364,175.080820265
593.001865672,175.139925373
593.025906736,175.841105354
593.045882353,175.889411765
593.064439141,175.937947494
593.085748792,175.985507246
593.104389087,176.040332147
593.122182681,176.088967972
593.140394089,176.150246305
593.165621079,176.858218319
593.843626807,176.915900131
593.860853432,176.962894249
593.881606765,177.002114165
593.912991657,177.05363528
593.929866989,177.110036276
593.947878788,177.161212121
593.971797885,177.863689777
593.985,177.9125
594.002688172,177.966397849
594.018541409,178.008652658
594.03442623,178.070491803
594.050175029,178.115519253
594.072929543,178.841779975
594.095631641,178.892561983
594.118138425,178.939140811
594.147798742,178.98427673
594.175700935,179.029906542
594.835965978,179.094775213
594.868674699,179.144578313
594.896057348,179.86260454
594.914663462,179.907451923
594.92997543,179.960687961
594.950799508,180.007380074
594.973525872,180.057761733
594.984687868,180.116607774
595.004716981,180.841981132
595.024793388,180.8815427
595.044776119,180.931343284
595.063253012,180.984939759
595.082329317,181.034136546
595.098,181.086
595.115808824,181.143382353
595.137592138,181.861179361
595.161048689,181.911360799
595.839657283,181.962056304
595.860606061,182.007272727
595.890931373,182.06372549
595.913258984,182.126394052
595.94124847,182.837209302
595.956419317,182.883392226
595.975216853,182.930607187
595.989556136,182.985639687
596.01010101,183.042087542
596.029239766,183.099415205
596.046195652,183.153532609
596.063439065,183.866444073
596.089393939,183.913636364
596.111675127,183.966159052
596.141524106,184.017107309
596.160511364,184.071022727
596.83390411,184.142123288
596.874087591,184.859489051
596.891651865,184.91651865
596.913120567,184.962765957
596.933085502,185.011152416
