,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,255,0,3461,1344,37.1029411765,208.013513514,121.938461538,130.933554817,64.9223880597,109.015122873,9.9223880597,54.0396975425,392,110.082506089,162.04410804,0
1,255,1,3461,3176,37.1029411765,208.013513514,121.938461538,130.933554817,152.0,173.828865979,50.8384615385,81.9292682927,2217,76.5562325237,114.840668198,0
2,255,2,3461,4689,37.1029411765,208.013513514,121.938461538,130.933554817,168.0,215.102857143,49.9962264151,157.104477612,3459,88.068327755,109.584757939,83
3,255,3,3461,3091,37.1029411765,208.013513514,121.938461538,130.933554817,98.8214676889,128.077894737,55.9465811966,76.1221052632,2132,120.357240376,130.904439889,0
4,255,6,3461,4702,37.1029411765,208.013513514,121.938461538,130.933554817,214.0,271.915129151,92.9920948617,166.079389313,3461,143.971963879,27.9125413464,213
5,255,15,3461,4707,37.1029411765,208.013513514,121.938461538,130.933554817,111.019767442,248.037878788,130.083333333,228.915151515,3461,134.601298753,105.311612496,0
6,255,73,3461,3941,37.1029411765,208.013513514,121.938461538,130.933554817,192.017456359,235.190839695,0.717557251908,81.0573566085,3000,95.9830376209,180.279814394,0
7,255,202,3461,1904,37.1029411765,208.013513514,121.938461538,130.933554817,167.0,196.898799314,81.0,119.037735849,1238,24.3010598789,44.292649421,0
8,255,222,3461,2183,37.1029411765,208.013513514,121.938461538,130.933554817,90.0,108.994614004,71.0,81.9838420108,1557,23.2087315611,105.305938248,0
9,255,241,3461,2597,37.1029411765,208.013513514,121.938461538,130.933554817,28.8591549296,77.056022409,68.0795724466,78.1151079137,1990,70.6995977152,117.737639237,0
10,255,259,3461,3319,37.1029411765,208.013513514,121.938461538,130.933554817,54.0,97.0564705882,25.0,95.2062146893,2741,43.7550482358,138.604094869,0
11,255,288,3461,3252,37.1029411765,208.013513514,121.938461538,130.933554817,52.1194029851,107.058823529,101.925396825,113.0,2845,42.8074392801,46.4963193492,0
12,255,292,3461,3170,37.1029411765,208.013513514,121.938461538,130.933554817,187.0,203.843881857,0.733333333333,76.1788235294,2736,36.619308203,194.300502475,0
13,255,318,3461,2574,37.1029411765,208.013513514,121.938461538,130.933554817,145.085178876,165.0,78.0866372981,108.0,2462,26.8007426775,78.7721330849,0
14,255,327,3461,2039,37.1029411765,208.013513514,121.938461538,130.933554817,39.0,71.1165644172,83.8888888889,92.9625212947,1987,21.3370311667,85.7420663048,0
15,255,329,3461,3786,37.1029411765,208.013513514,121.938461538,130.933554817,224.0,269.108108108,182.098360656,186.948497854,3452,36.0363156163,118.445331636,0
16,255,339,3461,1270,37.1029411765,208.013513514,121.938461538,130.933554817,199.911764706,213.075949367,103.0,120.12378902,1258,25.1394859148,25.815620172,0
17,255,344,3461,3252,37.1029411765,208.013513514,121.938461538,130.933554817,6.0,102.070021882,119.042510121,124.857142857,3217,24.9659801907,17.9029091191,191
18,255,358,3461,3092,37.1029411765,208.013513514,121.938461538,130.933554817,145.868852459,168.928186715,47.9577464789,102.84021544,3058,27.2918984675,120.906593134,0
19,255,388,3461,2391,37.1029411765,208.013513514,121.938461538,130.933554817,5.11627906977,61.0889423077,85.0,96.8643326039,2357,32.9058142933,87.4212004852,0
20,255,390,3461,3282,37.1029411765,208.013513514,121.938461538,130.933554817,173.847750865,191.0,124.017301038,157.0,3248,26.4122685161,19.7481504552,717
21,255,394,3461,3166,37.1029411765,208.013513514,121.938461538,130.933554817,232.143769968,255.84375,185.223300971,209.0,3132,45.9722512307,141.31354704,0
22,255,446,3461,2863,37.1029411765,208.013513514,121.938461538,130.933554817,0.729166666667,99.1276102088,73.2299465241,104.861915367,2829,70.9467189903,94.5239392971,0
23,255,469,3461,3104,37.1029411765,208.013513514,121.938461538,130.933554817,67.0895522388,107.181818182,148.018181818,267.909090909,3011,49.680002241,180.521881785,0
24,255,502,3461,1479,37.1029411765,208.013513514,121.938461538,130.933554817,112.987012987,129.933463796,58.8538961039,74.0642570281,1479,80.391840131,127.361560115,0
25,255,512,3461,1009,37.1029411765,208.013513514,121.938461538,130.933554817,139.87037037,156.947688564,55.0,73.201183432,1009,66.4527702923,131.066955122,0
