,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,224,0,3344,1344,119.0,222.161209068,78.862804878,109.87279597,64.9223880597,109.015122873,9.9223880597,54.0396975425,436,108.862857666,122.313921597,0
1,224,1,3344,3176,119.0,222.161209068,78.862804878,109.87279597,152.0,173.828865979,50.8384615385,81.9292682927,2261,79.0643299035,36.5745701878,0
2,224,2,3344,4689,119.0,222.161209068,78.862804878,109.87279597,168.0,215.102857143,49.9962264151,157.104477612,3341,92.6857014117,47.3688450585,171
3,224,3,3344,3091,119.0,222.161209068,78.862804878,109.87279597,98.8214676889,128.077894737,55.9465811966,76.1221052632,2176,128.536301888,53.2812634337,0
4,224,6,3344,4702,119.0,222.161209068,78.862804878,109.87279597,214.0,271.915129151,92.9920948617,166.079389313,3344,154.446173688,62.2282480705,130
5,224,15,3344,4707,119.0,222.161209068,78.862804878,109.87279597,111.019767442,248.037878788,130.083333333,228.915151515,3344,147.129869646,181.498161348,0
6,224,73,3344,3941,119.0,222.161209068,78.862804878,109.87279597,192.017456359,235.190839695,0.717557251908,81.0573566085,3061,106.246043238,104.021627129,0
7,224,202,3344,1904,119.0,222.161209068,78.862804878,109.87279597,167.0,196.898799314,81.0,119.037735849,1282,21.9333791294,33.1010896558,117
8,224,222,3344,2183,119.0,222.161209068,78.862804878,109.87279597,90.0,108.994614004,71.0,81.9838420108,1599,28.6016744871,32.0406226339,417
9,224,241,3344,2597,119.0,222.161209068,78.862804878,109.87279597,28.8591549296,77.056022409,68.0795724466,78.1151079137,2034,81.7010260377,41.2740118297,0
10,224,259,3344,3319,119.0,222.161209068,78.862804878,109.87279597,54.0,97.0564705882,25.0,95.2062146893,2802,54.3481912526,62.6058707758,4
11,224,288,3344,3252,119.0,222.161209068,78.862804878,109.87279597,52.1194029851,107.058823529,101.925396825,113.0,2906,43.2155887051,28.6885954855,135
12,224,292,3344,3170,119.0,222.161209068,78.862804878,109.87279597,187.0,203.843881857,0.733333333333,76.1788235294,2797,51.4214088674,116.150351866,0
13,224,318,3344,2574,119.0,222.161209068,78.862804878,109.87279597,145.085178876,165.0,78.0866372981,108.0,2529,25.5941799878,0.712508042319,2529
14,224,327,3344,2039,119.0,222.161209068,78.862804878,109.87279597,39.0,71.1165644172,83.8888888889,92.9625212947,2001,30.2646802386,20.7153150268,145
15,224,329,3344,3786,119.0,222.161209068,78.862804878,109.87279597,224.0,269.108108108,182.098360656,186.948497854,3295,48.1301477359,191.149219852,0
16,224,339,3344,1270,119.0,222.161209068,78.862804878,109.87279597,199.911764706,213.075949367,103.0,120.12378902,1245,31.5608036252,41.7512203907,143
17,224,344,3344,3252,119.0,222.161209068,78.862804878,109.87279597,6.0,102.070021882,119.042510121,124.857142857,3206,29.8322063962,54.0575631278,0
18,224,358,3344,3092,119.0,222.161209068,78.862804878,109.87279597,145.868852459,168.928186715,47.9577464789,102.84021544,3066,31.4017382316,44.5222535976,1
19,224,388,3344,2391,119.0,222.161209068,78.862804878,109.87279597,5.11627906977,61.0889423077,85.0,96.8643326039,2390,36.932398175,12.031958773,1440
20,224,390,3344,3282,119.0,222.161209068,78.862804878,109.87279597,173.847750865,191.0,124.017301038,157.0,3139,28.2172335446,94.8016830019,0
21,224,394,3344,3166,119.0,222.161209068,78.862804878,109.87279597,232.143769968,255.84375,185.223300971,209.0,3117,52.2012106772,215.902279988,0
22,224,446,3344,2863,119.0,222.161209068,78.862804878,109.87279597,0.729166666667,99.1276102088,73.2299465241,104.861915367,2846,79.2651884392,17.5767505532,654
23,224,469,3344,3104,119.0,222.161209068,78.862804878,109.87279597,67.0895522388,107.181818182,148.018181818,267.909090909,2850,56.1525198197,262.272918022,0
24,224,502,3344,1479,119.0,222.161209068,78.862804878,109.87279597,112.987012987,129.933463796,58.8538961039,74.0642570281,1479,85.9118206842,38.7549671341,0
25,224,512,3344,1009,119.0,222.161209068,78.862804878,109.87279597,139.87037037,156.947688564,55.0,73.201183432,1009,55.9526931345,41.7431315115,0
26,224,520,3344,2905,119.0,222.161209068,78.862804878,109.87279597,227.947712418,272.04250797,71.921360255,137.833333333,2774,52.5068177067,12.3557835786,1066
27,224,566,3344,1802,119.0,222.161209068,78.862804878,109.87279597,66.0,98.2369477912,111.021996616,114.107692308,1802,53.8744487652,52.2327137727,0
28,224,582,3344,2806,119.0,222.161209068,78.862804878,109.87279597,114.056768559,183.920585162,143.119834711,188.086956522,2545,41.3077949202,164.844718298,0
29,224,583,3344,1524,119.0,222.161209068,78.862804878,109.87279597,270.928695652,289.911764706,49.1333333333,79.1147826087,1524,70.268958998,30.9096261961,0
