,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,281,0,1301,1344,78.0,117.867069486,68.1268882175,73.0,64.9223880597,109.015122873,9.9223880597,54.0396975425,325,118.420089468,59.7781611563,0
1,281,1,1301,3176,78.0,117.867069486,68.1268882175,73.0,152.0,173.828865979,50.8384615385,81.9292682927,1301,121.134517178,11.3417681808,480
2,281,2,1301,4689,78.0,117.867069486,68.1268882175,73.0,168.0,215.102857143,49.9962264151,157.104477612,1301,58.0966588766,38.4098434842,0
3,281,3,1301,3091,78.0,117.867069486,68.1268882175,73.0,98.8214676889,128.077894737,55.9465811966,76.1221052632,1301,166.915521551,26.6785854404,0
4,281,6,1301,4702,78.0,117.867069486,68.1268882175,73.0,214.0,271.915129151,92.9920948617,166.079389313,1301,224.245202368,79.2005646142,0
5,281,15,1301,4707,78.0,117.867069486,68.1268882175,73.0,111.019767442,248.037878788,130.083333333,228.915151515,1301,194.376418759,260.160502088,0
6,281,73,1301,3941,78.0,117.867069486,68.1268882175,73.0,192.017456359,235.190839695,0.717557251908,81.0573566085,1301,157.811896543,100.325540332,0
7,281,202,1301,1904,78.0,117.867069486,68.1268882175,73.0,167.0,196.898799314,81.0,119.037735849,1164,24.3039439245,66.4303409081,0
8,281,222,1301,2183,78.0,117.867069486,68.1268882175,73.0,90.0,108.994614004,71.0,81.9838420108,1274,45.5158449876,7.8760093619,399
9,281,241,1301,2597,78.0,117.867069486,68.1268882175,73.0,28.8591549296,77.056022409,68.0795724466,78.1151079137,1301,117.407874029,10.736530256,189
10,281,259,1301,3319,78.0,117.867069486,68.1268882175,73.0,54.0,97.0564705882,25.0,95.2062146893,1286,21.1419771905,60.4040652075,0
11,281,288,1301,3252,78.0,117.867069486,68.1268882175,73.0,52.1194029851,107.058823529,101.925396825,113.0,1301,84.8901524234,65.2952837577,0
12,281,292,1301,3170,78.0,117.867069486,68.1268882175,73.0,187.0,203.843881857,0.733333333333,76.1788235294,1301,67.018509922,114.79503896,0
13,281,318,1301,2574,78.0,117.867069486,68.1268882175,73.0,145.085178876,165.0,78.0866372981,108.0,1301,51.383800501,38.945073791,0
14,281,327,1301,2039,78.0,117.867069486,68.1268882175,73.0,39.0,71.1165644172,83.8888888889,92.9625212947,1301,41.1661349292,21.030680395,0
15,281,329,1301,3786,78.0,117.867069486,68.1268882175,73.0,224.0,269.108108108,182.098360656,186.948497854,1301,62.1534593499,232.637524301,0
16,281,339,1301,1270,78.0,117.867069486,68.1268882175,73.0,199.911764706,213.075949367,103.0,120.12378902,1184,59.881443609,84.7138463573,0
17,281,344,1301,3252,78.0,117.867069486,68.1268882175,73.0,6.0,102.070021882,119.042510121,124.857142857,1301,39.9358724046,92.6543722776,0
18,281,358,1301,3092,78.0,117.867069486,68.1268882175,73.0,145.868852459,168.928186715,47.9577464789,102.84021544,1278,55.0172302967,34.5282838037,0
19,281,388,1301,2391,78.0,117.867069486,68.1268882175,73.0,5.11627906977,61.0889423077,85.0,96.8643326039,1177,37.8858063826,17.3264104492,0
20,281,390,1301,3282,78.0,117.867069486,68.1268882175,73.0,173.847750865,191.0,124.017301038,157.0,1196,36.5875372948,153.9807537,0
21,281,394,1301,3166,78.0,117.867069486,68.1268882175,73.0,232.143769968,255.84375,185.223300971,209.0,1177,59.6506960527,270.829971755,0
22,281,446,1301,2863,78.0,117.867069486,68.1268882175,73.0,0.729166666667,99.1276102088,73.2299465241,104.861915367,1076,144.072172108,5.77976190619,436
23,281,469,1301,3104,78.0,117.867069486,68.1268882175,73.0,67.0895522388,107.181818182,148.018181818,267.909090909,919,18.8899657924,366.556908876,0
24,281,502,1301,1479,78.0,117.867069486,68.1268882175,73.0,112.987012987,129.933463796,58.8538961039,74.0642570281,894,139.236984136,17.275558438,0
25,281,512,1301,1009,78.0,117.867069486,68.1268882175,73.0,139.87037037,156.947688564,55.0,73.201183432,809,27.8127873297,18.3625508634,111
26,281,520,1301,2905,78.0,117.867069486,68.1268882175,73.0,227.947712418,272.04250797,71.921360255,137.833333333,849,19.3105875598,30.0486446381,0
27,281,566,1301,1802,78.0,117.867069486,68.1268882175,73.0,66.0,98.2369477912,111.021996616,114.107692308,672,44.0121167183,81.0124542921,0
28,281,582,1301,2806,78.0,117.867069486,68.1268882175,73.0,114.056768559,183.920585162,143.119834711,188.086956522,620,39.6917694566,232.080797823,0
29,281,583,1301,1524,78.0,117.867069486,68.1268882175,73.0,270.928695652,289.911764706,49.1333333333,79.1147826087,627,41.2604094286,20.7349874217,0
30,281,594,1301,2319,78.0,117.867069486,68.1268882175,73.0,41.9090909091,99.8909090909,89.0833333333,109.158878505,604,54.730631993,34.5950212009,0
