,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,350,0,3256,1344,0.812949640288,202.120996441,124.212893553,134.919786096,64.9223880597,109.015122873,9.9223880597,54.0396975425,206,98.0473341378,178.323460268,0
1,350,1,3256,3176,0.812949640288,202.120996441,124.212893553,134.919786096,152.0,173.828865979,50.8384615385,81.9292682927,2031,59.4075261351,120.393125959,0
2,350,2,3256,4689,0.812949640288,202.120996441,124.212893553,134.919786096,168.0,215.102857143,49.9962264151,157.104477612,3254,82.3112273422,112.641047724,65
3,350,3,3256,3091,0.812949640288,202.120996441,124.212893553,134.919786096,98.8214676889,128.077894737,55.9465811966,76.1221052632,1946,87.3492355477,137.569929524,0
4,350,6,3256,4702,0.812949640288,202.120996441,124.212893553,134.919786096,214.0,271.915129151,92.9920948617,166.079389313,3256,125.939408226,31.7024849318,221
5,350,15,3256,4707,0.812949640288,202.120996441,124.212893553,134.919786096,111.019767442,248.037878788,130.083333333,228.915151515,3256,107.12413279,99.6406445305,0
6,350,73,3256,3941,0.812949640288,202.120996441,124.212893553,134.919786096,192.017456359,235.190839695,0.717557251908,81.0573566085,2827,80.9931549311,182.479673286,0
7,350,202,3256,1904,0.812949640288,202.120996441,124.212893553,134.919786096,167.0,196.898799314,81.0,119.037735849,1056,49.0393401782,55.0380020837,0
8,350,222,3256,2183,0.812949640288,202.120996441,124.212893553,134.919786096,90.0,108.994614004,71.0,81.9838420108,1400,38.901535959,115.786249507,0
9,350,241,3256,2597,0.812949640288,202.120996441,124.212893553,134.919786096,28.8591549296,77.056022409,68.0795724466,78.1151079137,1804,61.7022957338,126.535035432,0
10,350,259,3256,3319,0.812949640288,202.120996441,124.212893553,134.919786096,54.0,97.0564705882,25.0,95.2062146893,2586,55.0280078511,139.253319163,0
11,350,288,3256,3252,0.812949640288,202.120996441,124.212893553,134.919786096,52.1194029851,107.058823529,101.925396825,113.0,2679,30.5858121463,51.8046964911,0
