,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,243,0,2717,1344,235.0,239.948630137,107.0,127.011090573,64.9223880597,109.015122873,9.9223880597,54.0396975425,420,110.678190893,124.781551929,0
1,243,1,2717,3176,235.0,239.948630137,107.0,127.011090573,152.0,173.828865979,50.8384615385,81.9292682927,2245,78.1168337778,90.6142210575,0
2,243,2,2717,4689,235.0,239.948630137,107.0,127.011090573,168.0,215.102857143,49.9962264151,157.104477612,2715,77.7741896935,110.821853265,0
3,243,3,2717,3091,235.0,239.948630137,107.0,127.011090573,98.8214676889,128.077894737,55.9465811966,76.1221052632,2160,126.288268337,105.906796554,0
4,243,6,2717,4702,235.0,239.948630137,107.0,127.011090573,214.0,271.915129151,92.9920948617,166.079389313,2717,161.249225679,7.61874949748,1121
5,243,15,2717,4707,235.0,239.948630137,107.0,127.011090573,111.019767442,248.037878788,130.083333333,228.915151515,2717,155.070107886,138.252509585,0
6,243,73,2717,3941,235.0,239.948630137,107.0,127.011090573,192.017456359,235.190839695,0.717557251908,81.0573566085,2697,110.938993743,166.847190016,0
7,243,202,2717,1904,235.0,239.948630137,107.0,127.011090573,167.0,196.898799314,81.0,119.037735849,1266,28.7439677569,17.3158795017,50
8,243,222,2717,2183,235.0,239.948630137,107.0,127.011090573,90.0,108.994614004,71.0,81.9838420108,1583,31.7245145555,78.3681986217,0
9,243,241,2717,2597,235.0,239.948630137,107.0,127.011090573,28.8591549296,77.056022409,68.0795724466,78.1151079137,2018,81.1845401049,92.4222646261,0
10,243,259,2717,3319,235.0,239.948630137,107.0,127.011090573,54.0,97.0564705882,25.0,95.2062146893,2697,55.8457187806,119.287368514,0
11,243,288,2717,3252,235.0,239.948630137,107.0,127.011090573,52.1194029851,107.058823529,101.925396825,113.0,2717,42.7174870837,28.1092256286,311
12,243,292,2717,3170,235.0,239.948630137,107.0,127.011090573,187.0,203.843881857,0.733333333333,76.1788235294,2717,50.3674617383,172.941411453,0
13,243,318,2717,2574,235.0,239.948630137,107.0,127.011090573,145.085178876,165.0,78.0866372981,108.0,2516,29.8422220836,57.0204601633,168
14,243,327,2717,2039,235.0,239.948630137,107.0,127.011090573,39.0,71.1165644172,83.8888888889,92.9625212947,2013,30.6244399692,61.5061684536,0
15,243,329,2717,3786,235.0,239.948630137,107.0,127.011090573,224.0,269.108108108,182.098360656,186.948497854,2701,49.5083229925,134.38202563,0
