,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
32,3,598,3983,2850,135.0,222.924302789,51.0,100.950863214,111.934782609,165.09375,142.814655172,224.949037373,2255,78.6320196723,255.483280206,0
33,3,607,3983,2819,135.0,222.924302789,51.0,100.950863214,214.917112299,235.0,54.0,142.09375,2257,91.4316310489,12.9904621534,338
34,3,608,3983,1908,135.0,222.924302789,51.0,100.950863214,182.904153355,187.911111111,65.0,87.1424050633,1902,125.91225039,5.12113372192,892
35,3,614,3983,2636,135.0,222.924302789,51.0,100.950863214,170.829268293,180.996521739,75.90625,112.263414634,2218,105.573386211,17.2790706343,0
36,3,617,3983,735,135.0,222.924302789,51.0,100.950863214,87.8833333333,108.90397351,84.8642384106,116.0,735,120.252041237,55.2901393217,0
37,3,619,3983,1939,135.0,222.924302789,51.0,100.950863214,18.0617420066,60.0512048193,48.9016393443,81.8571428571,1933,95.2858080684,39.3818122636,0
38,3,620,3983,2488,135.0,222.924302789,51.0,100.950863214,107.99375,140.07,69.9719626168,106.089848308,2229,93.1998270718,10.0407960293,397
39,3,621,3983,311,135.0,222.924302789,51.0,100.950863214,177.0,182.166007905,187.023715415,207.0,311,121.349002332,255.418893001,0
40,3,622,3983,2628,135.0,222.924302789,51.0,100.950863214,125.890566038,227.0,103.95505618,130.188679245,2215,83.5737964281,68.6989071027,0
41,3,629,3983,2404,135.0,222.924302789,51.0,100.950863214,87.8833333333,106.901041667,42.0,103.8203125,2197,100.61700665,40.2951907378,0
42,3,641,3983,2270,135.0,222.924302789,51.0,100.950863214,260.961685824,313.00804829,68.9346076459,118.934560327,2131,82.7497132606,14.0149021256,660
43,3,648,3983,1499,135.0,222.924302789,51.0,100.950863214,52.0,95.1123188406,36.9479166667,52.0507246377,1499,111.423293901,78.6054008428,0
44,3,678,3983,994,135.0,222.924302789,51.0,100.950863214,210.215053763,212.103448276,19.0,39.0922509225,994,124.136888085,84.5327899315,0
45,3,687,3983,2231,135.0,222.924302789,51.0,100.950863214,177.914285714,194.212837838,22.9659090909,87.1925675676,2088,99.8927743831,84.8919750091,0
46,3,702,3983,2568,135.0,222.924302789,51.0,100.950863214,172.065789474,228.0,84.9425287356,115.947154472,2055,107.651821971,22.2684238188,0
47,3,709,3983,1516,135.0,222.924302789,51.0,100.950863214,150.901408451,166.063186813,130.813186813,147.0,1511,104.131801336,119.443676257,0
48,3,721,3983,2470,135.0,222.924302789,51.0,100.950863214,241.028806584,341.990990991,96.009009009,155.839506173,2031,70.7404490868,62.8088491372,0
49,3,725,3983,2089,135.0,222.924302789,51.0,100.950863214,257.020512821,309.826086957,100.91954023,141.120512821,1975,81.8957837549,75.9433296665,0
50,3,729,3983,2401,135.0,222.924302789,51.0,100.950863214,211.822937626,232.904109589,24.0,121.792626728,1994,92.6103471274,53.5883437271,0
51,3,732,3983,1453,135.0,222.924302789,51.0,100.950863214,208.934210526,237.913978495,92.8494077834,107.012987013,1453,110.89068553,46.3836874948,0
52,3,733,3983,2506,135.0,222.924302789,51.0,100.950863214,174.751351351,185.007575758,128.194594595,168.0,1986,110.170592591,145.793748042,0
53,3,741,3983,2320,135.0,222.924302789,51.0,100.950863214,183.909090909,201.227941176,0.748201438849,105.233962264,1995,64.7327673391,96.8793294306,0
54,3,749,3983,2391,135.0,222.924302789,51.0,100.950863214,228.08681672,245.924050633,160.059970015,177.019543974,1905,85.3410882492,167.354823441,0
55,3,757,3983,2001,135.0,222.924302789,51.0,100.950863214,234.876923077,261.094594595,86.0625,125.133333333,1909,93.7662452021,43.0155605696,0
56,3,758,3983,2518,135.0,222.924302789,51.0,100.950863214,211.860036832,234.89524838,0.694352159468,136.797421731,1950,49.785103036,83.7824452208,0
57,3,795,3983,1844,135.0,222.924302789,51.0,100.950863214,138.822580645,152.253968254,77.9534883721,99.0555555556,1813,118.27182585,6.88729757025,723
58,3,805,3983,2309,135.0,222.924302789,51.0,100.950863214,224.861842105,264.015186916,20.9565217391,131.097478992,1811,93.2992173801,83.477785071,0
59,3,808,3983,2399,135.0,222.924302789,51.0,100.950863214,193.0,205.795148248,4.89393939394,134.891129032,1792,96.8409551147,83.7397105685,0
60,3,817,3983,1432,135.0,222.924302789,51.0,100.950863214,34.0,95.0,77.9111111111,97.915407855,1426,127.586171463,7.27979460785,256
61,3,828,3983,2188,135.0,222.924302789,51.0,100.950863214,18.90625,103.885572139,113.958762887,122.075313808,1736,118.991932349,59.5578672119,0
62,3,835,3983,2225,135.0,222.924302789,51.0,100.950863214,250.002020202,382.328125,104.0,165.026262626,1748,48.2003630569,89.717079585,0
63,3,852,3983,851,135.0,222.924302789,51.0,100.950863214,39.9152542373,71.0256410256,222.153043478,247.898305085,851,114.154474483,313.468357203,0
64,3,859,3983,215,135.0,222.924302789,51.0,100.950863214,154.127777778,155.921052632,227.834763948,248.934210526,215,173.856959537,327.825249569,0
65,3,865,3983,2276,135.0,222.924302789,51.0,100.950863214,0.745454545455,110.981260647,124.861728395,133.048484848,1691,31.4483743528,85.4864199711,0
66,3,875,3983,847,135.0,222.924302789,51.0,100.950863214,176.066666667,198.085995086,120.002617801,122.157676349,847,100.34637341,89.8566179607,0
67,3,876,3983,892,135.0,222.924302789,51.0,100.950863214,178.022321429,200.95819582,123.059866962,125.13163482,892,85.7383748109,96.6540283518,0
68,3,886,3983,1873,135.0,222.924302789,51.0,100.950863214,172.901234568,193.853300733,1.73611111111,88.9877750611,1630,97.1319657624,114.665504194,0
69,3,912,3983,776,135.0,222.924302789,51.0,100.950863214,201.995215311,206.871121718,23.9608433735,45.8990384615,776,71.1145845432,82.7717527427,0
70,3,913,3983,1912,135.0,222.924302789,51.0,100.950863214,128.074666667,168.037647059,8.0,85.2475247525,1584,128.605121923,126.69738757,0
71,3,917,3983,1653,135.0,222.924302789,51.0,100.950863214,0.744736842105,81.9227373068,109.027642276,118.954887218,1585,71.6858107871,47.3619861148,0
72,3,920,3983,1306,135.0,222.924302789,51.0,100.950863214,272.993927126,295.867346939,75.0294117647,107.034042553,1300,114.112912219,23.0141922359,0
73,3,972,3983,1116,135.0,222.924302789,51.0,100.950863214,24.7957746479,57.11875,59.0352112676,84.1,1110,113.583972735,26.6924915317,0
74,3,986,3983,971,135.0,222.924302789,51.0,100.950863214,197.284848485,203.980645161,0.788079470199,40.1319148936,965,82.9585166712,121.473199004,0
75,3,995,3983,1261,135.0,222.924302789,51.0,100.950863214,87.0,107.876132931,92.9813664596,103.990936556,1255,129.424081602,21.9111215272,0
76,3,1005,3983,893,135.0,222.924302789,51.0,100.950863214,168.899419729,179.1953125,10.9836065574,46.0556127703,893,40.9416092229,106.815344376,0
77,3,1007,3983,1754,135.0,222.924302789,51.0,100.950863214,39.0,108.036144578,121.888888889,128.966876972,1406,116.067307219,76.9245491264,0
78,3,1019,3983,551,135.0,222.924302789,51.0,100.950863214,219.813747228,241.095238095,22.935483871,51.8935698448,551,165.893781067,75.1990631114,0
79,3,1049,3983,1335,135.0,222.924302789,51.0,100.950863214,211.898876404,213.891373802,47.0,93.9782016349,1328,123.993958462,29.9610730594,26
80,3,1079,3983,1816,135.0,222.924302789,51.0,100.950863214,245.955380577,329.115044248,52.0619469027,138.049868766,1348,106.376812895,18.5325877657,186
81,3,1102,3983,1992,135.0,222.924302789,51.0,100.950863214,222.057391304,293.083333333,115.99002991,184.064516129,1307,98.4343306617,81.8434790626,0
82,3,1108,3983,956,135.0,222.924302789,51.0,100.950863214,204.122222222,206.798780488,52.8735632184,77.9803278689,950,149.337868544,34.2104077049,0
83,3,1109,3983,1321,135.0,222.924302789,51.0,100.950863214,221.797752809,229.89,49.1379310345,93.0539325843,1289,118.512314971,33.3229949099,0
84,3,1117,3983,1535,135.0,222.924302789,51.0,100.950863214,238.812820513,286.892156863,14.8504672897,106.112820513,1300,103.960223865,54.8939644527,0
85,3,1128,3983,1730,135.0,222.924302789,51.0,100.950863214,229.814241486,279.942857143,54.8550724638,133.204334365,1276,75.0865487365,14.4227740113,229
86,3,1133,3983,1226,135.0,222.924302789,51.0,100.950863214,88.0,127.965079365,45.8955223881,76.126984127,1219,132.755572095,59.2838057745,0
87,3,1143,3983,866,135.0,222.924302789,51.0,100.950863214,131.9375,148.107033639,2.95604395604,33.9908256881,860,147.135004458,131.198676913,0
88,3,1151,3983,1441,135.0,222.924302789,51.0,100.950863214,226.99078341,254.940298507,34.0597014925,107.98108747,1246,116.982526594,31.8285913011,65
89,3,1152,3983,1386,135.0,222.924302789,51.0,100.950863214,103.905882353,144.063414634,32.0,80.8553054662,1242,130.720357239,79.1832065218,0
90,3,1157,3983,1819,135.0,222.924302789,51.0,100.950863214,100.087188612,144.9756691,72.8804159445,115.884057971,1256,40.2201101253,10.5622585888,0
91,3,1165,3983,341,135.0,222.924302789,51.0,100.950863214,81.05907173,89.9450549451,227.805907173,250.877777778,341,178.512672548,317.136560453,0
92,3,1176,3983,1566,135.0,222.924302789,51.0,100.950863214,258.014534884,325.939393939,129.976410256,159.956953642,1209,95.7670026507,109.724753148,0
93,3,1188,3983,1672,135.0,222.924302789,51.0,100.950863214,215.693467337,226.97084048,53.9111111111,134.104477612,1164,116.073192924,19.6170992026,178
94,3,1192,3983,1080,135.0,222.924302789,51.0,100.950863214,148.90747331,167.943521595,0.732984293194,53.0437710438,1074,87.9037350398,125.57464151,0
95,3,1196,3983,1221,135.0,222.924302789,51.0,100.950863214,167.93258427,187.010416667,39.0674157303,85.9632545932,1145,113.48510328,56.7729129366,0
96,3,1208,3983,1006,135.0,222.924302789,51.0,100.950863214,252.154855643,264.955029586,100.914315569,117.05511811,1000,110.337239198,51.096829626,0
97,3,1209,3983,1651,135.0,222.924302789,51.0,100.950863214,110.962365591,161.922155689,113.087179487,135.038869258,1112,118.678008953,63.9982570206,0
98,3,1212,3983,1467,135.0,222.924302789,51.0,100.950863214,71.9987484355,95.0681818182,137.9,147.108949416,1129,115.662828614,110.507127872,0
99,3,1213,3983,1759,135.0,222.924302789,51.0,100.950863214,226.7525,294.027272727,91.0,161.932330827,1131,82.6458701996,43.3143514686,0
100,3,1214,3983,1236,135.0,222.924302789,51.0,100.950863214,263.176,311.990196078,42.0434782609,110.194666667,1102,101.672019096,22.9819632635,159
101,3,1215,3983,992,135.0,222.924302789,51.0,100.950863214,184.926380368,190.224264706,52.0515463918,83.9669117647,986,124.896136946,37.0818795202,0
102,3,1219,3983,668,135.0,222.924302789,51.0,100.950863214,158.882352941,169.125,0.774509803922,30.0338028169,662,84.424910269,134.772514959,0
103,3,1221,3983,1421,135.0,222.924302789,51.0,100.950863214,258.986522911,307.921847247,140.025974026,163.150115473,1103,100.039277907,129.426437479,0
104,3,1233,3983,1605,135.0,222.924302789,51.0,100.950863214,234.064102564,269.141666667,178.091503268,179.932258065,1076,107.139943776,185.023109718,0
105,3,1239,3983,1687,135.0,222.924302789,51.0,100.950863214,230.07480315,306.097345133,156.067226891,177.216535433,1060,108.041389062,151.003414009,0
106,3,1242,3983,1357,135.0,222.924302789,51.0,100.950863214,30.95,87.1126126126,131.936936937,140.081818182,1065,122.475258244,95.485040715,0
107,3,1244,3983,1103,135.0,222.924302789,51.0,100.950863214,111.973333333,142.111553785,0.793333333333,51.0916334661,1069,102.067650523,134.810353715,0
108,3,1280,3983,1370,135.0,222.924302789,51.0,100.950863214,240.846153846,278.960784314,91.9971550498,135.963576159,1001,98.0656897208,30.7490224347,0
109,3,1284,3983,1382,135.0,222.924302789,51.0,100.950863214,123.872037915,159.0,133.864864865,138.963312369,999,100.666979166,97.5493897677,0
110,3,1293,3983,1538,135.0,222.924302789,51.0,100.950863214,230.888297872,261.016528926,143.842975207,176.154255319,975,97.2836508843,141.406887805,0
111,3,1297,3983,1515,135.0,222.924302789,51.0,100.950863214,121.961352657,169.146666667,113.925714286,132.038647343,966,110.626855325,52.6942781387,0
112,3,1301,3983,1478,135.0,222.924302789,51.0,100.950863214,92.9945054945,105.955719557,141.824884793,194.87804878,936,110.257284433,166.693052745,0
113,3,1308,3983,1474,135.0,222.924302789,51.0,100.950863214,94.0166666667,108.081481481,152.88209607,234.05,956,107.332157334,237.336915379,0
114,3,1313,3983,1215,135.0,222.924302789,51.0,100.950863214,83.0248447205,114.109947644,117.932692308,121.084033613,931,116.687003904,55.9853939283,0
115,3,1317,3983,1086,135.0,222.924302789,51.0,100.950863214,183.902004454,192.984423676,72.8547486034,103.919003115,890,118.379908216,14.3949786905,0
116,3,1324,3983,1054,135.0,222.924302789,51.0,100.950863214,119.943942134,141.01,92.9227557411,110.103752759,929,113.200706423,17.6311601174,0
117,3,1329,3983,1656,135.0,222.924302789,51.0,100.950863214,115.91943958,165.007936508,84.9153846154,123.0,931,56.2089552482,3.41536263474,770
118,3,1331,3983,726,135.0,222.924302789,51.0,100.950863214,38.8870292887,65.0436241611,117.896666667,118.993265993,720,92.4621281199,55.6295455259,0
119,3,1335,3983,1229,135.0,222.924302789,51.0,100.950863214,59.0,105.737313433,107.919642857,118.002985075,892,121.679239494,39.4139293093,0
120,3,1337,3983,1087,135.0,222.924302789,51.0,100.950863214,180.003095975,192.080550098,0.764705882353,75.9096267191,926,62.5272402326,117.472018217,0
121,3,1338,3983,491,135.0,222.924302789,51.0,100.950863214,140.87826087,147.968668407,1.0,20.0574412533,485,141.16146883,149.913246859,0
122,3,1349,3983,1181,135.0,222.924302789,51.0,100.950863214,235.792253521,245.901960784,143.907692308,170.913907285,912,114.420720646,135.823331578,0
123,3,1356,3983,1399,135.0,222.924302789,51.0,100.950863214,219.880866426,254.877697842,36.8731343284,128.14801444,899,96.123816188,49.4838479754,0
124,3,1358,3983,1160,135.0,222.924302789,51.0,100.950863214,200.045783133,202.066997519,0.763688760807,83.995215311,902,60.9413435674,120.529058846,0
125,3,1359,3983,1390,135.0,222.924302789,51.0,100.950863214,52.8692307692,98.9841897233,50.9097744361,116.889328063,901,110.041189495,50.7697703421,0
126,3,1360,3983,1001,135.0,222.924302789,51.0,100.950863214,121.125,157.946341463,0.736842105263,63.9739952719,901,80.0750202461,132.173274171,0
127,3,1361,3983,572,135.0,222.924302789,51.0,100.950863214,37.0,62.1111111111,100.861111111,104.052980132,566,138.13016506,24.6732941094,0
128,3,1362,3983,1222,135.0,222.924302789,51.0,100.950863214,129.074074074,170.068493151,0.837037037037,83.2397260274,899,102.058052892,130.034159255,0
129,3,1365,3983,577,135.0,222.924302789,51.0,100.950863214,141.058823529,158.902777778,16.9705882353,41.9931972789,571,134.128858834,114.593534142,0
130,3,1366,3983,1177,135.0,222.924302789,51.0,100.950863214,254.790697674,295.04290429,151.003944773,167.227906977,888,96.1112255232,138.593092186,0
131,3,1372,3983,1302,135.0,222.924302789,51.0,100.950863214,151.947630923,181.826923077,5.98465473146,92.0108254398,873,71.5923944633,126.585804743,0
132,3,1383,3983,1080,135.0,222.924302789,51.0,100.950863214,8.04,61.071969697,120.949748744,124.950757576,872,117.208727817,56.2022411009,0
133,3,1389,3983,1112,135.0,222.924302789,51.0,100.950863214,263.791855204,328.097222222,140.944827586,157.728506787,879,94.5422513937,116.763336922,0
134,3,1392,3983,611,135.0,222.924302789,51.0,100.950863214,287.96857671,308.994520548,121.926027397,134.174397032,605,31.6697359121,89.3911321711,0
135,3,1393,3983,1451,135.0,222.924302789,51.0,100.950863214,218.23566879,258.04,87.8846153846,150.085987261,859,108.403326946,15.1306098095,0
136,3,1398,3983,981,135.0,222.924302789,51.0,100.950863214,245.069033531,268.997340426,80.884083045,117.029761905,865,76.3941584737,12.8948600431,133
137,3,1405,3983,1152,135.0,222.924302789,51.0,100.950863214,68.932038835,114.049382716,103.737864078,116.894557823,856,108.330156396,36.2716446105,0
138,3,1421,3983,969,135.0,222.924302789,51.0,100.950863214,237.967005076,277.871212121,108.949186992,128.989847716,819,103.298465655,53.915226267,0
139,3,1427,3983,775,135.0,222.924302789,51.0,100.950863214,60.0352112676,86.9177489177,132.125541126,137.084507042,769,117.938350038,86.9694220686,0
140,3,1428,3983,1288,135.0,222.924302789,51.0,100.950863214,68.9517241379,112.08907563,82.9379844961,110.965437788,826,114.332292865,6.56427114826,5
141,3,1439,3983,1123,135.0,222.924302789,51.0,100.950863214,254.97029703,303.906040268,73.0153508772,123.051792829,828,57.9145124801,7.38493926018,273
142,3,1441,3983,1050,135.0,222.924302789,51.0,100.950863214,71.8248031496,93.9266247379,170.954990215,221.976377953,825,54.1627026935,224.668445018,0
143,3,1442,3983,653,135.0,222.924302789,51.0,100.950863214,77.9370460048,100.014124294,94.8886198547,101.060402685,647,93.8585859137,14.597968205,52
144,3,1447,3983,801,135.0,222.924302789,51.0,100.950863214,181.166666667,189.038095238,56.8803418803,84.9142857143,787,104.257893138,42.9049667272,0
145,3,1448,3983,1227,135.0,222.924302789,51.0,100.950863214,244.006389776,281.914179104,148.037313433,168.910543131,797,92.2974579203,127.670032315,0
146,3,1449,3983,407,135.0,222.924302789,51.0,100.950863214,120.954545455,124.114754098,52.0,72.0196629213,401,134.801902144,50.0722343165,0
147,3,1454,3983,1208,135.0,222.924302789,51.0,100.950863214,220.879725086,235.144,95.1233595801,130.865979381,806,102.774394022,28.9006103819,0
148,3,1461,3983,701,135.0,222.924302789,51.0,100.950863214,119.933333333,142.150197628,0.733333333333,39.8996865204,695,81.3944233545,143.569380766,0
149,3,1463,3983,1007,135.0,222.924302789,51.0,100.950863214,253.853488372,291.126984127,71.9920634921,120.048837209,795,92.4456596136,10.7101340144,180
150,3,1477,3983,344,135.0,222.924302789,51.0,100.950863214,70.9285714286,84.9901960784,197.906810036,213.089285714,338,138.203114222,235.164033187,0
151,3,1493,3983,1221,135.0,222.924302789,51.0,100.950863214,241.085106383,297.148148148,54.8888888889,135.007092199,755,86.5862722279,19.8230414226,116
152,3,1495,3983,502,135.0,222.924302789,51.0,100.950863214,0.730088495575,30.16,132.842519685,134.991150442,496,99.3981828621,82.546165749,0
153,3,1507,3983,855,135.0,222.924302789,51.0,100.950863214,173.165789474,185.12585034,0.741666666667,64.2159090909,735,60.9832763523,127.876633846,0
154,3,1508,3983,744,135.0,222.924302789,51.0,100.950863214,59.9285714286,85.0681818182,72.9571428571,92.9178082192,704,105.477545046,22.3996999636,0
155,3,1510,3983,895,135.0,222.924302789,51.0,100.950863214,240.123324397,267.904,120.028368794,143.832797428,723,89.0712610444,82.8917670117,0
156,3,1511,3983,634,135.0,222.924302789,51.0,100.950863214,0.806201550388,41.96,109.046153846,116.099576271,628,55.0005018709,36.5400285967,0
157,3,1513,3983,578,135.0,222.924302789,51.0,100.950863214,151.033707865,164.09929078,0.842307692308,36.9965034965,572,50.4906684893,142.041359882,0
158,3,1515,3983,777,135.0,222.924302789,51.0,100.950863214,210.88336933,211.846774194,92.7984496124,113.141791045,712,86.9659040847,22.2402193263,0
159,3,1519,3983,1407,135.0,222.924302789,51.0,100.950863214,194.973684211,260.987261146,69.9936305732,157.115702479,716,84.3601163403,14.1565996409,56
160,3,1537,3983,700,135.0,222.924302789,51.0,100.950863214,171.982608696,184.857664234,10.9304347826,60.7836879433,691,98.9356779051,102.350266859,0
161,3,1538,3983,607,135.0,222.924302789,51.0,100.950863214,162.995145631,176.088571429,0.771844660194,41.9857142857,601,58.2462160851,134.577462855,0
162,3,1543,3983,1029,135.0,222.924302789,51.0,100.950863214,253.088888889,304.03271028,63.0221962617,125.272222222,703,40.0086871829,16.363219307,131
163,3,1556,3983,389,135.0,222.924302789,51.0,100.950863214,164.951612903,170.25136612,24.1214285714,45.781420765,383,121.075543202,102.748092354,0
164,3,1557,3983,1290,135.0,222.924302789,51.0,100.950863214,235.053140097,298.113924051,180.05734767,186.962962963,681,87.3846638601,192.135374016,0
165,3,1561,3983,483,135.0,222.924302789,51.0,100.950863214,52.8607594937,73.077294686,135.921686747,141.077165354,477,104.844447858,94.1194564652,0
166,3,1566,3983,1258,135.0,222.924302789,51.0,100.950863214,98.9867374005,139.132978723,108.082228117,119.937943262,678,73.9751031802,35.6198600187,0
167,3,1570,3983,874,135.0,222.924302789,51.0,100.950863214,257.078571429,284.043887147,121.061728395,148.196428571,673,68.7895098389,90.5187302958,0
168,3,1571,3983,913,135.0,222.924302789,51.0,100.950863214,25.0,73.941580756,129.8875,134.075533662,658,95.049532442,76.1680870299,0
169,3,1576,3983,676,135.0,222.924302789,51.0,100.950863214,173.913043478,181.884244373,20.9585798817,65.9839228296,627,84.6428090451,93.8052733449,0
170,3,1577,3983,1157,135.0,222.924302789,51.0,100.950863214,236.188284519,269.106082037,159.851485149,174.20083682,644,77.9927612249,147.701234695,0
171,3,1586,3983,773,135.0,222.924302789,51.0,100.950863214,147.133971292,168.075,21.8937198068,66.125,637,73.8717630536,109.119548132,0
172,3,1593,3983,1037,135.0,222.924302789,51.0,100.950863214,167.857575758,170.984126984,79.9594202899,106.827868852,625,85.9865078107,8.94209064783,0
173,3,1595,3983,817,135.0,222.924302789,51.0,100.950863214,22.8170731707,71.0384615385,102.0,114.928571429,630,85.5232527193,26.8859467474,0
174,3,1600,3983,1119,135.0,222.924302789,51.0,100.950863214,68.0873605948,100.131274131,55.1412639405,115.038610039,627,93.3392922815,62.3246775088,0
175,3,1603,3983,691,135.0,222.924302789,51.0,100.950863214,0.834745762712,43.1369294606,133.834024896,137.050980392,638,81.1568580073,80.2588869128,0
176,3,1606,3983,496,135.0,222.924302789,51.0,100.950863214,169.9,179.065934066,15.9428571429,45.9163636364,490,94.1724748669,116.037947768,0
177,3,1610,3983,442,135.0,222.924302789,51.0,100.950863214,139.911504425,149.930294906,0.884955752212,25.0986666667,436,85.3051303994,153.522875137,0
178,3,1613,3983,830,135.0,222.924302789,51.0,100.950863214,234.0,248.865979381,95.0967741935,121.875,621,72.1471564169,27.5038745311,0
179,3,1614,3983,1104,135.0,222.924302789,51.0,100.950863214,95.9079754601,163.913265306,52.8312883436,109.066326531,608,68.4406491313,58.4578593123,0
180,3,1616,3983,1045,135.0,222.924302789,51.0,100.950863214,183.104166667,207.039840637,0.780876494024,82.1231231231,619,66.281804803,139.735190013,0
181,3,1619,3983,1074,135.0,222.924302789,51.0,100.950863214,0.683274021352,90.9086757991,127.845549738,129.878192534,595,42.7676414086,64.9879822945,0
182,3,1621,3983,731,135.0,222.924302789,51.0,100.950863214,269.98255814,296.972270364,151.097053726,159.162790698,612,57.9058332613,129.981165201,0
183,3,1623,3983,996,135.0,222.924302789,51.0,100.950863214,23.8177083333,85.9651162791,106.070588235,125.155844156,602,87.5707497403,52.1563333976,0
184,3,1632,3983,855,135.0,222.924302789,51.0,100.950863214,189.790940767,198.023809524,64.0069686411,107.990196078,593,73.5566860692,30.3199055163,0
185,3,1635,3983,957,135.0,222.924302789,51.0,100.950863214,93.8219178082,109.16969697,51.1780821918,109.103030303,580,77.0211703514,59.9285812627,0
