,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,453,1,3105,3176,246.885941645,345.85,148.913043478,262.0,152.0,173.828865979,50.8384615385,81.9292682927,1790,96.5359423471,327.331642267,0
1,453,2,3105,4689,246.885941645,345.85,148.913043478,262.0,168.0,215.102857143,49.9962264151,157.104477612,3103,108.216259966,273.442755223,0
2,453,3,3105,3091,246.885941645,345.85,148.913043478,262.0,98.8214676889,128.077894737,55.9465811966,76.1221052632,1705,112.815392345,343.951842525,0
3,453,6,3105,4702,246.885941645,345.85,148.913043478,262.0,214.0,271.915129151,92.9920948617,166.079389313,3105,149.442875931,179.661122742,49
4,453,15,3105,4707,246.885941645,345.85,148.913043478,262.0,111.019767442,248.037878788,130.083333333,228.915151515,3105,129.65486703,84.7780698384,0
5,453,73,3105,3941,246.885941645,345.85,148.913043478,262.0,192.017456359,235.190839695,0.717557251908,81.0573566085,2607,102.893832855,361.099522627,0
6,453,202,3105,1904,246.885941645,345.85,148.913043478,262.0,167.0,196.898799314,81.0,119.037735849,820,35.9174801833,288.403072526,0
7,453,222,3105,2183,246.885941645,345.85,148.913043478,262.0,90.0,108.994614004,71.0,81.9838420108,1159,57.1382188417,337.311880129,0
8,453,241,3105,2597,246.885941645,345.85,148.913043478,262.0,28.8591549296,77.056022409,68.0795724466,78.1151079137,1563,116.074784089,336.598304386,0
9,453,259,3105,3319,246.885941645,345.85,148.913043478,262.0,54.0,97.0564705882,25.0,95.2062146893,2368,60.2556312243,322.814811305,0
10,453,288,3105,3252,246.885941645,345.85,148.913043478,262.0,52.1194029851,107.058823529,101.925396825,113.0,2452,67.9699255081,242.839781981,0
11,453,292,3105,3170,246.885941645,345.85,148.913043478,262.0,187.0,203.843881857,0.733333333333,76.1788235294,2343,74.7205155459,381.795536854,0
12,453,318,3105,2574,246.885941645,345.85,148.913043478,262.0,145.085178876,165.0,78.0866372981,108.0,2070,52.1317423385,293.331358964,0
13,453,327,3105,2039,246.885941645,345.85,148.913043478,262.0,39.0,71.1165644172,83.8888888889,92.9625212947,1562,46.9610354335,304.170835844,0
14,453,329,3105,3786,246.885941645,345.85,148.913043478,262.0,224.0,269.108108108,182.098360656,186.948497854,3103,61.2838823581,77.6625757024,104
15,453,339,3105,1270,246.885941645,345.85,148.913043478,262.0,199.911764706,213.075949367,103.0,120.12378902,831,76.7804273562,274.537522239,0
16,453,344,3105,3252,246.885941645,345.85,148.913043478,262.0,6.0,102.070021882,119.042510121,124.857142857,2832,39.9146405151,199.926697059,0
17,453,358,3105,3092,246.885941645,345.85,148.913043478,262.0,145.868852459,168.928186715,47.9577464789,102.84021544,2739,50.1863335179,300.604864922,0
18,453,388,3105,2391,246.885941645,345.85,148.913043478,262.0,5.11627906977,61.0889423077,85.0,96.8643326039,2146,45.5632993209,287.136626499,0
19,453,390,3105,3282,246.885941645,345.85,148.913043478,262.0,173.847750865,191.0,124.017301038,157.0,3015,35.3173146587,164.012187996,0
20,453,394,3105,3166,246.885941645,345.85,148.913043478,262.0,232.143769968,255.84375,185.223300971,209.0,2919,54.2237296335,60.2547402827,121
21,453,446,3105,2863,246.885941645,345.85,148.913043478,262.0,0.729166666667,99.1276102088,73.2299465241,104.861915367,2728,95.3035457379,274.549486059,0
