,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,295,0,3315,1344,32.0,193.095930233,80.9811320755,117.82122905,64.9223880597,109.015122873,9.9223880597,54.0396975425,307,118.071835021,79.1959193154,0
1,295,1,3315,3176,32.0,193.095930233,80.9811320755,117.82122905,152.0,173.828865979,50.8384615385,81.9292682927,2132,79.4363259332,35.2266358983,0
2,295,2,3315,4689,32.0,193.095930233,80.9811320755,117.82122905,168.0,215.102857143,49.9962264151,157.104477612,3313,84.3855931781,47.4101181856,173
3,295,3,3315,3091,32.0,193.095930233,80.9811320755,117.82122905,98.8214676889,128.077894737,55.9465811966,76.1221052632,2047,115.263838302,51.8650691855,0
4,295,6,3315,4702,32.0,193.095930233,80.9811320755,117.82122905,214.0,271.915129151,92.9920948617,166.079389313,3315,143.112906693,59.0443989745,0
5,295,15,3315,4707,32.0,193.095930233,80.9811320755,117.82122905,111.019767442,248.037878788,130.083333333,228.915151515,3315,128.609561625,172.477494564,0
6,295,73,3315,3941,32.0,193.095930233,80.9811320755,117.82122905,192.017456359,235.190839695,0.717557251908,81.0573566085,2946,96.1527821008,107.382978789,0
7,295,202,3315,1904,32.0,193.095930233,80.9811320755,117.82122905,167.0,196.898799314,81.0,119.037735849,1153,19.2031165126,39.3752288464,0
8,295,222,3315,2183,32.0,193.095930233,80.9811320755,117.82122905,90.0,108.994614004,71.0,81.9838420108,1482,24.5493577578,24.2563600243,0
9,295,241,3315,2597,32.0,193.095930233,80.9811320755,117.82122905,28.8591549296,77.056022409,68.0795724466,78.1151079137,1905,72.4492221976,39.3929591147,0
10,295,259,3315,3319,32.0,193.095930233,80.9811320755,117.82122905,54.0,97.0564705882,25.0,95.2062146893,2690,38.6874435926,63.8678225817,0
11,295,288,3315,3252,32.0,193.095930233,80.9811320755,117.82122905,52.1194029851,107.058823529,101.925396825,113.0,2792,42.1170601895,24.8741232674,189
12,295,292,3315,3170,32.0,193.095930233,80.9811320755,117.82122905,187.0,203.843881857,0.733333333333,76.1788235294,2685,36.6389115966,118.024228453,0
13,295,318,3315,2574,32.0,193.095930233,80.9811320755,117.82122905,145.085178876,165.0,78.0866372981,108.0,2412,24.9734371718,19.4785207463,158
14,295,327,3315,2039,32.0,193.095930233,80.9811320755,117.82122905,39.0,71.1165644172,83.8888888889,92.9625212947,1904,20.9259411684,6.91108527676,67
15,295,329,3315,3786,32.0,193.095930233,80.9811320755,117.82122905,224.0,269.108108108,182.098360656,186.948497854,3313,28.6531849668,186.26066717,0
16,295,339,3315,1270,32.0,193.095930233,80.9811320755,117.82122905,199.911764706,213.075949367,103.0,120.12378902,1173,29.0050735257,57.5151456842,0
17,295,344,3315,3252,32.0,193.095930233,80.9811320755,117.82122905,6.0,102.070021882,119.042510121,124.857142857,3171,19.5432441259,48.630251612,0
18,295,358,3315,3092,32.0,193.095930233,80.9811320755,117.82122905,145.868852459,168.928186715,47.9577464789,102.84021544,3077,24.2628842204,51.3141099824,0
19,295,388,3315,2391,32.0,193.095930233,80.9811320755,117.82122905,5.11627906977,61.0889423077,85.0,96.8643326039,2391,24.9675382635,13.1567097239,0
20,295,390,3315,3282,32.0,193.095930233,80.9811320755,117.82122905,173.847750865,191.0,124.017301038,157.0,3240,27.4346547252,86.2841062718,0
