,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,7,0,1785,1344,33.0,81.051980198,67.9162303665,72.0,64.9223880597,109.015122873,9.9223880597,54.0396975425,1269,65.2306067946,94.071826433,0
1,7,1,1785,3176,33.0,81.051980198,67.9162303665,72.0,152.0,173.828865979,50.8384615385,81.9292682927,1785,86.5056841701,24.5562557793,261
2,7,2,1785,4689,33.0,81.051980198,67.9162303665,72.0,168.0,215.102857143,49.9962264151,157.104477612,1780,16.6124380427,37.9756095498,0
3,7,3,1785,3091,33.0,81.051980198,67.9162303665,72.0,98.8214676889,128.077894737,55.9465811966,76.1221052632,1785,212.972390746,31.6751600263,0
4,7,6,1785,4702,33.0,81.051980198,67.9162303665,72.0,214.0,271.915129151,92.9920948617,166.079389313,1785,178.075456973,68.1729245528,0
5,7,15,1785,4707,33.0,81.051980198,67.9162303665,72.0,111.019767442,248.037878788,130.083333333,228.915151515,1785,204.720163862,289.568601893,0
6,7,73,1785,3941,33.0,81.051980198,67.9162303665,72.0,192.017456359,235.190839695,0.717557251908,81.0573566085,1738,132.156008508,117.091520719,0
7,7,202,1785,1904,33.0,81.051980198,67.9162303665,72.0,167.0,196.898799314,81.0,119.037735849,1495,15.2546335938,47.3035146904,0
8,7,222,1785,2183,33.0,81.051980198,67.9162303665,72.0,90.0,108.994614004,71.0,81.9838420108,1439,11.9511913837,4.71433593143,869
9,7,241,1785,2597,33.0,81.051980198,67.9162303665,72.0,28.8591549296,77.056022409,68.0795724466,78.1151079137,1452,64.5743040606,5.92164117233,664
10,7,259,1785,3319,33.0,81.051980198,67.9162303665,72.0,54.0,97.0564705882,25.0,95.2062146893,1369,17.7918329823,80.1608073127,0
11,7,288,1785,3252,33.0,81.051980198,67.9162303665,72.0,52.1194029851,107.058823529,101.925396825,113.0,1218,38.6633268132,71.9592894922,0
12,7,292,1785,3170,33.0,81.051980198,67.9162303665,72.0,187.0,203.843881857,0.733333333333,76.1788235294,1245,25.2440161577,125.196710481,0
13,7,318,1785,2574,33.0,81.051980198,67.9162303665,72.0,145.085178876,165.0,78.0866372981,108.0,947,14.9766273624,56.2234781948,0
14,7,327,1785,2039,33.0,81.051980198,67.9162303665,72.0,39.0,71.1165644172,83.8888888889,92.9625212947,924,9.51799965428,21.2776879556,0
15,7,329,1785,3786,33.0,81.051980198,67.9162303665,72.0,224.0,269.108108108,182.098360656,186.948497854,909,17.6962131413,235.259333513,0
16,7,339,1785,1270,33.0,81.051980198,67.9162303665,72.0,199.911764706,213.075949367,103.0,120.12378902,893,21.8182819308,82.5224655103,0
17,7,344,1785,3252,33.0,81.051980198,67.9162303665,72.0,6.0,102.070021882,119.042510121,124.857142857,876,9.6845591079,97.7154666294,0
18,7,358,1785,3092,33.0,81.051980198,67.9162303665,72.0,145.868852459,168.928186715,47.9577464789,102.84021544,827,12.8078969378,37.6991261657,0
19,7,388,1785,2391,33.0,81.051980198,67.9162303665,72.0,5.11627906977,61.0889423077,85.0,96.8643326039,719,16.9981063497,19.1453969284,0
20,7,390,1785,3282,33.0,81.051980198,67.9162303665,72.0,173.847750865,191.0,124.017301038,157.0,741,13.2404195009,167.072260585,0
21,7,394,1785,3166,33.0,81.051980198,67.9162303665,72.0,232.143769968,255.84375,185.223300971,209.0,721,13.9609242788,279.557239989,0
22,7,446,1785,2863,33.0,81.051980198,67.9162303665,72.0,0.729166666667,99.1276102088,73.2299465241,104.861915367,609,143.692372826,2.79359600293,508
23,7,469,1785,3104,33.0,81.051980198,67.9162303665,72.0,67.0895522388,107.181818182,148.018181818,267.909090909,451,26.9342923691,384.294512825,0
24,7,502,1785,1479,33.0,81.051980198,67.9162303665,72.0,112.987012987,129.933463796,58.8538961039,74.0642570281,421,151.142036401,19.0962012712,0
25,7,512,1785,1009,33.0,81.051980198,67.9162303665,72.0,139.87037037,156.947688564,55.0,73.201183432,336,36.5776401418,24.9445139696,0
26,7,520,1785,2905,33.0,81.051980198,67.9162303665,72.0,227.947712418,272.04250797,71.921360255,137.833333333,375,25.1281636646,37.6095844109,0
27,7,566,1785,1802,33.0,81.051980198,67.9162303665,72.0,66.0,98.2369477912,111.021996616,114.107692308,198,47.082406312,83.8611156722,0
28,7,582,1785,2806,33.0,81.051980198,67.9162303665,72.0,114.056768559,183.920585162,143.119834711,188.086956522,148,49.9438846967,239.865403289,0
29,7,583,1785,1524,33.0,81.051980198,67.9162303665,72.0,270.928695652,289.911764706,49.1333333333,79.1147826087,153,50.5843629798,26.0786228752,0
30,7,594,1785,2319,33.0,81.051980198,67.9162303665,72.0,41.9090909091,99.8909090909,89.0833333333,109.158878505,130,53.7309323611,32.3811063101,0
31,7,595,1785,2038,33.0,81.051980198,67.9162303665,72.0,267.861842105,307.038461538,104.063492063,129.962719298,122,50.3212735078,82.6202158437,0
32,7,598,1785,2850,33.0,81.051980198,67.9162303665,72.0,111.934782609,165.09375,142.814655172,224.949037373,126,55.0786507512,299.142353321,0
33,7,607,1785,2819,33.0,81.051980198,67.9162303665,72.0,214.917112299,235.0,54.0,142.09375,128,55.6455894867,23.0430513861,0
34,7,608,1785,1908,33.0,81.051980198,67.9162303665,72.0,182.904153355,187.911111111,65.0,87.1424050633,84,57.9356725706,5.00529190166,39
35,7,614,1785,2636,33.0,81.051980198,67.9162303665,72.0,170.829268293,180.996521739,75.90625,112.263414634,89,56.7526078401,15.4174636217,0
36,7,617,1785,735,33.0,81.051980198,67.9162303665,72.0,87.8833333333,108.90397351,84.8642384106,116.0,89,57.6100078697,85.6987947253,0
37,7,619,1785,1939,33.0,81.051980198,67.9162303665,72.0,18.0617420066,60.0512048193,48.9016393443,81.8571428571,84,55.8501680285,52.7395630163,0
38,7,620,1785,2488,33.0,81.051980198,67.9162303665,72.0,107.99375,140.07,69.9719626168,106.089848308,100,56.2329909743,0.308794571327,100
39,7,621,1785,311,33.0,81.051980198,67.9162303665,72.0,177.0,182.166007905,187.023715415,207.0,70,57.923727317,274.490657075,0
40,7,622,1785,2628,33.0,81.051980198,67.9162303665,72.0,125.890566038,227.0,103.95505618,130.188679245,87,54.6488879773,75.4730493929,0
41,7,629,1785,2404,33.0,81.051980198,67.9162303665,72.0,87.8833333333,106.901041667,42.0,103.8203125,72,60.1685123373,61.3267204769,0
42,7,641,1785,2270,33.0,81.051980198,67.9162303665,72.0,260.961685824,313.00804829,68.9346076459,118.934560327,23,64.4797868696,34.6044016653,0
43,7,648,1785,1499,33.0,81.051980198,67.9162303665,72.0,52.0,95.1123188406,36.9479166667,52.0507246377,13,63.8744783057,75.8202792279,0
