,Left Index,Right Index,18333 X,18333 Y,18158 X,18158 Y,Epipolar
329,329,10783,314,187,341,187,0.041798108043
330,330,4167,318,31,133,23,0.00903319677446
331,331,11830,330,35,75,30,0.00508911060349
332,332,8887,334,51,158,42,0.0194230992595
333,333,13217,338,19,152,8,0.000599539325956
334,334,4347,346,3,9,2,1.44623163984
335,335,12123,346,43,191,31,0.0338792798776
336,336,11390,128,116,277,112,0.013213397484
337,337,9315,144,96,99,97,0.0406545491161
338,338,4421,204,112,17,114,0.0122996514829
339,339,3732,212,84,160,81,0.00707106352365
340,340,7156,220,36,329,22,0.0169495668366
341,341,6143,228,100,249,94,0.0155030467003
342,342,6416,228,112,273,106,0.0153025407486
343,343,6929,232,80,313,70,0.0124735820094
344,344,12839,232,88,121,86,0.00697015347129
345,345,7881,240,96,176,92,0.00114298712449
346,346,81,244,164,67,164,0.0189491804891
347,347,83,248,176,83,176,0.00554759604629
348,348,2114,252,132,147,130,0.0243215021299
349,349,338,252,136,106,135,0.0158531239092
350,350,9747,260,88,22,89,0.014284646752
351,351,2048,260,116,51,116,0.0137675243632
352,352,3348,264,36,79,34,0.0336871128897
353,353,14006,264,44,80,42,0.0769337243022
354,354,9627,268,116,186,112,0.011701963993
355,355,9263,268,176,98,176,0.0111070903563
356,356,2411,292,92,133,88,0.000709728374644
357,357,763,292,124,189,120,0.00336801993627
358,358,4200,292,156,269,153,0.0144716228777
359,359,507,300,156,54,156,0.00887595102177
360,360,1067,308,128,273,122,0.00109658461367
361,361,12531,316,72,94,68,0.00471506408543
362,362,12523,328,156,50,156,0.0123247768626
363,363,10735,162,83,325,75,0.0128312789052
364,364,13897,214,91,54,92,0.00852933502731
365,365,13786,234,115,207,111,0.00498918018728
366,366,8105,298,115,61,114,0.00385607023877
367,367,245,199,157,290,154,0.0701085541101
368,368,6987,203,109,317,102,0.00362024842283
369,369,1142,211,5,46,8,0.029818757027
370,370,12170,211,77,85,77,0.00683038189213
371,371,8465,223,89,75,89,0.00383884820083
372,372,1305,239,125,63,125,0.0153335447005
373,373,13498,251,25,187,17,0.00840331497916
374,374,8391,259,93,131,90,0.0130161966656
375,375,9867,275,137,142,135,0.0238620285946
376,376,145,283,29,179,20,0.007610808754
377,377,12817,283,169,81,169,2.56183289161e-05
378,378,4284,287,69,5,70,0.00449510457507
379,379,983,287,129,206,125,0.00207073298195
380,380,7526,287,133,353,126,0.00775412959041
381,381,13897,291,93,54,92,0.0125396850053
382,382,12457,291,101,175,96,0.00340579014817
383,383,2045,295,85,47,84,0.0253918069477
384,384,496,295,113,95,111,0.00928150173217
385,385,2815,299,137,132,135,0.0132648307998
386,386,11741,303,5,29,4,0.211806858405
387,387,1695,303,129,196,125,0.0143683662162
388,388,10913,311,17,159,7,0.00219677959319
389,389,12385,311,137,170,134,0.060610786935
390,390,121,315,141,134,139,0.000334466221604
391,391,10923,319,97,175,91,0.0128071179456
392,392,13215,319,161,144,160,0.00165309059729
393,393,1801,335,17,183,4,0.0181972048584
394,394,11884,152,97,211,94,0.00788810996959
395,395,1989,216,109,111,108,0.00192265800432
396,396,1943,224,181,71,181,0.0380182707005
397,397,3483,272,121,194,117,0.00849039132965
398,398,13449,308,101,103,98,0.0325837377735
399,399,9207,332,125,167,121,0.00805134542421
400,400,9118,232,105,224,100,0.00212353811535
401,401,3727,276,181,144,181,0.0542101467607
402,402,10314,312,213,137,215,0.0819168101812
403,403,8387,320,29,179,18,0.00715329010954
404,404,2430,133,113,59,115,0.00609395956466
405,405,3819,137,109,129,109,0.00617545195491
406,406,8947,149,101,62,103,0.0359096639195
407,407,9747,153,85,22,89,0.013080832101
408,408,11884,153,97,211,94,0.0159913554035
409,409,8117,165,101,83,102,0.000745770873124
410,410,3541,193,101,155,99,0.00103849874071
411,411,2152,197,101,122,100,0.0018291011136
412,412,307,233,101,127,99,0.0086025949175
413,413,4039,241,9,170,2,0.00724168145986
414,414,11442,241,93,309,84,0.0122544532736
415,415,1306,241,129,63,129,0.00763037916856
416,416,226,245,113,162,110,0.000390276252452
417,417,9683,245,125,140,123,0.00434484512296
418,418,12637,245,145,118,144,0.00868073806082
419,419,8280,249,97,114,95,0.0143159426
420,420,8122,253,97,139,94,0.00815340288206
421,421,2282,261,145,168,143,0.00149096580563
422,422,12817,269,169,81,169,0.0303553714011
423,423,3727,269,181,144,181,0.101158498731
424,424,11749,277,125,81,124,0.0209331903683
425,425,1937,281,145,271,141,0.00433084891219
426,426,12305,285,97,88,95,0.00391669929282
427,427,8307,289,17,70,14,0.00899181434497
428,428,12353,297,57,78,54,0.0144824932156
429,429,11369,297,133,257,128,0.01351380446
430,430,8894,301,81,186,74,0.0281919216603
431,431,13264,305,105,142,101,0.0119627205247
432,432,941,305,113,156,109,0.00117205663585
433,433,12701,305,141,35,141,0.022804639103
434,434,8966,309,97,182,91,0.0306318257447
435,435,2373,309,125,142,122,0.000926422042235
436,436,9921,309,149,223,146,0.00286322980105
437,437,13077,313,129,149,126,0.00152125949307
438,438,10845,313,173,365,171,0.00886559147977
439,439,134,317,141,133,139,0.00203823038146
440,440,2190,325,149,158,147,0.00910486977832
441,441,1208,329,153,168,151,0.0944647556868
442,442,13535,333,109,129,105,0.000669383781958
443,443,1409,341,49,113,42,0.0259732191613
444,444,3707,365,17,80,9,0.000760308627046
445,445,2806,321,22,44,19,0.00172690039784
446,446,464,321,86,129,81,0.00643261367835
447,447,360,325,30,242,15,0.00154733946737
448,448,647,337,14,178,1,0.00103845680714
449,449,8947,151,101,62,103,0.00756516564863
450,450,11737,295,117,205,112,0.0337234412791
451,451,3343,303,141,294,136,0.0165942697497
452,452,12875,311,33,72,29,0.0755200079516
453,453,10696,319,169,305,167,0.00203808410821
454,454,9094,327,25,72,20,0.00114308942927
455,455,12055,153,82,25,86,0.0064190411879
456,456,8393,197,102,61,103,0.00872776673741
457,457,7644,229,78,361,66,0.0493778259774
458,458,6934,241,106,313,98,0.0271962542492
459,459,8897,245,162,66,162,0.0199854285638
460,460,12684,261,22,160,15,0.00108530877496
461,461,10746,261,86,329,75,0.00681407310624
462,462,3129,265,42,171,35,0.00539226338708
463,463,55,265,170,82,170,0.0297475195588
464,464,12333,281,154,261,151,0.0158523405412
465,465,2865,285,82,30,82,0.015049277339
466,466,4216,285,170,85,170,0.00534647036779
467,467,129,309,82,85,79,0.0126294029327
468,468,6359,321,34,269,18,0.00672814679171
469,469,14035,329,178,164,178,0.00412705225967
470,470,4347,333,2,9,2,1.6557211283
471,471,7280,282,86,337,74,0.0065741714148
472,472,3797,152,104,90,105,0.0125913110207
473,473,1536,156,100,90,101,0.0129790219926
474,474,11013,192,100,125,99,0.011085926101
475,475,8365,204,104,118,103,0.00517215895185
476,476,8824,212,96,111,95,0.00639955064139
477,477,6815,216,68,305,58,0.038038941269
478,478,9474,220,72,102,71,0.0273172509666
479,479,476,220,112,177,109,0.0065592537509
480,480,8419,228,188,72,188,0.00404573168785
481,481,13408,232,28,189,21,0.0107511833871
482,482,2907,244,172,196,171,0.00146455292363
483,483,13586,252,96,139,93,0.00213113959828
484,484,8935,260,4,33,5,0.0547938015687
485,485,9270,260,184,138,184,0.0220092349745
486,486,8887,264,48,158,42,0.0110104267221
487,487,12836,264,88,97,86,0.0212306375199
488,488,2068,276,184,159,184,0.0232895318293
489,489,8187,280,112,137,109,0.0152752081527
490,490,2982,288,88,28,88,0.00249407770797
491,491,7037,300,68,321,54,0.0205112289112
492,492,507,300,156,54,156,0.00887595102177
493,493,11628,304,104,141,100,0.00879070515408
494,494,7971,312,116,88,114,0.00439327385008
495,495,3710,316,92,88,89,0.0130729640036
496,496,13798,316,148,158,146,0.0217023857532
497,497,8575,316,168,85,168,0.0028230986681
498,498,3027,320,32,99,26,0.0173377801964
499,499,7098,320,44,325,26,0.00192876596384
500,500,6920,324,40,313,22,0.0216070006551
501,501,8211,324,116,184,111,0.00715036657927
502,502,8269,324,152,170,150,0.0150389264382
503,503,9972,324,160,60,160,0.010672673099
504,504,2984,332,16,48,12,0.010036984112
505,505,10694,332,48,305,31,0.0162298934828
506,506,1237,332,168,89,168,0.0112637219742
507,507,11563,336,36,190,24,0.0229116236948
508,508,7987,336,76,81,72,0.037075347473
509,509,10642,340,44,289,27,0.0231669857034
510,510,2750,239,175,74,175,0.00657638658859
511,511,6195,247,123,253,118,0.00394322930248
512,512,2310,247,171,74,171,0.004870049496
513,513,9852,247,175,78,175,0.0128452019823
514,514,10024,247,179,88,179,0.00125772931956
515,515,8667,259,175,88,175,0.00562524873817
516,516,3324,263,163,69,163,0.0104796835575
517,517,12388,263,167,174,166,0.0096379809095
518,518,1165,263,171,80,171,6.03189157009e-05
519,519,3655,279,23,225,11,0.028351114402
520,520,8081,283,15,44,14,0.00184667433079
521,521,9482,283,63,114,59,0.0142922237282
522,522,1971,287,59,148,53,0.0204936121841
523,523,4207,291,91,106,88,0.000576918386414
524,524,11443,295,195,309,196,0.138260394127
525,525,12456,299,63,163,56,0.0154629633292
526,526,533,307,51,163,43,0.0208092021407
527,527,393,307,59,152,52,0.000775569731625
528,528,2060,311,95,95,92,0.00421431597745
529,529,1454,315,31,152,22,0.0291540204251
530,530,8965,315,71,182,63,0.0223594567936
531,531,37,319,63,167,55,0.0200337217156
532,532,1671,327,43,100,37,0.0419359038533
533,533,581,335,39,56,35,0.00759951701173
534,534,3324,335,163,69,163,0.0160939332486
535,535,1182,343,99,104,95,0.0245338326382
536,536,11339,355,43,237,28,0.000733240165611
537,537,6671,242,98,293,90,0.0198948951499
538,538,9097,290,110,96,108,0.0158286080886
539,539,12687,334,18,216,3,0.0102233430784
540,540,13634,221,75,54,76,0.000199084720527
541,541,4418,225,51,17,54,0.00622774156759
542,542,9847,225,79,74,79,0.010053008893
543,543,9634,229,83,246,76,0.031776205644
544,544,8787,233,27,188,20,0.0197141076356
545,545,13786,233,115,207,111,0.0132071723704
546,546,1933,245,63,187,57,0.00765652788921
547,547,1167,249,175,84,175,0.0210373746955
548,548,9550,277,155,60,155,0.0267673017701
549,549,592,285,63,112,59,0.00347401296661
550,550,587,285,171,88,171,0.00370759009875
551,551,12872,289,3,52,1,0.0182888295533
552,552,13260,301,95,74,93,0.0320401526278
553,553,631,309,135,122,133,0.00502550974124
554,554,120,144,95,130,95,0.0161464211031
555,555,1951,212,83,135,81,0.0391590150505
556,556,3218,220,35,170,30,0.0540107944945
557,557,2045,228,83,47,84,0.0121416857614
558,558,9738,232,151,260,148,0.0205345167135
559,559,12896,240,75,204,69,0.0278572054005
560,560,728,244,31,181,24,0.010840364882
561,561,12010,248,115,93,114,0.00551011460677
562,562,9852,248,175,78,175,0.0171976579804
563,563,8067,264,131,138,129,0.00254348373465
564,564,2393,284,147,49,147,0.00412442725401
565,565,3324,296,163,69,163,0.0130332281776
566,566,1685,316,23,160,13,0.00927132199877
567,567,7989,320,195,81,196,0.119144003008
568,568,13331,344,167,85,167,0.000463380816471
569,569,3826,165,107,177,105,0.0138563243587
570,570,2824,233,99,185,95,0.0143368261857
571,571,8086,249,95,84,94,0.0159649044105
572,572,13948,249,99,115,97,0.00603988222664
573,573,6819,253,95,305,86,0.00056261674117
574,574,12415,257,91,23,92,0.0328728719891
575,575,14016,265,143,108,142,0.0046594499449
576,576,3324,265,163,69,163,0.0106335216175
577,577,12966,281,91,60,90,0.00453795376485
578,578,11064,285,83,5,84,0.000727926699215
579,579,746,293,87,101,84,0.000489731600523
580,580,7353,297,83,341,70,0.00319687677557
581,581,13260,301,95,74,93,0.0320401526278
582,582,6571,309,103,285,94,0.00225389644348
583,583,235,317,19,202,6,0.00890954523813
584,584,6270,321,59,261,46,8.49618637841e-05
585,585,7534,329,179,353,178,0.00967438663954
586,586,7510,345,43,353,22,0.0146840059259
587,587,1447,345,95,124,90,0.0181855317796
588,588,221,134,179,150,178,0.00149528985519
589,589,8353,214,167,66,167,0.00316151405094
590,590,7656,230,147,361,142,0.0118695893901
591,591,10488,254,131,229,127,0.034120664733
592,592,3828,231,20,185,13,0.00383936822381
593,593,2907,247,172,196,171,0.0111036398021
594,594,5984,287,112,233,106,0.00280539179185
595,595,8547,315,32,120,25,0.00864345091543
596,596,665,315,68,242,57,0.0314525678425
597,597,251,316,22,159,12,0.0114474718076
598,598,4285,316,74,5,74,0.0101835704301
599,599,9780,232,31,174,25,0.00245869242251
600,600,11027,268,115,185,111,0.0139839201952
601,601,6094,280,127,245,122,0.00320100606296
602,602,2804,288,3,24,3,0.0234203788266
603,603,9547,316,139,28,139,0.0318513543783
604,604,770,311,144,36,144,0.00763672031821
605,605,11051,131,91,1,96,0.00520062749016
606,606,2062,135,111,95,112,0.00348596559672
607,607,11581,203,111,187,108,0.00977526232035
608,608,2050,291,27,71,24,0.0211697717559
609,609,4207,291,91,106,88,0.000576918386414
