,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,1,0,4551,1344,137.870229008,250.040387722,5.84426229508,118.124760077,64.9223880597,109.015122873,9.9223880597,54.0396975425,1344,36.6911359564,27.4706698674,204
1,1,1,4551,3176,137.870229008,250.040387722,5.84426229508,118.124760077,152.0,173.828865979,50.8384615385,81.9292682927,3176,30.101399009,84.9393324827,0
2,1,2,4551,4689,137.870229008,250.040387722,5.84426229508,118.124760077,168.0,215.102857143,49.9962264151,157.104477612,4544,94.32201659,62.2687972575,0
3,1,3,4551,3091,137.870229008,250.040387722,5.84426229508,118.124760077,98.8214676889,128.077894737,55.9465811966,76.1221052632,3091,113.462846001,74.0206470429,0
4,1,6,4551,4702,137.870229008,250.040387722,5.84426229508,118.124760077,214.0,271.915129151,92.9920948617,166.079389313,4551,83.9971747514,160.784950253,0
5,1,15,4551,4707,137.870229008,250.040387722,5.84426229508,118.124760077,111.019767442,248.037878788,130.083333333,228.915151515,4551,104.811924986,294.534372524,0
6,1,73,4551,3941,137.870229008,250.040387722,5.84426229508,118.124760077,192.017456359,235.190839695,0.717557251908,81.0573566085,3941,39.155165593,0.560786680548,3941
7,1,202,4551,1904,137.870229008,250.040387722,5.84426229508,118.124760077,167.0,196.898799314,81.0,119.037735849,1904,111.42875889,160.424431576,0
8,1,222,4551,2183,137.870229008,250.040387722,5.84426229508,118.124760077,90.0,108.994614004,71.0,81.9838420108,2183,99.4129617918,104.061724214,0
9,1,241,4551,2597,137.870229008,250.040387722,5.84426229508,118.124760077,28.8591549296,77.056022409,68.0795724466,78.1151079137,2597,70.1481007754,88.5476262759,0
10,1,259,4551,3319,137.870229008,250.040387722,5.84426229508,118.124760077,54.0,97.0564705882,25.0,95.2062146893,3319,92.4517381102,40.2901420974,0
11,1,288,4551,3252,137.870229008,250.040387722,5.84426229508,118.124760077,52.1194029851,107.058823529,101.925396825,113.0,3252,66.2830957454,138.043466684,0
12,1,292,4551,3170,137.870229008,250.040387722,5.84426229508,118.124760077,187.0,203.843881857,0.733333333333,76.1788235294,3170,75.0051996261,11.3666677993,529
13,1,318,4551,2574,137.870229008,250.040387722,5.84426229508,118.124760077,145.085178876,165.0,78.0866372981,108.0,2574,83.7355736146,113.983220992,0
14,1,327,4551,2039,137.870229008,250.040387722,5.84426229508,118.124760077,39.0,71.1165644172,83.8888888889,92.9625212947,2039,96.9174492324,111.79701565,0
15,1,329,4551,3786,137.870229008,250.040387722,5.84426229508,118.124760077,224.0,269.108108108,182.098360656,186.948497854,3621,74.2420743603,277.02961255,0
16,1,339,4551,1270,137.870229008,250.040387722,5.84426229508,118.124760077,199.911764706,213.075949367,103.0,120.12378902,1270,110.321855203,184.058517796,0
17,1,344,4551,3252,137.870229008,250.040387722,5.84426229508,118.124760077,6.0,102.070021882,119.042510121,124.857142857,3252,77.7568240299,146.856646425,0
18,1,358,4551,3092,137.870229008,250.040387722,5.84426229508,118.124760077,145.868852459,168.928186715,47.9577464789,102.84021544,3092,76.0941568308,51.6234768753,0
19,1,388,4551,2391,137.870229008,250.040387722,5.84426229508,118.124760077,5.11627906977,61.0889423077,85.0,96.8643326039,2391,91.7614280615,95.3164151644,0
20,1,390,4551,3282,137.870229008,250.040387722,5.84426229508,118.124760077,173.847750865,191.0,124.017301038,157.0,3282,72.830891933,179.598791261,0
21,1,394,4551,3166,137.870229008,250.040387722,5.84426229508,118.124760077,232.143769968,255.84375,185.223300971,209.0,3166,84.9251853329,304.223998736,0
22,1,446,4551,2863,137.870229008,250.040387722,5.84426229508,118.124760077,0.729166666667,99.1276102088,73.2299465241,104.861915367,2863,31.1868977989,70.9807450539,0
23,1,469,4551,3104,137.870229008,250.040387722,5.84426229508,118.124760077,67.0895522388,107.181818182,148.018181818,267.909090909,3101,74.1198581111,323.54352238,0
24,1,502,4551,1479,137.870229008,250.040387722,5.84426229508,118.124760077,112.987012987,129.933463796,58.8538961039,74.0642570281,1479,23.7902299737,69.1555087377,0
25,1,512,4551,1009,137.870229008,250.040387722,5.84426229508,118.124760077,139.87037037,156.947688564,55.0,73.201183432,1009,115.642487937,72.1474821,0
26,1,520,4551,2905,137.870229008,250.040387722,5.84426229508,118.124760077,227.947712418,272.04250797,71.921360255,137.833333333,2905,69.028894647,90.3328573486,0
27,1,566,4551,1802,137.870229008,250.040387722,5.84426229508,118.124760077,66.0,98.2369477912,111.021996616,114.107692308,1802,84.9793599532,142.705744327,0
28,1,582,4551,2806,137.870229008,250.040387722,5.84426229508,118.124760077,114.056768559,183.920585162,143.119834711,188.086956522,2800,55.6664270957,225.87533629,0
29,1,583,4551,1524,137.870229008,250.040387722,5.84426229508,118.124760077,270.928695652,289.911764706,49.1333333333,79.1147826087,1524,89.6707891062,66.4596239769,0
30,1,594,4551,2319,137.870229008,250.040387722,5.84426229508,118.124760077,41.9090909091,99.8909090909,89.0833333333,109.158878505,2319,76.8659256358,95.3593446909,0
