,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,311,0,2517,1344,305.0,331.961148649,59.8636363636,97.9837398374,64.9223880597,109.015122873,9.9223880597,54.0396975425,290,116.52401019,15.465250107,37
1,311,1,2517,3176,305.0,331.961148649,59.8636363636,97.9837398374,152.0,173.828865979,50.8384615385,81.9292682927,2115,82.2504628527,25.9350450182,0
2,311,2,2517,4689,305.0,331.961148649,59.8636363636,97.9837398374,168.0,215.102857143,49.9962264151,157.104477612,2515,80.2506248692,0.962331046224,2514
3,311,3,2517,3091,305.0,331.961148649,59.8636363636,97.9837398374,98.8214676889,128.077894737,55.9465811966,76.1221052632,2030,118.243944752,10.1866689388,284
4,311,6,2517,4702,305.0,331.961148649,59.8636363636,97.9837398374,214.0,271.915129151,92.9920948617,166.079389313,2517,164.689973509,108.212047235,0
5,311,15,2517,4707,305.0,331.961148649,59.8636363636,97.9837398374,111.019767442,248.037878788,130.083333333,228.915151515,2517,149.500294896,244.583873269,0
6,311,73,2517,3941,305.0,331.961148649,59.8636363636,97.9837398374,192.017456359,235.190839695,0.717557251908,81.0573566085,2497,112.190688798,54.2856495764,0
7,311,202,2517,1904,305.0,331.961148649,59.8636363636,97.9837398374,167.0,196.898799314,81.0,119.037735849,1136,20.8691319233,101.152083493,0
8,311,222,2517,2183,305.0,331.961148649,59.8636363636,97.9837398374,90.0,108.994614004,71.0,81.9838420108,1472,29.4829813432,39.4906706855,0
9,311,241,2517,2597,305.0,331.961148649,59.8636363636,97.9837398374,28.8591549296,77.056022409,68.0795724466,78.1151079137,1888,88.8715307928,22.4657320523,0
10,311,259,2517,3319,305.0,331.961148649,59.8636363636,97.9837398374,54.0,97.0564705882,25.0,95.2062146893,2497,50.6776353442,13.9809218074,844
11,311,288,2517,3252,305.0,331.961148649,59.8636363636,97.9837398374,52.1194029851,107.058823529,101.925396825,113.0,2517,50.2670716689,79.3831435723,0
12,311,292,2517,3170,305.0,331.961148649,59.8636363636,97.9837398374,187.0,203.843881857,0.733333333333,76.1788235294,2517,52.4949856071,60.9979796842,0
13,311,318,2517,2574,305.0,331.961148649,59.8636363636,97.9837398374,145.085178876,165.0,78.0866372981,108.0,2395,32.0419329494,52.2918203156,0
14,311,327,2517,2039,305.0,331.961148649,59.8636363636,97.9837398374,39.0,71.1165644172,83.8888888889,92.9625212947,1887,32.9599895853,53.4770655316,0
15,311,329,2517,3786,305.0,331.961148649,59.8636363636,97.9837398374,224.0,269.108108108,182.098360656,186.948497854,2517,51.597995964,243.170059413,0
16,311,339,2517,1270,305.0,331.961148649,59.8636363636,97.9837398374,199.911764706,213.075949367,103.0,120.12378902,1156,40.3096489155,118.552362438,0
17,311,344,2517,3252,305.0,331.961148649,59.8636363636,97.9837398374,6.0,102.070021882,119.042510121,124.857142857,2517,26.6847534295,105.690832868,0
18,311,358,2517,3092,305.0,331.961148649,59.8636363636,97.9837398374,145.868852459,168.928186715,47.9577464789,102.84021544,2516,35.6316126383,7.23548699957,871
19,311,388,2517,2391,305.0,331.961148649,59.8636363636,97.9837398374,5.11627906977,61.0889423077,85.0,96.8643326039,2391,33.976056413,41.200832533,0
20,311,390,2517,3282,305.0,331.961148649,59.8636363636,97.9837398374,173.847750865,191.0,124.017301038,157.0,2459,25.6868416281,151.714262786,0
