,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,4,0,2622,1344,45.9955106622,130.055009823,52.8433079434,69.8813229572,64.9223880597,109.015122873,9.9223880597,54.0396975425,1344,124.122331734,61.8667479317,0
1,4,1,2622,3176,45.9955106622,130.055009823,52.8433079434,69.8813229572,152.0,173.828865979,50.8384615385,81.9292682927,2622,89.8361902998,11.7216757713,462
2,4,2,2622,4689,45.9955106622,130.055009823,52.8433079434,69.8813229572,168.0,215.102857143,49.9962264151,157.104477612,2617,124.53539285,10.9759147399,15
3,4,3,2622,3091,45.9955106622,130.055009823,52.8433079434,69.8813229572,98.8214676889,128.077894737,55.9465811966,76.1221052632,2622,59.3440189764,2.2006633281,2622
4,4,6,2622,4702,45.9955106622,130.055009823,52.8433079434,69.8813229572,214.0,271.915129151,92.9920948617,166.079389313,2622,92.214114222,99.2593052503,0
5,4,15,2622,4707,45.9955106622,130.055009823,52.8433079434,69.8813229572,111.019767442,248.037878788,130.083333333,228.915151515,2622,72.0837923385,299.906178995,0
6,4,73,2622,3941,45.9955106622,130.055009823,52.8433079434,69.8813229572,192.017456359,235.190839695,0.717557251908,81.0573566085,2570,60.7443961374,81.7816872919,0
7,4,202,2622,1904,45.9955106622,130.055009823,52.8433079434,69.8813229572,167.0,196.898799314,81.0,119.037735849,1904,145.845645948,81.4890290206,0
8,4,222,2622,2183,45.9955106622,130.055009823,52.8433079434,69.8813229572,90.0,108.994614004,71.0,81.9838420108,2182,131.835978393,27.8248727768,0
9,4,241,2622,2597,45.9955106622,130.055009823,52.8433079434,69.8813229572,28.8591549296,77.056022409,68.0795724466,78.1151079137,2270,112.382104222,17.1574194222,96
10,4,259,2622,3319,45.9955106622,130.055009823,52.8433079434,69.8813229572,54.0,97.0564705882,25.0,95.2062146893,2187,132.338702609,40.0598464396,3
11,4,288,2622,3252,45.9955106622,130.055009823,52.8433079434,69.8813229572,52.1194029851,107.058823529,101.925396825,113.0,2036,106.657878208,90.7103661573,0
