,PIDL,PIDR,LenL,LenR,Xmin L,Xmax L,Ymin L,Ymax L,Xmin R,Xmax R,Ymin R,Ymax R,Frame Count,Mass Diff,FF Ave,FF Small Count
0,176,0,3801,1344,0.718120805369,212.200534759,62.1381818182,117.851190476,64.9223880597,109.015122873,9.9223880597,54.0396975425,732,21.3607897539,64.9034940652,0
1,176,1,3801,3176,0.718120805369,212.200534759,62.1381818182,117.851190476,152.0,173.828865979,50.8384615385,81.9292682927,2557,21.878055213,8.9774605526,932
2,176,2,3801,4689,0.718120805369,212.200534759,62.1381818182,117.851190476,168.0,215.102857143,49.9962264151,157.104477612,3794,93.1040771275,28.3095725296,227
3,176,3,3801,3091,0.718120805369,212.200534759,62.1381818182,117.851190476,98.8214676889,128.077894737,55.9465811966,76.1221052632,2472,90.1282963473,24.0418549128,0
4,176,6,3801,4702,0.718120805369,212.200534759,62.1381818182,117.851190476,214.0,271.915129151,92.9920948617,166.079389313,3801,95.6307241645,82.7747806889,0
5,176,15,3801,4707,0.718120805369,212.200534759,62.1381818182,117.851190476,111.019767442,248.037878788,130.083333333,228.915151515,3801,105.947600629,205.65329635,0
6,176,73,3801,3941,0.718120805369,212.200534759,62.1381818182,117.851190476,192.017456359,235.190839695,0.717557251908,81.0573566085,3312,51.8824923144,86.1711916279,0
7,176,202,3801,1904,0.718120805369,212.200534759,62.1381818182,117.851190476,167.0,196.898799314,81.0,119.037735849,1578,103.61350008,62.8800579049,0
8,176,222,3801,2183,0.718120805369,212.200534759,62.1381818182,117.851190476,90.0,108.994614004,71.0,81.9838420108,1883,89.355599083,4.99921032772,1169
9,176,241,3801,2597,0.718120805369,212.200534759,62.1381818182,117.851190476,28.8591549296,77.056022409,68.0795724466,78.1151079137,2330,58.9436522597,9.5768368352,514
10,176,259,3801,3319,0.718120805369,212.200534759,62.1381818182,117.851190476,54.0,97.0564705882,25.0,95.2062146893,3095,84.088618943,44.1691453851,28
