,kernel,layer,x,y
3029,230,1,296,124
3030,230,1,300,164
3031,230,1,304,168
3032,230,1,316,72
3033,230,1,324,152
3034,230,1,328,156
3035,230,1,328,180
3036,231,1,151,72
3037,231,1,163,84
3038,231,1,287,20
3039,232,1,211,84
3040,232,1,239,76
3041,232,1,263,168
3042,232,1,291,60
3043,232,1,295,116
3044,232,1,299,64
3045,232,1,315,148
3046,232,1,323,20
3047,233,1,154,85
3048,233,1,226,117
3049,233,1,230,149
3050,233,1,238,121
3051,233,1,246,125
3052,233,1,254,25
3053,233,1,262,145
3054,233,1,262,165
3055,233,1,274,105
3056,233,1,274,153
3057,233,1,278,121
3058,233,1,294,13
3059,233,1,298,133
3060,233,1,298,145
3061,233,1,306,157
3062,233,1,314,145
3063,233,1,314,149
3064,233,1,314,173
3065,233,1,318,29
3066,233,1,318,193
3067,233,1,318,197
3068,233,1,330,97
3069,233,1,338,149
3070,233,1,342,165
3071,234,1,218,97
3072,234,1,222,85
3073,234,1,226,53
3074,234,1,226,89
3075,234,1,226,105
3076,234,1,230,37
3077,234,1,234,137
3078,234,1,254,133
3079,234,1,266,105
3080,234,1,270,185
3081,234,1,282,61
3082,234,1,286,85
3083,234,1,290,137
3084,234,1,298,177
3085,234,1,302,149
3086,234,1,306,173
3087,234,1,310,33
3088,234,1,310,145
3089,234,1,310,165
3090,234,1,310,181
3091,234,1,322,81
3092,234,1,326,25
3093,234,1,334,17
3094,234,1,354,45
3095,234,1,366,17
3096,235,1,223,49
3097,235,1,223,173
3098,235,1,227,81
3099,235,1,227,117
3100,235,1,239,73
3101,235,1,239,121
3102,235,1,239,177
3103,235,1,247,173
3104,235,1,255,89
3105,235,1,263,145
3106,235,1,263,165
3107,235,1,263,169
3108,235,1,267,41
3109,235,1,267,97
3110,235,1,271,45
3111,235,1,275,153
3112,235,1,283,13
3113,235,1,283,145
3114,235,1,295,117
3115,235,1,299,169
3116,235,1,303,1
3117,235,1,303,149
3118,235,1,307,49
3119,235,1,307,57
3120,235,1,307,89
3121,235,1,307,157
3122,235,1,307,177
3123,235,1,311,97
3124,235,1,315,153
3125,235,1,315,185
3126,235,1,315,189
3127,235,1,319,61
3128,235,1,319,169
3129,235,1,335,17
3130,236,1,213,111
3131,236,1,221,107
3132,236,1,233,115
3133,236,1,269,127
3134,236,1,289,3
3135,236,1,293,59
3136,236,1,301,95
3137,236,1,309,51
3138,236,1,309,83
3139,236,1,309,135
3140,236,1,313,187
3141,236,1,317,71
3142,236,1,317,171
3143,236,1,325,67
3144,236,1,345,43
3145,237,1,247,125
3146,237,1,247,173
3147,237,1,279,157
3148,237,1,287,61
3149,237,1,287,129
3150,238,1,167,107
3151,238,1,199,119
3152,238,1,203,111
3153,238,1,239,99
3154,238,1,259,87
3155,238,1,275,155
3156,239,1,189,88
3157,239,1,189,92
3158,239,1,217,88
3159,239,1,241,128
3160,239,1,269,12
3161,239,1,269,168
3162,239,1,277,156
3163,239,1,293,108
3164,239,1,305,104
3165,239,1,305,124
3166,239,1,309,196
3167,240,1,141,88
3168,240,1,145,96
3169,240,1,153,96
3170,240,1,193,100
3171,240,1,213,92
3172,240,1,217,88
3173,240,1,221,36
3174,240,1,225,88
3175,240,1,229,84
3176,240,1,233,80
3177,240,1,241,8
3178,240,1,245,80
3179,240,1,245,112
3180,240,1,245,124
3181,240,1,261,144
3182,240,1,277,156
3183,240,1,285,48
3184,240,1,289,84
3185,240,1,289,148
3186,240,1,293,156
3187,240,1,297,92
3188,240,1,301,80
3189,240,1,309,96
3190,240,1,309,140
3191,240,1,309,184
3192,240,1,313,80
3193,240,1,313,108
3194,240,1,333,172
3195,241,1,228,112
3196,241,1,320,172
3197,242,1,134,112
3198,242,1,202,120
3199,242,1,230,148
3200,242,1,250,176
3201,242,1,266,104
3202,242,1,278,156
3203,242,1,306,172
3204,242,1,310,184
3205,242,1,318,148
3206,242,1,322,68
3207,242,1,326,16
3208,242,1,334,172
3209,242,1,354,44
3210,243,1,221,37
3211,243,1,241,93
3212,243,1,305,81
3213,243,1,309,125
3214,243,1,313,173
3215,244,1,199,101
3216,244,1,231,17
3217,244,1,247,113
3218,244,1,251,97
3219,244,1,259,133
3220,244,1,271,85
3221,244,1,275,105
3222,244,1,283,117
3223,244,1,287,97
3224,244,1,311,21
3225,244,1,311,149
3226,244,1,315,149
3227,244,1,327,149
3228,244,1,335,173
3229,244,1,343,133
3230,245,1,213,91
3231,245,1,225,123
3232,245,1,233,115
3233,245,1,241,7
3234,245,1,245,79
3235,245,1,245,131
3236,245,1,257,115
3237,245,1,269,127
3238,245,1,269,179
3239,245,1,269,183
3240,245,1,273,95
3241,245,1,277,155
3242,245,1,285,47
3243,245,1,289,3
3244,245,1,289,147
3245,245,1,289,187
3246,245,1,297,23
3247,245,1,301,95
3248,245,1,301,111
3249,245,1,317,23
3250,245,1,317,43
3251,245,1,317,183
3252,245,1,325,135
3253,245,1,341,23
3254,246,1,223,174
3255,246,1,259,46
3256,246,1,267,42
3257,246,1,307,50
3258,246,1,311,98
3259,246,1,315,42
3260,246,1,323,22
3261,246,1,331,18
3262,246,1,339,18
3263,247,1,210,120
3264,247,1,274,8
3265,247,1,282,148
3266,247,1,294,140
3267,247,1,306,172
3268,247,1,310,184
3269,247,1,334,84
3270,247,1,346,4
3271,247,1,354,44
3272,248,1,176,96
3273,248,1,212,84
3274,248,1,228,100
3275,248,1,228,112
3276,248,1,232,80
3277,248,1,236,180
3278,248,1,240,92
3279,248,1,252,136
3280,248,1,264,36
3281,248,1,280,24
3282,248,1,288,32
3283,248,1,288,184
3284,248,1,296,32
3285,248,1,304,100
3286,248,1,316,20
3287,248,1,324,20
3288,248,1,324,152
3289,248,1,328,156
3290,248,1,328,180
3291,248,1,344,48
3292,248,1,364,20
3293,249,1,214,166
3294,249,1,226,18
3295,249,1,274,130
3296,249,1,286,98
3297,249,1,290,106
3298,249,1,302,30
3299,249,1,302,94
3300,249,1,306,114
3301,249,1,306,142
3302,249,1,326,26
3303,249,1,326,174
3304,249,1,330,74
3305,249,1,334,42
3306,249,1,346,42
3307,250,1,149,101
3308,250,1,165,101
3309,250,1,193,101
3310,250,1,197,101
3311,250,1,281,93
3312,250,1,285,61
3313,250,1,285,85
3314,251,1,225,25
3315,251,1,249,33
3316,251,1,325,89
3317,251,1,329,89
3318,252,1,194,107
3319,252,1,254,127
3320,252,1,286,111
3321,252,1,310,115
3322,252,1,318,31
3323,252,1,338,19
3324,253,1,150,100
3325,253,1,226,28
3326,253,1,274,8
3327,253,1,274,112
3328,253,1,282,64
3329,253,1,286,20
3330,253,1,306,52
3331,253,1,330,20
3332,253,1,338,20
3333,254,1,310,98
3334,254,1,318,6
3335,254,1,330,6
3336,255,1,274,5
3337,255,1,274,129
3338,255,1,286,17
3339,255,1,302,149
3340,255,1,306,89
3341,255,1,318,73
3342,255,1,322,177
3343,255,1,326,173
3344,0,2,266,80
3345,1,2,227,81
3346,1,2,255,25
3347,1,2,279,57
3348,1,2,279,157
3349,1,2,295,125
3350,2,2,287,19
3351,2,2,295,91
3352,2,2,331,19
3353,2,2,347,3
3354,6,2,326,156
3355,6,2,342,48
3356,7,2,158,81
3357,7,2,170,93
3358,7,2,322,133
3359,8,2,169,89
3360,8,2,193,85
3361,8,2,205,93
3362,8,2,213,69
3363,8,2,221,81
3364,8,2,225,53
3365,8,2,229,37
3366,8,2,229,141
3367,8,2,233,137
3368,8,2,241,161
3369,8,2,245,93
3370,8,2,245,121
3371,8,2,257,113
3372,8,2,265,41
3373,8,2,269,45
3374,8,2,269,185
3375,8,2,273,5
3376,8,2,289,189
3377,8,2,293,117
3378,8,2,297,101
3379,8,2,297,169
3380,8,2,297,177
3381,8,2,305,173
3382,8,2,309,101
3383,8,2,309,165
3384,8,2,313,29
3385,8,2,321,81
3386,8,2,325,25
3387,8,2,333,85
3388,8,2,365,17
3389,9,2,330,91
3390,10,2,284,109
3391,11,2,150,92
3392,11,2,286,116
3393,11,2,290,84
3394,11,2,306,80
3395,11,2,322,16
3396,11,2,334,12
3397,13,2,258,130
3398,13,2,346,2
3399,14,2,206,168
3400,14,2,218,124
3401,14,2,238,28
3402,14,2,254,24
3403,14,2,258,180
3404,14,2,282,16
3405,14,2,282,148
3406,14,2,290,116
3407,14,2,290,124
3408,14,2,290,176
3409,14,2,294,140
3410,14,2,294,144
3411,14,2,298,104
3412,14,2,302,124
3413,14,2,314,20
3414,15,2,247,173
3415,15,2,247,177
3416,15,2,275,149
3417,16,2,282,146
3418,16,2,286,98
3419,16,2,306,114
3420,16,2,318,142
3421,17,2,193,101
3422,17,2,253,25
3423,17,2,289,109
3424,17,2,305,169
3425,18,2,175,96
3426,18,2,227,100
3427,18,2,259,84
3428,18,2,259,88
3429,18,2,307,172
3430,18,2,311,164
3431,18,2,315,32
3432,18,2,327,180
3433,19,2,216,10
3434,19,2,240,126
3435,19,2,260,166
3436,19,2,260,178
3437,19,2,272,154
3438,19,2,312,34
3439,19,2,320,86
3440,20,2,152,96
3441,20,2,200,100
3442,20,2,308,60
3443,21,2,230,20
3444,21,2,306,80
3445,22,2,283,160
3446,23,2,247,174
3447,24,2,239,75
3448,24,2,303,51
3449,24,2,303,55
3450,24,2,315,71
3451,24,2,327,91
3452,24,2,343,99
3453,25,2,230,35
3454,26,2,212,84
3455,27,2,218,96
3456,27,2,246,80
3457,27,2,266,88
3458,27,2,266,120
3459,27,2,306,56
3460,27,2,306,100
3461,27,2,310,104
3462,28,2,179,77
3463,28,2,179,81
3464,28,2,211,5
3465,28,2,283,165
3466,28,2,287,69
3467,28,2,291,93
3468,28,2,295,129
3469,28,2,307,9
3470,28,2,311,17
3471,28,2,335,17
3472,29,2,320,161
3473,30,2,156,113
3474,30,2,160,113
3475,30,2,192,125
3476,30,2,196,117
3477,30,2,232,177
3478,30,2,232,185
3479,30,2,236,93
3480,30,2,240,109
3481,30,2,244,109
3482,30,2,256,93
3483,30,2,256,153
3484,30,2,256,185
3485,30,2,268,53
3486,30,2,272,53
3487,30,2,276,53
3488,30,2,276,181
3489,30,2,280,53
3490,30,2,280,145
3491,30,2,280,181
3492,30,2,284,53
3493,30,2,288,53
3494,30,2,292,29
3495,30,2,300,185
3496,30,2,316,181
3497,30,2,324,161
3498,30,2,332,21
3499,30,2,336,53
3500,31,2,269,17
3501,31,2,321,81
3502,31,2,333,109
3503,31,2,337,149
3504,32,2,238,105
3505,32,2,322,37
3506,32,2,322,81
3507,33,2,255,97
3508,33,2,295,117
3509,34,2,197,110
3510,34,2,249,170
3511,34,2,281,154
3512,35,2,270,38
3513,36,2,193,102
3514,36,2,193,106
3515,36,2,237,118
3516,36,2,241,170
3517,36,2,277,110
3518,36,2,285,110
3519,36,2,321,38
3520,36,2,349,2
3521,37,2,247,123
3522,37,2,255,131
3523,37,2,259,175
3524,37,2,263,127
3525,37,2,275,151
3526,37,2,287,19
3527,37,2,291,59
3528,37,2,327,171
3529,37,2,331,19
3530,38,2,266,162
3531,39,2,224,50
3532,39,2,224,78
3533,39,2,228,82
3534,39,2,240,122
3535,39,2,248,126
3536,39,2,276,154
3537,39,2,284,170
3538,39,2,288,26
3539,39,2,316,82
3540,39,2,328,90
3541,40,2,227,82
3542,40,2,231,26
3543,40,2,247,126
3544,40,2,247,174
3545,40,2,275,106
3546,40,2,275,154
3547,40,2,283,118
3548,40,2,287,86
3549,40,2,311,78
3550,41,2,253,95
3551,41,2,257,103
3552,41,2,261,167
3553,41,2,261,175
3554,41,2,265,163
3555,41,2,293,87
3556,41,2,297,39
3557,41,2,309,183
3558,41,2,321,19
3559,41,2,329,179
3560,42,2,7,13
3561,42,2,7,21
3562,42,2,7,25
3563,42,2,7,57
3564,42,2,7,69
3565,42,2,7,77
3566,42,2,7,101
3567,42,2,7,117
3568,42,2,7,125
3569,42,2,7,157
3570,42,2,7,205
3571,42,2,7,245
3572,42,2,7,253
3573,42,2,7,261
3574,42,2,7,269
3575,42,2,7,293
3576,42,2,7,305
3577,42,2,7,313
3578,42,2,7,317
3579,42,2,7,333
3580,42,2,7,341
3581,42,2,7,345
3582,42,2,7,353
3583,42,2,7,361
3584,42,2,7,373
3585,42,2,11,13
3586,42,2,11,17
3587,42,2,11,21
3588,42,2,11,25
3589,42,2,11,33
3590,42,2,11,37
3591,42,2,11,41
3592,42,2,11,45
3593,42,2,11,49
3594,42,2,11,53
3595,42,2,11,57
3596,42,2,11,65
3597,42,2,11,69
3598,42,2,11,73
3599,42,2,11,77
3600,42,2,11,81
3601,42,2,11,85
3602,42,2,11,89
3603,42,2,11,93
3604,42,2,11,97
3605,42,2,11,101
3606,42,2,11,105
3607,42,2,11,109
3608,42,2,11,113
3609,42,2,11,121
3610,42,2,11,129
3611,42,2,11,137
3612,42,2,11,141
3613,42,2,11,145
3614,42,2,11,149
3615,42,2,11,153
3616,42,2,11,157
3617,42,2,11,161
3618,42,2,11,165
3619,42,2,11,169
3620,42,2,11,173
3621,42,2,11,177
3622,42,2,11,185
3623,42,2,11,189
3624,42,2,11,193
3625,42,2,11,197
3626,42,2,11,201
3627,42,2,11,205
3628,42,2,11,209
3629,42,2,11,217
3630,42,2,11,221
3631,42,2,11,225
3632,42,2,11,229
3633,42,2,11,233
3634,42,2,11,237
3635,42,2,11,241
3636,42,2,11,245
3637,42,2,11,249
3638,42,2,11,257
3639,42,2,11,261
3640,42,2,11,265
3641,42,2,11,273
3642,42,2,11,281
3643,42,2,11,285
3644,42,2,11,289
3645,42,2,11,293
3646,42,2,11,297
3647,42,2,11,301
3648,42,2,11,305
3649,42,2,11,309
3650,42,2,11,313
3651,42,2,11,317
3652,42,2,11,321
3653,42,2,11,325
3654,42,2,11,329
3655,42,2,11,333
3656,42,2,11,337
3657,42,2,11,341
3658,42,2,11,345
3659,42,2,11,349
3660,42,2,11,353
3661,42,2,11,361
3662,42,2,11,365
3663,42,2,11,369
3664,42,2,11,373
3665,42,2,11,377
3666,42,2,15,13
3667,42,2,15,21
3668,42,2,15,29
3669,42,2,15,53
3670,42,2,15,61
3671,42,2,15,69
3672,42,2,15,73
3673,42,2,15,85
3674,42,2,15,93
3675,42,2,15,101
3676,42,2,15,105
3677,42,2,15,109
3678,42,2,15,141
3679,42,2,15,165
3680,42,2,15,173
3681,42,2,15,185
3682,42,2,15,201
3683,42,2,15,209
3684,42,2,15,233
3685,42,2,15,241
3686,42,2,15,245
3687,42,2,15,261
3688,42,2,15,309
3689,42,2,15,313
3690,42,2,15,333
3691,42,2,15,345
3692,42,2,15,349
3693,42,2,15,353
3694,42,2,15,361
3695,42,2,15,365
3696,42,2,15,377
3697,42,2,19,13
3698,42,2,19,21
3699,42,2,19,25
3700,42,2,19,37
3701,42,2,19,41
3702,42,2,19,57
3703,42,2,19,65
3704,42,2,19,73
3705,42,2,19,85
3706,42,2,19,89
3707,42,2,19,97
3708,42,2,19,121
3709,42,2,19,141
3710,42,2,19,157
3711,42,2,19,169
3712,42,2,19,189
3713,42,2,19,193
3714,42,2,19,197
3715,42,2,19,201
3716,42,2,19,213
3717,42,2,19,217
3718,42,2,19,221
3719,42,2,19,265
3720,42,2,19,285
3721,42,2,19,301
3722,42,2,19,325
3723,42,2,19,329
3724,42,2,19,333
3725,42,2,19,353
3726,42,2,19,361
3727,42,2,19,369
3728,42,2,19,377
3729,42,2,19,381
3730,42,2,23,13
3731,42,2,23,29
3732,42,2,23,37
3733,42,2,23,45
3734,42,2,23,57
3735,42,2,23,61
3736,42,2,23,69
3737,42,2,23,77
3738,42,2,23,81
3739,42,2,23,93
3740,42,2,23,97
3741,42,2,23,109
3742,42,2,23,125
3743,42,2,23,165
3744,42,2,23,169
3745,42,2,23,173
3746,42,2,23,177
3747,42,2,23,181
3748,42,2,23,201
3749,42,2,23,221
3750,42,2,23,225
3751,42,2,23,233
3752,42,2,23,249
3753,42,2,23,261
3754,42,2,23,265
3755,42,2,23,285
3756,42,2,23,301
3757,42,2,23,321
3758,42,2,23,325
3759,42,2,23,333
3760,42,2,23,349
3761,42,2,23,365
3762,42,2,23,369
3763,42,2,23,373
3764,42,2,23,377
3765,42,2,23,381
3766,42,2,27,13
3767,42,2,27,17
3768,42,2,27,21
3769,42,2,27,25
3770,42,2,27,29
3771,42,2,27,41
3772,42,2,27,45
3773,42,2,27,49
3774,42,2,27,65
3775,42,2,27,69
3776,42,2,27,73
3777,42,2,27,77
3778,42,2,27,81
3779,42,2,27,85
3780,42,2,27,89
3781,42,2,27,101
3782,42,2,27,105
3783,42,2,27,113
3784,42,2,27,129
3785,42,2,27,137
3786,42,2,27,149
3787,42,2,27,153
3788,42,2,27,157
3789,42,2,27,161
3790,42,2,27,169
3791,42,2,27,173
3792,42,2,27,177
3793,42,2,27,181
3794,42,2,27,185
3795,42,2,27,193
3796,42,2,27,209
3797,42,2,27,213
3798,42,2,27,217
3799,42,2,27,221
3800,42,2,27,225
3801,42,2,27,229
3802,42,2,27,233
3803,42,2,27,237
3804,42,2,27,241
3805,42,2,27,249
3806,42,2,27,253
3807,42,2,27,257
3808,42,2,27,265
3809,42,2,27,269
3810,42,2,27,281
3811,42,2,27,285
3812,42,2,27,289
3813,42,2,27,297
3814,42,2,27,305
3815,42,2,27,309
3816,42,2,27,313
3817,42,2,27,317
3818,42,2,27,329
3819,42,2,27,345
3820,42,2,27,349
3821,42,2,27,353
3822,42,2,27,361
3823,42,2,27,365
3824,42,2,27,369
3825,42,2,27,377
3826,42,2,31,13
3827,42,2,31,29
3828,42,2,31,37
3829,42,2,31,41
3830,42,2,31,45
3831,42,2,31,49
3832,42,2,31,57
3833,42,2,31,77
3834,42,2,31,81
3835,42,2,31,89
3836,42,2,31,93
3837,42,2,31,97
3838,42,2,31,109
3839,42,2,31,121
3840,42,2,31,125
3841,42,2,31,141
3842,42,2,31,153
3843,42,2,31,157
3844,42,2,31,165
3845,42,2,31,173
3846,42,2,31,193
3847,42,2,31,197
3848,42,2,31,205
3849,42,2,31,221
3850,42,2,31,229
3851,42,2,31,249
3852,42,2,31,253
3853,42,2,31,257
3854,42,2,31,261
3855,42,2,31,269
3856,42,2,31,281
3857,42,2,31,289
3858,42,2,31,297
3859,42,2,31,301
3860,42,2,31,309
3861,42,2,31,317
3862,42,2,31,325
3863,42,2,31,329
3864,42,2,31,333
3865,42,2,31,341
3866,42,2,31,349
3867,42,2,31,353
3868,42,2,31,365
3869,42,2,35,13
3870,42,2,35,17
3871,42,2,35,29
3872,42,2,35,41
3873,42,2,35,49
3874,42,2,35,53
3875,42,2,35,65
3876,42,2,35,77
3877,42,2,35,81
3878,42,2,35,97
3879,42,2,35,105
3880,42,2,35,113
3881,42,2,35,125
3882,42,2,35,133
3883,42,2,35,141
3884,42,2,35,145
3885,42,2,35,149
3886,42,2,35,173
3887,42,2,35,177
3888,42,2,35,185
3889,42,2,35,193
3890,42,2,35,201
3891,42,2,35,209
3892,42,2,35,213
3893,42,2,35,233
3894,42,2,35,237
3895,42,2,35,249
3896,42,2,35,265
3897,42,2,35,273
3898,42,2,35,281
3899,42,2,35,305
3900,42,2,35,309
3901,42,2,35,313
3902,42,2,35,317
3903,42,2,35,325
3904,42,2,35,333
3905,42,2,35,341
3906,42,2,35,345
3907,42,2,35,361
3908,42,2,35,365
3909,42,2,35,369
3910,42,2,35,377
3911,42,2,39,13
3912,42,2,39,37
3913,42,2,39,45
3914,42,2,39,49
3915,42,2,39,57
3916,42,2,39,65
3917,42,2,39,77
3918,42,2,39,85
3919,42,2,39,97
3920,42,2,39,101
3921,42,2,39,109
3922,42,2,39,117
3923,42,2,39,121
3924,42,2,39,129
3925,42,2,39,133
3926,42,2,39,141
3927,42,2,39,149
3928,42,2,39,153
3929,42,2,39,157
3930,42,2,39,169
3931,42,2,39,181
3932,42,2,39,185
3933,42,2,39,193
3934,42,2,39,205
3935,42,2,39,217
3936,42,2,39,237
3937,42,2,39,249
3938,42,2,39,253
3939,42,2,39,269
3940,42,2,39,277
3941,42,2,39,281
3942,42,2,39,293
3943,42,2,39,301
3944,42,2,39,305
3945,42,2,39,345
3946,42,2,39,349
3947,42,2,39,353
3948,42,2,39,361
3949,42,2,43,13
3950,42,2,43,25
3951,42,2,43,29
3952,42,2,43,37
3953,42,2,43,41
3954,42,2,43,45
3955,42,2,43,49
3956,42,2,43,73
3957,42,2,43,77
3958,42,2,43,81
3959,42,2,43,85
3960,42,2,43,89
3961,42,2,43,97
3962,42,2,43,105
3963,42,2,43,109
3964,42,2,43,113
3965,42,2,43,121
3966,42,2,43,129
3967,42,2,43,133
3968,42,2,43,137
3969,42,2,43,141
3970,42,2,43,145
3971,42,2,43,153
3972,42,2,43,157
3973,42,2,43,165
3974,42,2,43,169
3975,42,2,43,177
3976,42,2,43,193
3977,42,2,43,201
3978,42,2,43,205
3979,42,2,43,209
3980,42,2,43,213
3981,42,2,43,221
3982,42,2,43,225
3983,42,2,43,229
3984,42,2,43,237
3985,42,2,43,241
3986,42,2,43,245
3987,42,2,43,249
3988,42,2,43,253
3989,42,2,43,257
3990,42,2,43,261
3991,42,2,43,265
3992,42,2,43,269
3993,42,2,43,273
3994,42,2,43,277
3995,42,2,43,281
3996,42,2,43,285
3997,42,2,43,289
3998,42,2,43,293
3999,42,2,43,297
4000,42,2,43,313
4001,42,2,43,321
4002,42,2,43,325
4003,42,2,43,333
4004,42,2,43,337
4005,42,2,43,353
4006,42,2,43,361
4007,42,2,43,365
4008,42,2,43,369
4009,42,2,43,377
4010,42,2,47,9
4011,42,2,47,13
4012,42,2,47,21
4013,42,2,47,29
4014,42,2,47,33
4015,42,2,47,49
4016,42,2,47,57
4017,42,2,47,61
4018,42,2,47,73
4019,42,2,47,77
4020,42,2,47,85
4021,42,2,47,93
4022,42,2,47,101
4023,42,2,47,113
4024,42,2,47,117
4025,42,2,47,125
4026,42,2,47,157
4027,42,2,47,165
4028,42,2,47,169
4029,42,2,47,173
4030,42,2,47,185
4031,42,2,47,189
4032,42,2,47,197
4033,42,2,47,201
4034,42,2,47,213
4035,42,2,47,225
4036,42,2,47,253
4037,42,2,47,257
4038,42,2,47,261
4039,42,2,47,277
4040,42,2,47,285
4041,42,2,47,301
4042,42,2,47,305
4043,42,2,47,317
4044,42,2,47,333
4045,42,2,47,337
4046,42,2,47,345
4047,42,2,47,349
4048,42,2,47,361
4049,42,2,47,377
4050,42,2,51,9
4051,42,2,51,13
4052,42,2,51,25
4053,42,2,51,41
4054,42,2,51,49
4055,42,2,51,57
4056,42,2,51,65
4057,42,2,51,73
4058,42,2,51,77
4059,42,2,51,81
4060,42,2,51,89
4061,42,2,51,97
4062,42,2,51,105
4063,42,2,51,113
4064,42,2,51,121
4065,42,2,51,129
4066,42,2,51,141
4067,42,2,51,153
4068,42,2,51,157
4069,42,2,51,161
4070,42,2,51,165
4071,42,2,51,173
4072,42,2,51,193
4073,42,2,51,197
4074,42,2,51,205
4075,42,2,51,225
4076,42,2,51,229
4077,42,2,51,233
4078,42,2,51,237
4079,42,2,51,241
4080,42,2,51,273
4081,42,2,51,285
4082,42,2,51,293
4083,42,2,51,297
4084,42,2,51,305
4085,42,2,51,309
4086,42,2,51,313
4087,42,2,51,321
4088,42,2,51,329
4089,42,2,51,361
4090,42,2,51,369
4091,42,2,51,377
4092,42,2,55,13
4093,42,2,55,21
4094,42,2,55,29
4095,42,2,55,33
4096,42,2,55,37
4097,42,2,55,45
4098,42,2,55,85
4099,42,2,55,89
4100,42,2,55,93
4101,42,2,55,97
4102,42,2,55,101
4103,42,2,55,109
4104,42,2,55,117
4105,42,2,55,121
4106,42,2,55,125
4107,42,2,55,133
4108,42,2,55,137
4109,42,2,55,141
4110,42,2,55,149
4111,42,2,55,169
4112,42,2,55,173
4113,42,2,55,177
4114,42,2,55,181
4115,42,2,55,189
4116,42,2,55,197
4117,42,2,55,201
4118,42,2,55,213
4119,42,2,55,225
4120,42,2,55,233
4121,42,2,55,237
4122,42,2,55,241
4123,42,2,55,253
4124,42,2,55,261
4125,42,2,55,265
4126,42,2,55,277
4127,42,2,55,285
4128,42,2,55,293
4129,42,2,55,301
4130,42,2,55,309
4131,42,2,55,333
4132,42,2,55,337
4133,42,2,55,341
4134,42,2,55,345
4135,42,2,55,349
4136,42,2,55,357
4137,42,2,55,365
4138,42,2,55,377
4139,42,2,55,381
4140,42,2,59,13
4141,42,2,59,25
4142,42,2,59,41
4143,42,2,59,49
4144,42,2,59,57
4145,42,2,59,61
4146,42,2,59,73
4147,42,2,59,85
4148,42,2,59,105
4149,42,2,59,113
4150,42,2,59,129
4151,42,2,59,157
4152,42,2,59,161
4153,42,2,59,165
4154,42,2,59,169
4155,42,2,59,177
4156,42,2,59,181
4157,42,2,59,185
4158,42,2,59,193
4159,42,2,59,205
4160,42,2,59,209
4161,42,2,59,213
4162,42,2,59,217
4163,42,2,59,225
4164,42,2,59,229
4165,42,2,59,233
4166,42,2,59,241
4167,42,2,59,245
4168,42,2,59,249
4169,42,2,59,257
4170,42,2,59,265
4171,42,2,59,269
4172,42,2,59,273
4173,42,2,59,277
4174,42,2,59,281
4175,42,2,59,285
4176,42,2,59,289
4177,42,2,59,293
4178,42,2,59,297
4179,42,2,59,301
4180,42,2,59,305
4181,42,2,59,329
4182,42,2,59,337
4183,42,2,59,349
4184,42,2,59,353
4185,42,2,59,361
4186,42,2,59,365
4187,42,2,59,373
4188,42,2,59,377
4189,42,2,63,13
4190,42,2,63,17
4191,42,2,63,25
4192,42,2,63,29
4193,42,2,63,45
4194,42,2,63,49
4195,42,2,63,81
4196,42,2,63,85
4197,42,2,63,93
4198,42,2,63,101
4199,42,2,63,109
4200,42,2,63,113
4201,42,2,63,117
4202,42,2,63,121
4203,42,2,63,125
4204,42,2,63,133
4205,42,2,63,137
4206,42,2,63,141
4207,42,2,63,145
4208,42,2,63,149
4209,42,2,63,161
4210,42,2,63,177
4211,42,2,63,189
4212,42,2,63,197
4213,42,2,63,201
4214,42,2,63,213
4215,42,2,63,217
4216,42,2,63,221
4217,42,2,63,225
4218,42,2,63,229
4219,42,2,63,237
4220,42,2,63,253
4221,42,2,63,265
4222,42,2,63,277
4223,42,2,63,293
4224,42,2,63,309
4225,42,2,63,313
4226,42,2,63,333
4227,42,2,63,337
4228,42,2,63,341
4229,42,2,63,349
4230,42,2,63,353
4231,42,2,63,365
4232,42,2,63,377
4233,42,2,67,13
4234,42,2,67,17
4235,42,2,67,25
4236,42,2,67,29
4237,42,2,67,41
4238,42,2,67,45
4239,42,2,67,49
4240,42,2,67,57
4241,42,2,67,61
4242,42,2,67,69
4243,42,2,67,81
4244,42,2,67,85
4245,42,2,67,89
4246,42,2,67,93
4247,42,2,67,105
4248,42,2,67,117
4249,42,2,67,125
4250,42,2,67,129
4251,42,2,67,137
4252,42,2,67,141
4253,42,2,67,149
4254,42,2,67,157
4255,42,2,67,173
4256,42,2,67,177
4257,42,2,67,189
4258,42,2,67,201
4259,42,2,67,209
4260,42,2,67,213
4261,42,2,67,225
4262,42,2,67,233
4263,42,2,67,237
4264,42,2,67,241
4265,42,2,67,249
4266,42,2,67,253
4267,42,2,67,265
4268,42,2,67,273
4269,42,2,67,281
4270,42,2,67,293
4271,42,2,67,297
4272,42,2,67,305
4273,42,2,67,309
4274,42,2,67,313
4275,42,2,67,325
4276,42,2,67,329
4277,42,2,67,341
4278,42,2,67,345
4279,42,2,67,349
4280,42,2,67,361
4281,42,2,67,377
4282,42,2,71,13
4283,42,2,71,17
4284,42,2,71,21
4285,42,2,71,37
4286,42,2,71,45
4287,42,2,71,57
4288,42,2,71,61
4289,42,2,71,77
4290,42,2,71,93
4291,42,2,71,97
4292,42,2,71,109
4293,42,2,71,113
4294,42,2,71,117
4295,42,2,71,125
4296,42,2,71,137
4297,42,2,71,145
4298,42,2,71,149
4299,42,2,71,153
