,kernel,layer,x,y
137,13,1,189,150
138,13,1,197,106
139,13,1,197,166
140,13,1,201,170
141,13,1,205,114
142,13,1,205,126
143,13,1,209,162
144,13,1,217,94
145,13,1,237,22
146,13,1,257,146
147,13,1,261,162
148,14,1,174,138
149,14,1,202,130
150,14,1,222,182
151,15,1,53,47
152,15,1,97,175
153,15,1,113,103
154,15,1,177,15
155,15,1,209,15
156,16,1,34,166
157,16,1,38,94
158,16,1,38,154
159,16,1,42,30
160,16,1,50,22
161,16,1,50,86
162,16,1,54,6
163,16,1,54,22
164,16,1,54,86
165,16,1,58,30
166,16,1,58,38
167,16,1,58,94
168,16,1,82,134
169,16,1,82,170
170,16,1,90,114
171,16,1,94,102
172,16,1,98,126
173,16,1,102,30
174,16,1,102,90
175,16,1,102,170
176,16,1,106,30
177,16,1,106,134
178,16,1,122,86
179,16,1,130,26
180,16,1,130,98
181,16,1,138,110
182,16,1,138,118
183,16,1,146,134
184,16,1,150,138
185,16,1,150,142
186,16,1,158,102
187,16,1,158,110
188,16,1,162,50
189,16,1,162,86
190,16,1,166,94
191,16,1,166,98
192,16,1,166,114
193,16,1,174,126
194,16,1,178,94
195,16,1,182,10
196,16,1,190,30
197,16,1,190,122
198,16,1,190,150
199,16,1,194,186
200,16,1,198,106
201,16,1,198,166
202,16,1,198,202
203,16,1,202,170
204,16,1,210,162
205,16,1,218,94
206,16,1,230,158
207,16,1,238,22
208,16,1,274,154
209,17,1,81,112
210,17,1,89,172
211,17,1,105,44
212,17,1,237,80
213,18,1,79,28
214,18,1,131,108
215,19,1,100,110
216,19,1,184,110
217,19,1,236,82
218,20,1,196,36
219,20,1,232,76
220,21,1,34,4
221,21,1,126,100
222,21,1,190,32
223,23,1,71,165
224,23,1,111,93
225,23,1,171,37
226,23,1,179,37
227,23,1,199,17
228,23,1,211,33
229,23,1,219,81
230,23,1,263,149
231,24,1,47,143
232,24,1,47,163
233,24,1,63,103
234,24,1,71,167
235,24,1,75,115
236,24,1,79,51
237,24,1,87,147
238,24,1,103,103
239,24,1,103,167
240,24,1,103,171
241,24,1,115,147
242,24,1,123,111
243,24,1,131,107
244,24,1,171,143
245,24,1,171,163
246,24,1,179,67
247,24,1,179,111
248,24,1,179,127
249,24,1,187,115
250,24,1,191,83
251,24,1,199,203
252,24,1,207,183
253,24,1,219,79
254,24,1,223,163
255,24,1,263,151
256,24,1,271,143
257,25,1,38,143
258,25,1,46,163
259,25,1,50,171
260,25,1,54,7
261,25,1,66,27
262,25,1,70,167
263,25,1,86,115
264,25,1,86,119
265,25,1,86,163
266,25,1,90,47
267,25,1,90,127
268,25,1,90,135
269,25,1,94,59
270,25,1,94,83
271,25,1,102,31
272,25,1,110,91
273,25,1,126,31
274,25,1,130,27
275,25,1,138,111
276,25,1,150,95
277,25,1,154,119
278,25,1,158,111
279,25,1,158,171
280,25,1,166,147
281,25,1,178,39
282,25,1,178,159
283,25,1,190,31
284,25,1,190,123
285,25,1,190,151
286,25,1,198,107
287,25,1,198,167
288,25,1,202,167
289,25,1,202,171
290,25,1,206,115
291,25,1,206,127
292,25,1,210,35
293,25,1,214,11
294,25,1,214,79
295,25,1,218,39
296,25,1,218,83
297,25,1,218,95
298,25,1,218,179
299,25,1,226,63
300,25,1,230,55
301,25,1,234,179
302,25,1,270,143
303,25,1,278,147
304,25,1,286,155
305,26,1,36,84
306,26,1,40,100
307,26,1,44,120
308,26,1,48,144
309,26,1,64,24
310,26,1,64,104
311,26,1,64,124
312,26,1,72,44
313,26,1,76,116
314,26,1,80,28
315,26,1,80,52
316,26,1,80,136
317,26,1,84,20
318,26,1,84,84
319,26,1,88,96
320,26,1,92,80
321,26,1,92,112
322,26,1,92,144
323,26,1,96,92
324,26,1,100,40
325,26,1,104,104
326,26,1,112,16
327,26,1,112,64
328,26,1,128,128
329,26,1,132,84
330,26,1,132,108
331,26,1,132,112
332,26,1,132,120
333,26,1,136,132
334,26,1,140,96
335,26,1,140,128
336,26,1,140,132
337,26,1,148,92
338,26,1,156,172
339,26,1,156,176
340,26,1,164,148
341,26,1,168,16
342,26,1,168,20
343,26,1,168,60
344,26,1,172,144
345,26,1,176,160
346,26,1,180,112
347,26,1,180,128
348,26,1,184,76
349,26,1,188,88
350,26,1,188,116
351,26,1,192,192
352,26,1,200,16
353,26,1,208,184
354,26,1,208,196
355,26,1,220,80
356,26,1,224,164
357,26,1,244,160
358,26,1,264,152
359,27,1,87,112
360,27,1,87,116
361,27,1,95,60
362,27,1,99,96
363,27,1,139,88
364,28,1,75,97
365,28,1,159,17
366,28,1,167,97
367,28,1,179,93
368,28,1,203,169
369,29,1,84,165
370,29,1,96,93
371,29,1,104,85
372,29,1,156,25
373,29,1,172,161
374,29,1,188,93
375,29,1,212,13
376,30,1,136,129
377,30,1,140,141
378,30,1,276,141
379,31,1,49,173
380,31,1,57,13
381,31,1,57,29
382,31,1,57,37
383,31,1,81,89
384,31,1,93,137
385,31,1,105,1
386,31,1,105,133
387,31,1,109,101
388,31,1,121,141
389,31,1,125,105
390,31,1,137,121
391,31,1,145,149
392,31,1,145,173
393,31,1,149,109
394,31,1,153,29
395,31,1,153,161
396,31,1,161,113
397,31,1,161,177
398,31,1,165,97
399,31,1,165,113
400,31,1,165,153
401,31,1,169,145
402,31,1,169,169
403,31,1,173,29
404,31,1,173,125
405,31,1,177,13
406,31,1,181,109
407,31,1,181,165
408,31,1,181,169
409,31,1,193,37
410,31,1,193,105
411,31,1,193,121
412,31,1,197,201
413,31,1,205,45
414,31,1,213,81
415,31,1,217,41
416,31,1,241,21
417,31,1,277,137
418,32,1,89,42
419,33,1,83,89
420,33,1,143,173
421,34,1,47,7
422,34,1,75,31
423,34,1,91,43
424,34,1,99,3
425,34,1,155,19
426,34,1,175,31
427,34,1,175,83
428,34,1,179,111
429,34,1,191,119
430,34,1,195,87
431,35,1,80,112
432,35,1,152,112
433,36,1,42,8
434,36,1,82,36
435,36,1,82,88
436,36,1,90,148
437,36,1,94,136
438,36,1,106,172
439,36,1,122,96
440,36,1,138,140
441,36,1,142,132
442,36,1,158,172
443,36,1,162,152
444,36,1,166,148
445,36,1,174,176
446,36,1,190,172
447,37,1,59,39
448,37,1,83,83
449,37,1,103,167
450,37,1,103,171
451,37,1,171,35
452,37,1,179,67
453,37,1,183,11
454,37,1,199,15
455,37,1,219,39
456,37,1,219,79
457,37,1,239,19
458,37,1,243,19
459,37,1,263,151
460,38,1,79,172
461,39,1,57,36
462,39,1,61,88
463,39,1,81,16
464,39,1,81,112
465,39,1,89,100
466,39,1,105,28
467,39,1,109,104
468,39,1,149,108
469,39,1,153,176
470,39,1,161,48
471,39,1,161,112
472,39,1,161,152
473,39,1,165,96
474,39,1,177,36
475,39,1,181,8
476,39,1,189,192
477,39,1,197,128
478,39,1,205,196
479,39,1,213,8
480,39,1,229,156
481,39,1,245,164
482,39,1,249,152
483,39,1,261,148
484,39,1,273,152
485,40,1,52,23
486,40,1,56,23
487,40,1,60,39
488,40,1,84,19
489,40,1,88,167
490,40,1,100,87
491,40,1,104,111
492,40,1,104,119
493,40,1,112,95
494,40,1,144,175
495,40,1,152,139
496,40,1,160,103
497,40,1,164,87
498,40,1,164,115
499,40,1,168,95
500,40,1,168,171
501,40,1,180,95
502,40,1,180,111
503,40,1,192,195
504,40,1,200,35
505,40,1,200,203
506,40,1,276,155
507,41,1,41,7
508,41,1,93,79
509,41,1,93,175
510,41,1,97,143
511,41,1,101,87
512,41,1,113,87
513,41,1,149,91
514,41,1,173,175
515,41,1,209,187
516,41,1,213,15
517,41,1,221,35
518,41,1,241,15
519,42,1,14,5
520,42,1,34,5
521,42,1,34,21
522,42,1,50,117
523,42,1,58,73
524,42,1,70,141
525,42,1,110,61
526,42,1,110,141
527,42,1,114,17
528,42,1,114,49
529,42,1,114,133
530,42,1,118,137
531,42,1,118,173
532,42,1,122,1
533,42,1,122,9
534,42,1,122,113
535,42,1,126,125
536,42,1,130,57
537,42,1,130,81
538,42,1,130,145
539,42,1,138,5
540,42,1,142,5
541,42,1,146,89
542,42,1,146,153
543,42,1,146,169
544,42,1,162,109
545,42,1,174,129
546,42,1,178,9
547,42,1,178,13
548,42,1,182,97
549,42,1,194,61
550,42,1,198,1
551,42,1,198,37
552,42,1,198,109
553,42,1,198,377
554,42,1,206,5
555,42,1,206,45
556,42,1,206,313
557,42,1,210,33
558,42,1,214,13
559,42,1,214,37
560,42,1,222,25
561,42,1,222,125
562,42,1,230,57
563,42,1,234,77
564,42,1,238,41
565,42,1,238,57
566,42,1,246,65
567,42,1,278,173
568,42,1,302,5
569,42,1,302,129
570,42,1,302,337
571,42,1,310,193
572,42,1,314,5
573,42,1,370,373
574,43,1,87,92
575,44,1,104,84
576,44,1,168,168
577,44,1,196,104
578,45,1,171,163
579,46,1,97,165
580,46,1,101,41
581,46,1,141,165
582,46,1,165,113
583,46,1,189,101
584,46,1,217,77
585,46,1,273,133
586,47,1,94,60
587,47,1,94,100
588,47,1,98,176
589,47,1,126,28
590,47,1,138,120
591,47,1,166,104
592,48,1,115,103
593,48,1,211,99
594,48,1,243,19
595,49,1,37,84
596,49,1,41,100
597,49,1,41,152
598,49,1,45,120
599,49,1,49,112
600,49,1,53,24
601,49,1,61,40
602,49,1,81,112
603,49,1,85,84
604,49,1,85,164
605,49,1,89,92
606,49,1,89,96
607,49,1,105,4
608,49,1,113,88
609,49,1,113,104
610,49,1,141,96
611,49,1,141,132
612,49,1,149,108
613,49,1,149,168
614,49,1,153,160
615,49,1,157,24
616,49,1,161,48
617,49,1,165,152
618,49,1,169,12
619,49,1,173,144
620,49,1,173,172
621,49,1,181,28
622,49,1,189,88
623,49,1,189,172
624,49,1,209,188
625,49,1,213,16
626,49,1,237,24
627,49,1,237,80
628,49,1,269,140
629,49,1,289,140
630,50,1,41,12
631,50,1,45,120
632,50,1,49,172
633,50,1,57,12
634,50,1,81,88
635,50,1,85,96
636,50,1,89,96
637,50,1,89,108
638,50,1,89,164
639,50,1,97,144
640,50,1,105,44
641,50,1,113,104
642,50,1,113,108
643,50,1,121,140
644,50,1,137,120
645,50,1,137,140
646,50,1,141,132
647,50,1,145,168
648,50,1,145,172
649,50,1,149,92
650,50,1,153,132
651,50,1,153,160
652,50,1,153,176
653,50,1,157,84
654,50,1,157,172
655,50,1,161,152
656,50,1,165,148
657,50,1,165,152
658,50,1,169,168
659,50,1,173,176
660,50,1,189,172
661,50,1,193,104
662,50,1,193,120
663,50,1,201,68
664,50,1,205,172
665,50,1,209,188
666,50,1,213,12
667,50,1,261,148
668,50,1,269,140
669,50,1,277,140
670,51,1,162,152
671,52,1,40,152
672,52,1,44,120
673,52,1,48,112
674,52,1,52,24
675,52,1,64,124
676,52,1,84,20
677,52,1,84,96
678,52,1,84,112
679,52,1,88,92
680,52,1,88,96
681,52,1,88,100
682,52,1,88,152
683,52,1,96,144
684,52,1,100,40
685,52,1,112,16
686,52,1,112,64
687,52,1,112,88
688,52,1,132,108
689,52,1,140,140
690,52,1,148,168
691,52,1,152,160
692,52,1,160,152
693,52,1,168,60
694,52,1,172,144
695,52,1,180,108
696,52,1,180,112
697,52,1,180,128
698,52,1,184,76
699,52,1,188,184
700,52,1,192,104
701,52,1,192,192
702,52,1,196,184
703,52,1,208,196
704,52,1,212,16
705,52,1,212,40
706,52,1,236,24
707,52,1,288,140
708,53,1,43,100
709,53,1,47,120
710,53,1,51,112
711,53,1,51,144
712,53,1,51,164
713,53,1,71,32
714,53,1,75,168
715,53,1,79,28
716,53,1,79,96
717,53,1,91,92
718,53,1,91,100
719,53,1,95,100
720,53,1,107,172
721,53,1,119,104
722,53,1,135,108
723,53,1,139,140
724,53,1,143,132
725,53,1,151,124
726,53,1,159,172
727,53,1,167,152
728,53,1,175,172
729,53,1,183,96
730,53,1,195,192
731,53,1,203,204
732,53,1,207,96
733,53,1,211,184
734,53,1,251,172
735,54,1,62,12
736,54,1,94,56
737,54,1,278,144
738,55,1,35,4
739,56,1,48,143
740,56,1,52,151
741,56,1,56,119
742,56,1,88,95
743,56,1,88,127
744,56,1,92,175
745,56,1,96,179
746,56,1,104,167
747,56,1,128,103
748,56,1,132,111
749,56,1,140,95
750,56,1,140,127
751,56,1,156,171
752,56,1,164,147
753,56,1,180,107
754,56,1,184,75
755,56,1,220,79
756,56,1,224,163
757,56,1,244,159
758,58,1,71,166
759,58,1,167,94
760,58,1,199,166
761,59,1,147,132
762,59,1,167,176
763,60,1,69,35
764,60,1,77,107
765,60,1,97,43
766,60,1,113,91
767,60,1,157,27
768,60,1,161,47
769,60,1,165,27
770,60,1,185,111
771,60,1,189,95
772,60,1,205,15
773,61,1,33,3
774,61,1,41,7
775,61,1,49,143
776,61,1,65,27
777,61,1,69,35
778,61,1,73,47
779,61,1,73,171
780,61,1,81,63
781,61,1,97,75
782,61,1,97,95
783,61,1,105,3
784,61,1,109,31
785,61,1,113,47
786,61,1,129,143
787,61,1,133,111
788,61,1,153,27
789,61,1,153,139
790,61,1,157,27
791,61,1,161,47
792,61,1,165,27
793,61,1,169,63
794,61,1,173,27
795,61,1,173,163
796,61,1,177,163
797,61,1,181,27
798,61,1,185,111
799,61,1,189,95
800,61,1,193,39
801,61,1,213,15
802,61,1,229,171
803,61,1,257,147
804,62,1,49,169
805,62,1,53,5
806,62,1,57,13
807,62,1,73,169
808,62,1,89,177
809,62,1,93,173
810,62,1,109,137
811,62,1,149,93
812,62,1,173,125
813,62,1,277,137
814,63,1,94,105
815,63,1,170,37
816,63,1,182,13
817,63,1,206,41
818,63,1,214,37
819,63,1,226,61
820,64,1,40,101
821,64,1,40,153
822,64,1,48,113
823,64,1,64,25
824,64,1,72,45
825,64,1,80,53
826,64,1,80,113
827,64,1,96,61
828,64,1,96,181
829,64,1,104,45
830,64,1,120,25
831,64,1,120,141
832,64,1,140,141
833,64,1,144,173
834,64,1,152,161
835,64,1,164,153
836,64,1,168,17
837,64,1,168,61
838,64,1,168,105
839,64,1,168,169
840,64,1,188,173
841,64,1,196,37
842,64,1,196,105
843,64,1,196,117
844,64,1,200,69
845,64,1,200,85
846,64,1,232,77
847,64,1,268,141
848,64,1,276,141
849,65,1,93,173
850,65,1,145,173
851,65,1,181,169
852,65,1,277,137
853,66,1,34,165
854,66,1,38,153
855,66,1,42,13
856,66,1,54,21
857,66,1,82,89
858,66,1,82,133
859,66,1,82,169
860,66,1,94,101
861,66,1,106,29
862,66,1,118,97
863,66,1,122,85
864,66,1,146,113
865,66,1,146,149
866,66,1,186,185
867,66,1,190,29
868,66,1,194,37
869,66,1,242,21
870,66,1,246,165
871,66,1,250,153
872,67,1,81,108
873,67,1,81,176
874,67,1,97,184
875,68,1,53,134
876,68,1,81,102
877,68,1,117,102
878,68,1,141,126
879,68,1,153,142
880,68,1,173,162
881,68,1,209,162
882,69,1,86,182
883,69,1,90,98
884,69,1,98,110
885,69,1,98,118
886,69,1,102,134
887,69,1,106,102
888,69,1,106,138
889,69,1,126,98
890,69,1,182,186
891,69,1,186,194
892,70,1,85,94
893,70,1,141,126
894,70,1,177,10
895,70,1,213,10
896,70,1,221,22
897,71,1,40,7
898,71,1,48,143
899,71,1,64,103
900,71,1,84,19
901,71,1,112,91
902,71,1,156,171
903,71,1,180,15
904,72,1,87,183
905,72,1,95,179
906,72,1,135,143
907,72,1,207,183
908,73,1,65,26
909,73,1,73,78
910,73,1,101,42
911,73,1,105,46
912,73,1,113,18
913,73,1,121,14
914,73,1,125,30
915,73,1,125,146
916,73,1,137,130
917,73,1,145,150
918,73,1,153,142
919,73,1,173,162
920,73,1,177,10
921,73,1,193,58
922,73,1,213,10
923,73,1,213,170
924,73,1,229,182
925,73,1,233,10
926,73,1,241,142
927,73,1,269,126
928,74,1,33,91
929,74,1,37,143
930,74,1,41,7
931,74,1,49,171
932,74,1,53,151
933,74,1,57,119
934,74,1,57,123
935,74,1,73,171
936,74,1,77,107
937,74,1,81,63
938,74,1,85,115
939,74,1,89,91
940,74,1,89,127
941,74,1,89,163
942,74,1,89,179
943,74,1,113,87
944,74,1,125,31
945,74,1,129,103
946,74,1,137,87
947,74,1,145,123
948,74,1,153,131
949,74,1,157,139
950,74,1,157,171
951,74,1,161,151
952,74,1,165,103
953,74,1,165,147
954,74,1,173,175
955,74,1,177,159
956,74,1,197,171
957,74,1,205,115
958,74,1,213,15
959,74,1,217,179
960,74,1,225,63
961,74,1,229,171
962,74,1,257,147
963,74,1,261,147
964,74,1,261,163
965,74,1,277,147
966,74,1,289,139
967,75,1,45,21
968,75,1,85,93
969,75,1,89,85
970,75,1,177,109
971,75,1,189,105
972,75,1,209,33
973,75,1,277,137
974,75,1,277,149
975,76,1,196,184
976,76,1,232,76
977,76,1,236,80
978,77,1,82,89
979,78,1,64,124
980,78,1,80,52
981,78,1,92,80
982,78,1,96,144
983,78,1,100,40
984,78,1,112,16
985,78,1,120,24
986,78,1,132,112
987,78,1,140,128
988,78,1,156,24
989,78,1,168,8
990,78,1,168,60
991,78,1,180,16
992,78,1,180,28
993,78,1,184,20
994,78,1,184,76
995,78,1,188,88
996,78,1,196,36
997,78,1,196,116
998,78,1,200,16
999,78,1,200,84
1000,78,1,204,16
1001,78,1,208,188
1002,78,1,212,12
1003,78,1,232,76
1004,78,1,244,160
1005,79,1,91,102
1006,79,1,195,2
1007,79,1,195,186
1008,80,1,218,64
1009,81,1,68,35
1010,81,1,72,35
1011,81,1,76,31
1012,81,1,76,111
1013,81,1,88,111
1014,81,1,88,115
1015,81,1,92,111
1016,81,1,96,111
1017,82,1,55,127
1018,82,1,79,51
1019,82,1,179,111
1020,83,1,49,172
1021,83,1,57,12
1022,83,1,85,180
1023,83,1,89,108
1024,83,1,89,128
1025,83,1,89,164
1026,83,1,89,180
1027,83,1,97,76
1028,83,1,97,92
1029,83,1,113,88
1030,83,1,121,24
1031,83,1,149,92
1032,83,1,153,28
1033,83,1,157,24
1034,83,1,157,84
1035,83,1,157,172
1036,83,1,165,28
1037,83,1,173,28
1038,83,1,177,8
1039,83,1,177,24
1040,83,1,177,160
1041,83,1,181,96
1042,83,1,181,108
1043,83,1,185,20
1044,83,1,189,88
1045,83,1,197,36
1046,83,1,201,68
1047,83,1,205,116
1048,83,1,213,12
1049,83,1,213,80
1050,83,1,221,20
1051,83,1,229,56
1052,83,1,237,80
1053,83,1,257,148
1054,83,1,261,148
1055,83,1,261,164
1056,83,1,269,140
1057,83,1,277,140
1058,83,1,289,140
1059,84,1,63,103
1060,84,1,75,115
1061,84,1,91,111
1062,84,1,91,143
1063,84,1,103,103
1064,84,1,179,95
1065,84,1,223,163
1066,84,1,231,75
1067,84,1,243,159
1068,84,1,263,151
1069,84,1,275,155
1070,85,1,41,10
1071,85,1,53,134
1072,85,1,65,90
1073,85,1,89,98
1074,85,1,89,178
1075,85,1,101,42
1076,85,1,101,110
1077,85,1,101,118
1078,85,1,105,46
1079,85,1,105,102
1080,85,1,113,18
1081,85,1,145,138
1082,85,1,145,150
1083,85,1,149,134
1084,85,1,153,138
1085,85,1,153,142
1086,85,1,153,178
1087,85,1,157,122
1088,85,1,169,62
1089,85,1,173,162
1090,85,1,197,118
1091,85,1,209,162
1092,85,1,213,170
1093,85,1,229,58
1094,85,1,273,154
1095,86,1,113,88
1096,86,1,149,108
1097,87,1,39,5
1098,87,1,43,13
1099,87,1,83,65
1100,87,1,87,81
1101,87,1,199,129
1102,88,1,38,100
1103,88,1,62,88
1104,88,1,66,120
1105,88,1,86,80
1106,88,1,86,100
1107,88,1,90,100
1108,88,1,114,108
1109,88,1,138,140
1110,88,1,162,152
1111,88,1,166,104
1112,88,1,170,136
1113,88,1,198,128
1114,88,1,246,172
1115,89,1,47,145
1116,89,1,63,89
1117,89,1,67,33
1118,89,1,83,17
1119,89,1,95,93
1120,89,1,99,177
1121,89,1,111,45
1122,89,1,119,97
1123,89,1,131,25
1124,89,1,131,113
1125,89,1,159,17
1126,89,1,163,49
1127,89,1,167,17
1128,89,1,167,61
1129,89,1,171,37
1130,89,1,179,29
1131,89,1,179,37
1132,89,1,179,81
1133,89,1,179,97
1134,89,1,183,9
1135,89,1,191,29
1136,89,1,195,105
1137,89,1,195,185
1138,89,1,199,17
1139,89,1,199,129
1140,89,1,203,97
1141,89,1,211,33
1142,89,1,219,81
1143,89,1,239,21
1144,89,1,247,165
1145,89,1,251,153
1146,89,1,255,173
1147,89,1,263,149
1148,90,1,56,129
1149,90,1,80,53
1150,90,1,92,101
1151,90,1,92,141
1152,90,1,100,5
1153,90,1,140,121
1154,90,1,140,141
1155,90,1,160,177
1156,90,1,164,153
1157,90,1,168,9
1158,90,1,196,1
1159,90,1,196,37
1160,90,1,196,117
1161,90,1,196,185
1162,90,1,208,189
1163,90,1,220,21
1164,90,1,220,105
1165,90,1,224,177
1166,90,1,236,81
1167,90,1,268,141
1168,90,1,276,141
1169,91,1,110,95
1170,91,1,138,135
1171,91,1,170,39
1172,91,1,198,19
1173,91,1,198,107
1174,91,1,206,47
1175,91,1,210,35
1176,91,1,214,11
1177,91,1,226,63
1178,91,1,238,23
1179,92,1,33,2
1180,92,1,33,166
1181,92,1,41,10
1182,92,1,53,86
1183,92,1,65,26
1184,92,1,81,38
1185,92,1,89,46
1186,92,1,89,98
1187,92,1,93,82
1188,92,1,93,98
1189,92,1,97,42
1190,92,1,97,166
1191,92,1,101,30
1192,92,1,101,90
1193,92,1,101,110
1194,92,1,101,118
1195,92,1,105,2
1196,92,1,105,102
1197,92,1,109,94
1198,92,1,121,86
1199,92,1,129,98
1200,92,1,157,122
1201,92,1,161,46
1202,92,1,165,26
1203,92,1,173,126
1204,92,1,181,26
1205,92,1,185,110
1206,92,1,189,94
1207,92,1,189,122
1208,92,1,189,150
1209,92,1,193,38
1210,92,1,197,34
1211,92,1,197,170
1212,92,1,209,162
1213,92,1,213,10
1214,92,1,213,170
1215,92,1,273,154
1216,93,1,32,2
1217,93,1,40,6
1218,93,1,40,10
1219,93,1,56,130
1220,93,1,60,38
1221,93,1,64,90
1222,93,1,68,34
1223,93,1,76,30
1224,93,1,80,30
1225,93,1,80,38
1226,93,1,80,102
1227,93,1,84,18
1228,93,1,84,142
1229,93,1,84,166
1230,93,1,88,54
1231,93,1,88,98
1232,93,1,92,102
1233,93,1,92,142
1234,93,1,96,42
1235,93,1,96,94
1236,93,1,100,42
1237,93,1,104,86
1238,93,1,112,18
1239,93,1,112,62
1240,93,1,112,146
1241,93,1,116,102
1242,93,1,132,130
1243,93,1,144,150
1244,93,1,152,110
1245,93,1,152,122
1246,93,1,152,142
1247,93,1,156,122
1248,93,1,160,18
1249,93,1,168,10
1250,93,1,168,18
1251,93,1,168,62
1252,93,1,168,106
1253,93,1,176,146
1254,93,1,176,162
1255,93,1,180,18
1256,93,1,180,30
1257,93,1,180,66
1258,93,1,180,82
1259,93,1,180,166
1260,93,1,180,170
1261,93,1,184,18
1262,93,1,184,110
1263,93,1,192,82
1264,93,1,196,2
1265,93,1,196,106
1266,93,1,196,118
1267,93,1,200,86
1268,93,1,200,130
1269,93,1,200,202
1270,93,1,208,182
1271,93,1,212,98
1272,93,1,220,106
1273,93,1,224,178
1274,93,1,236,82
1275,93,1,276,154
1276,94,1,38,93
1277,94,1,42,13
1278,94,1,50,21
1279,94,1,54,21
1280,94,1,74,173
1281,94,1,82,133
1282,94,1,82,169
1283,94,1,86,81
1284,94,1,98,1
1285,94,1,98,177
1286,94,1,106,29
1287,94,1,114,49
1288,94,1,122,141
1289,94,1,146,133
1290,94,1,146,149
1291,94,1,150,109
1292,94,1,178,25
1293,94,1,242,21
1294,94,1,274,153
1295,95,1,61,41
1296,95,1,149,93
1297,95,1,189,89
1298,95,1,193,105
1299,96,1,34,165
1300,96,1,38,5
1301,96,1,74,173
1302,96,1,82,17
1303,96,1,82,89
1304,96,1,82,169
1305,96,1,86,81
1306,96,1,86,165
1307,96,1,98,1
1308,96,1,98,177
1309,96,1,106,29
1310,96,1,110,93
1311,96,1,110,101
1312,96,1,110,105
1313,96,1,114,49
1314,96,1,126,29
1315,96,1,130,25
1316,96,1,138,121
1317,96,1,146,113
1318,96,1,146,169
1319,96,1,162,49
1320,96,1,166,97
1321,96,1,170,37
1322,96,1,182,9
1323,96,1,182,13
1324,96,1,186,185
1325,96,1,190,29
1326,96,1,194,37
1327,96,1,198,129
1328,96,1,198,201
1329,96,1,202,97
1330,96,1,206,41
1331,96,1,206,45
1332,96,1,214,13
1333,96,1,214,37
1334,96,1,218,41
1335,96,1,226,61
1336,96,1,230,157
1337,96,1,238,21
1338,96,1,242,21
1339,96,1,246,165
1340,96,1,246,173
1341,96,1,250,153
1342,97,1,46,17
1343,97,1,114,37
1344,97,1,122,113
1345,97,1,170,57
1346,98,1,50,170
1347,98,1,94,78
1348,98,1,94,102
1349,98,1,98,178
1350,98,1,114,58
1351,98,1,154,118
1352,98,1,182,10
1353,99,1,88,96
1354,99,1,160,20
1355,99,1,184,4
1356,100,1,66,26
1357,100,1,90,178
1358,100,1,98,178
1359,101,1,195,117
1360,102,1,90,113
