,kernel,layer,x,y
2579,162,1,366,8
2580,163,1,210,82
2581,163,1,218,34
2582,163,1,238,102
2583,163,1,266,46
2584,163,1,274,182
2585,163,1,290,90
2586,163,1,302,150
2587,163,1,322,38
2588,163,1,322,102
2589,164,1,164,92
2590,164,1,296,108
2591,164,1,300,188
2592,164,1,312,164
2593,164,1,328,40
2594,165,1,148,97
2595,165,1,164,101
2596,165,1,232,101
2597,165,1,240,5
2598,165,1,244,61
2599,165,1,248,101
2600,165,1,260,177
2601,165,1,280,93
2602,165,1,280,185
2603,165,1,284,85
2604,165,1,288,81
2605,165,1,288,141
2606,165,1,292,1
2607,165,1,292,129
2608,165,1,300,21
2609,165,1,304,121
2610,165,1,304,141
2611,165,1,304,169
2612,165,1,308,185
2613,165,1,312,101
2614,165,1,312,109
2615,165,1,312,145
2616,165,1,316,69
2617,165,1,316,85
2618,165,1,316,101
2619,165,1,320,21
2620,165,1,320,33
2621,165,1,320,161
2622,165,1,324,173
2623,165,1,328,13
2624,165,1,328,41
2625,165,1,328,181
2626,165,1,332,125
2627,165,1,340,149
2628,165,1,344,13
2629,165,1,344,97
2630,166,1,159,110
2631,166,1,163,102
2632,166,1,199,118
2633,166,1,203,110
2634,166,1,223,174
2635,166,1,223,186
2636,166,1,227,82
2637,166,1,231,78
2638,166,1,239,74
2639,166,1,239,98
2640,166,1,239,106
2641,166,1,239,178
2642,166,1,243,86
2643,166,1,247,102
2644,166,1,247,174
2645,166,1,255,82
2646,166,1,263,34
2647,166,1,263,42
2648,166,1,263,146
2649,166,1,263,166
2650,166,1,271,42
2651,166,1,275,2
2652,166,1,275,130
2653,166,1,279,158
2654,166,1,283,14
2655,166,1,283,62
2656,166,1,283,126
2657,166,1,287,110
2658,166,1,287,118
2659,166,1,287,174
2660,166,1,291,106
2661,166,1,291,190
2662,166,1,295,82
2663,166,1,295,86
2664,166,1,295,114
2665,166,1,295,118
2666,166,1,295,162
2667,166,1,299,22
2668,166,1,307,46
2669,166,1,311,158
2670,166,1,311,170
2671,166,1,315,38
2672,166,1,315,70
2673,166,1,315,154
2674,166,1,315,190
2675,166,1,319,170
2676,166,1,319,206
2677,166,1,323,86
2678,166,1,323,174
2679,166,1,327,10
2680,166,1,327,22
2681,166,1,327,42
2682,166,1,327,182
2683,166,1,335,38
2684,166,1,335,82
2685,166,1,335,110
2686,166,1,339,130
2687,166,1,343,22
2688,166,1,343,46
2689,166,1,367,14
2690,167,1,199,118
2691,167,1,227,82
2692,167,1,235,174
2693,167,1,267,46
2694,167,1,275,2
2695,167,1,299,78
2696,167,1,311,30
2697,167,1,311,150
2698,167,1,343,22
2699,168,1,152,88
2700,168,1,156,92
2701,168,1,204,176
2702,168,1,208,96
2703,168,1,220,100
2704,168,1,224,104
2705,168,1,268,108
2706,168,1,276,92
2707,168,1,280,96
2708,168,1,284,100
2709,168,1,304,32
2710,168,1,316,112
2711,168,1,316,180
2712,168,1,320,144
2713,168,1,324,48
2714,169,1,192,110
2715,169,1,212,138
2716,169,1,260,146
2717,169,1,272,54
2718,169,1,284,142
2719,169,1,288,30
2720,169,1,292,182
2721,169,1,304,70
2722,169,1,312,122
2723,169,1,316,190
2724,169,1,328,110
2725,169,1,336,114
2726,169,1,340,134
2727,170,1,238,98
2728,170,1,286,90
2729,170,1,290,62
2730,170,1,290,94
2731,170,1,294,62
2732,170,1,306,178
2733,170,1,310,114
2734,170,1,330,90
2735,171,1,153,96
2736,171,1,213,168
2737,171,1,217,120
2738,171,1,225,88
2739,171,1,241,124
2740,171,1,249,176
2741,171,1,253,132
2742,171,1,253,136
2743,171,1,257,132
2744,171,1,261,84
2745,171,1,261,108
2746,171,1,261,128
2747,171,1,265,36
2748,171,1,273,28
2749,171,1,277,12
2750,171,1,281,28
2751,171,1,289,28
2752,171,1,289,148
2753,171,1,297,176
2754,171,1,301,28
2755,171,1,301,80
2756,171,1,301,140
2757,171,1,301,144
2758,171,1,305,104
2759,171,1,309,16
2760,171,1,309,48
2761,171,1,309,96
2762,171,1,309,140
2763,171,1,313,24
2764,171,1,313,108
2765,171,1,317,20
2766,171,1,317,140
2767,171,1,325,148
2768,171,1,329,12
2769,171,1,329,152
2770,171,1,333,172
2771,171,1,337,124
2772,171,1,341,132
2773,171,1,353,24
2774,172,1,197,130
2775,172,1,257,174
2776,172,1,281,102
2777,172,1,309,14
2778,172,1,313,102
2779,173,1,143,96
2780,173,1,147,100
2781,173,1,151,84
2782,173,1,151,96
2783,173,1,167,108
2784,173,1,187,96
2785,173,1,199,100
2786,173,1,199,120
2787,173,1,199,124
2788,173,1,215,108
2789,173,1,223,176
2790,173,1,223,184
2791,173,1,227,112
2792,173,1,227,116
2793,173,1,227,164
2794,173,1,231,100
2795,173,1,235,144
2796,173,1,235,168
2797,173,1,239,92
2798,173,1,239,176
2799,173,1,243,60
2800,173,1,247,176
2801,173,1,251,24
2802,173,1,259,120
2803,173,1,267,40
2804,173,1,267,116
2805,173,1,271,172
2806,173,1,275,160
2807,173,1,279,60
2808,173,1,279,116
2809,173,1,283,12
2810,173,1,291,124
2811,173,1,291,188
2812,173,1,295,136
2813,173,1,299,128
2814,173,1,303,120
2815,173,1,311,96
2816,173,1,311,108
2817,173,1,311,144
2818,173,1,315,28
2819,173,1,315,172
2820,173,1,319,156
2821,173,1,327,156
2822,173,1,327,164
2823,173,1,331,96
2824,173,1,335,16
2825,173,1,335,48
2826,173,1,347,40
2827,174,1,231,85
2828,174,1,311,153
2829,174,1,343,153
2830,175,1,233,97
2831,175,1,253,97
2832,175,1,253,101
2833,175,1,261,101
2834,175,1,289,29
2835,175,1,309,181
2836,175,1,313,85
2837,175,1,333,125
2838,175,1,337,173
2839,176,1,199,119
2840,176,1,203,119
2841,176,1,223,175
2842,176,1,227,83
2843,176,1,271,43
2844,176,1,283,63
2845,176,1,315,171
2846,176,1,319,103
2847,176,1,323,39
2848,176,1,335,83
2849,176,1,355,43
2850,177,1,166,107
2851,177,1,250,175
2852,177,1,262,31
2853,177,1,262,127
2854,177,1,274,3
2855,177,1,282,107
2856,177,1,286,171
2857,177,1,290,187
2858,177,1,294,155
2859,177,1,298,99
2860,177,1,298,139
2861,177,1,302,139
2862,177,1,306,75
2863,177,1,310,95
2864,177,1,310,143
2865,177,1,322,79
2866,177,1,326,23
2867,177,1,338,131
2868,177,1,342,19
2869,178,1,188,97
2870,178,1,196,105
2871,178,1,224,13
2872,178,1,232,101
2873,178,1,240,5
2874,178,1,240,117
2875,178,1,244,145
2876,178,1,244,173
2877,178,1,252,101
2878,178,1,252,177
2879,178,1,260,85
2880,178,1,260,101
2881,178,1,264,33
2882,178,1,272,121
2883,178,1,280,185
2884,178,1,284,109
2885,178,1,296,157
2886,178,1,304,141
2887,178,1,308,105
2888,178,1,312,101
2889,178,1,312,145
2890,178,1,316,33
2891,178,1,316,73
2892,178,1,324,153
2893,178,1,328,45
2894,178,1,328,181
2895,178,1,332,49
2896,178,1,332,125
2897,178,1,336,173
2898,178,1,340,1
2899,178,1,344,97
2900,179,1,246,114
2901,179,1,278,102
2902,179,1,290,114
2903,179,1,298,106
2904,179,1,298,138
2905,179,1,302,150
2906,179,1,310,46
2907,179,1,310,98
2908,179,1,326,18
2909,179,1,326,42
2910,179,1,330,154
2911,180,1,243,85
2912,180,1,291,1
2913,180,1,303,169
2914,181,1,151,89
2915,181,1,223,81
2916,181,1,239,93
2917,181,1,263,169
2918,181,1,287,97
2919,181,1,295,37
2920,181,1,327,25
2921,182,1,272,103
2922,182,1,292,39
2923,182,1,296,31
2924,182,1,300,111
2925,182,1,308,139
2926,182,1,328,155
2927,183,1,140,87
2928,183,1,164,103
2929,183,1,216,87
2930,183,1,240,95
2931,183,1,256,91
2932,183,1,256,95
2933,183,1,260,87
2934,183,1,264,35
2935,183,1,264,171
2936,183,1,284,15
2937,183,1,296,31
2938,183,1,296,115
2939,183,1,296,167
2940,183,1,304,99
2941,183,1,308,83
2942,183,1,312,87
2943,183,1,320,19
2944,183,1,320,35
2945,183,1,320,159
2946,183,1,320,167
2947,183,1,336,111
2948,183,1,340,15
2949,183,1,352,27
2950,184,1,145,87
2951,184,1,209,119
2952,184,1,217,95
2953,184,1,225,23
2954,184,1,229,191
2955,184,1,245,99
2956,184,1,269,47
2957,184,1,269,171
2958,184,1,273,179
2959,184,1,281,135
2960,184,1,293,115
2961,184,1,297,127
2962,184,1,297,159
2963,184,1,301,171
2964,184,1,305,159
2965,184,1,317,127
2966,184,1,337,99
2967,185,1,151,96
2968,185,1,199,84
2969,185,1,275,176
2970,185,1,291,124
2971,185,1,315,172
2972,185,1,319,148
2973,186,1,144,100
2974,186,1,224,184
2975,186,1,228,112
2976,186,1,240,4
2977,186,1,268,116
2978,186,1,272,160
2979,186,1,276,156
2980,186,1,280,20
2981,186,1,312,28
2982,186,1,312,88
2983,186,1,320,20
2984,186,1,320,100
2985,186,1,336,136
2986,188,1,192,115
2987,188,1,220,7
2988,188,1,260,99
2989,188,1,268,111
2990,188,1,304,11
2991,188,1,340,135
2992,189,1,152,121
2993,189,1,208,93
2994,189,1,208,173
2995,189,1,220,49
2996,189,1,224,45
2997,189,1,240,5
2998,189,1,248,165
2999,189,1,260,45
3000,189,1,260,149
3001,189,1,260,169
3002,189,1,264,41
3003,189,1,264,85
3004,189,1,264,145
3005,189,1,272,137
3006,189,1,288,125
3007,189,1,300,21
3008,189,1,300,149
3009,189,1,308,173
3010,189,1,312,165
3011,189,1,312,193
3012,189,1,316,209
3013,189,1,344,45
3014,189,1,352,25
3015,190,1,166,106
3016,190,1,190,102
3017,190,1,210,82
3018,190,1,222,78
3019,190,1,238,102
3020,190,1,238,178
3021,190,1,266,46
3022,190,1,270,182
3023,190,1,282,146
3024,190,1,282,158
3025,190,1,290,2
3026,190,1,294,86
3027,190,1,306,78
3028,190,1,310,114
3029,190,1,318,34
3030,190,1,326,174
3031,191,1,234,93
3032,192,1,248,7
3033,192,1,256,111
3034,192,1,280,23
3035,193,1,332,39
3036,194,1,246,88
3037,194,1,302,176
3038,194,1,310,96
3039,194,1,322,176
3040,194,1,326,24
3041,194,1,342,20
3042,195,1,232,79
3043,195,1,268,179
3044,195,1,284,171
3045,196,1,151,96
3046,196,1,187,96
3047,196,1,215,108
3048,196,1,231,180
3049,196,1,251,108
3050,196,1,259,44
3051,196,1,275,108
3052,196,1,275,156
3053,196,1,283,108
3054,196,1,307,48
3055,196,1,311,28
3056,196,1,311,144
3057,196,1,315,40
3058,196,1,319,148
3059,196,1,331,32
3060,196,1,331,72
3061,196,1,335,40
3062,197,1,206,92
3063,197,1,226,52
3064,197,1,262,128
3065,197,1,270,44
3066,197,1,274,108
3067,197,1,278,16
3068,197,1,282,108
3069,197,1,290,188
3070,197,1,298,100
3071,197,1,306,88
3072,197,1,310,144
3073,197,1,314,188
3074,197,1,318,24
3075,197,1,326,12
3076,197,1,326,24
3077,197,1,334,32
3078,197,1,342,20
3079,197,1,342,24
3080,197,1,366,16
3081,198,1,189,102
3082,198,1,193,82
3083,198,1,193,86
3084,198,1,225,114
3085,198,1,237,178
3086,198,1,245,78
3087,198,1,245,130
3088,198,1,257,110
3089,198,1,257,114
3090,198,1,269,178
3091,198,1,285,46
3092,198,1,293,86
3093,198,1,297,22
3094,198,1,297,114
3095,198,1,301,94
3096,198,1,309,178
3097,198,1,313,174
3098,198,1,317,194
3099,198,1,325,134
3100,198,1,329,90
3101,198,1,341,2
3102,198,1,349,26
3103,198,1,353,26
3104,199,1,124,88
3105,199,1,144,92
3106,199,1,152,84
3107,199,1,160,96
3108,199,1,160,108
3109,199,1,196,112
3110,199,1,196,116
3111,199,1,200,120
3112,199,1,200,128
3113,199,1,212,168
3114,199,1,224,8
3115,199,1,232,24
3116,199,1,232,96
3117,199,1,232,100
3118,199,1,236,184
3119,199,1,240,4
3120,199,1,244,144
3121,199,1,248,176
3122,199,1,252,24
3123,199,1,252,124
3124,199,1,260,24
3125,199,1,264,32
3126,199,1,264,40
3127,199,1,264,100
3128,199,1,280,92
3129,199,1,296,196
3130,199,1,300,128
3131,199,1,304,136
3132,199,1,304,140
3133,199,1,308,12
3134,199,1,308,148
3135,199,1,308,184
3136,199,1,312,84
3137,199,1,320,160
3138,199,1,328,180
3139,199,1,336,112
3140,199,1,336,120
3141,200,1,163,106
3142,200,1,223,50
3143,200,1,239,106
3144,200,1,247,174
3145,200,1,279,94
3146,200,1,283,126
3147,200,1,287,142
3148,200,1,287,174
3149,200,1,291,106
3150,200,1,291,130
3151,200,1,311,98
3152,200,1,311,110
3153,200,1,315,146
3154,200,1,327,42
3155,200,1,335,18
3156,200,1,339,138
3157,200,1,339,150
3158,201,1,147,97
3159,201,1,163,101
3160,201,1,187,97
3161,201,1,223,49
3162,201,1,223,185
3163,201,1,239,5
3164,201,1,239,121
3165,201,1,239,181
3166,201,1,243,61
3167,201,1,243,85
3168,201,1,243,173
3169,201,1,251,177
3170,201,1,255,1
3171,201,1,255,89
3172,201,1,255,113
3173,201,1,259,177
3174,201,1,263,165
3175,201,1,275,157
3176,201,1,279,21
3177,201,1,279,157
3178,201,1,283,61
3179,201,1,287,81
3180,201,1,287,141
3181,201,1,287,173
3182,201,1,291,1
3183,201,1,299,93
3184,201,1,303,1
3185,201,1,303,121
3186,201,1,311,109
3187,201,1,315,17
3188,201,1,319,149
3189,201,1,319,205
3190,201,1,323,173
3191,201,1,327,181
3192,201,1,335,49
3193,201,1,335,81
3194,201,1,339,149
3195,201,1,347,1
3196,201,1,347,41
3197,201,1,367,13
3198,202,1,257,102
3199,202,1,277,174
3200,202,1,285,46
3201,202,1,301,162
3202,202,1,313,174
3203,202,1,325,30
3204,203,1,169,87
3205,203,1,233,167
3206,203,1,241,171
3207,203,1,277,59
3208,203,1,285,47
3209,203,1,285,87
3210,203,1,289,15
3211,203,1,289,55
3212,203,1,289,187
3213,203,1,293,87
3214,203,1,293,107
3215,203,1,297,99
3216,203,1,297,139
3217,203,1,301,79
3218,203,1,305,19
3219,203,1,305,103
3220,203,1,309,179
3221,203,1,321,19
3222,203,1,325,155
3223,203,1,333,107
3224,203,1,333,171
3225,203,1,349,27
3226,204,1,163,101
3227,204,1,171,89
3228,204,1,239,105
3229,204,1,239,121
3230,204,1,243,61
3231,204,1,243,85
3232,204,1,251,105
3233,204,1,287,81
3234,204,1,291,129
3235,204,1,303,121
3236,204,1,327,41
3237,204,1,339,129
3238,205,1,169,112
3239,205,1,245,112
3240,205,1,261,128
3241,205,1,289,28
3242,205,1,297,160
3243,205,1,297,176
3244,205,1,301,148
3245,205,1,317,20
3246,205,1,317,140
3247,205,1,333,172
3248,205,1,345,96
3249,206,1,168,111
3250,206,1,188,111
3251,206,1,196,107
3252,206,1,236,183
3253,206,1,248,175
3254,206,1,264,35
3255,206,1,264,119
3256,206,1,264,171
3257,206,1,280,23
3258,206,1,280,155
3259,206,1,284,171
3260,206,1,296,31
3261,206,1,296,103
3262,206,1,300,111
3263,206,1,308,163
3264,206,1,312,155
3265,206,1,316,139
3266,206,1,324,19
3267,206,1,352,27
3268,207,1,203,115
3269,207,1,219,115
3270,207,1,227,111
3271,207,1,263,167
3272,207,1,271,155
3273,208,1,285,110
3274,208,1,317,146
3275,209,1,159,115
3276,209,1,199,119
3277,209,1,219,35
3278,209,1,223,47
3279,209,1,223,175
3280,209,1,227,99
3281,209,1,231,79
3282,209,1,235,95
3283,209,1,239,95
3284,209,1,239,99
3285,209,1,239,107
3286,209,1,239,171
3287,209,1,239,179
3288,209,1,247,175
3289,209,1,255,91
3290,209,1,259,115
3291,209,1,263,167
3292,209,1,263,171
3293,209,1,275,131
3294,209,1,275,159
3295,209,1,279,23
3296,209,1,283,15
3297,209,1,283,63
3298,209,1,287,175
3299,209,1,291,91
3300,209,1,291,155
3301,209,1,295,167
3302,209,1,299,63
3303,209,1,307,47
3304,209,1,311,95
3305,209,1,311,171
3306,209,1,319,95
3307,209,1,323,87
3308,209,1,331,71
3309,209,1,335,19
3310,209,1,335,39
3311,209,1,335,83
3312,209,1,339,135
3313,209,1,355,43
3314,210,1,161,83
3315,210,1,169,87
3316,210,1,213,91
3317,210,1,217,95
3318,210,1,245,131
3319,210,1,257,131
3320,210,1,269,179
3321,210,1,277,123
3322,210,1,285,47
3323,210,1,285,155
3324,210,1,297,23
3325,210,1,297,171
3326,210,1,305,103
3327,210,1,313,107
3328,211,1,216,133
3329,211,1,272,185
3330,211,1,300,129
3331,211,1,316,117
3332,211,1,328,45
3333,211,1,344,129
3334,212,1,296,153
3335,212,1,316,81
3336,212,1,328,13
3337,212,1,328,81
3338,213,1,147,96
3339,213,1,147,100
3340,213,1,255,88
3341,213,1,259,112
3342,213,1,263,100
3343,213,1,267,96
3344,213,1,295,104
3345,213,1,303,24
3346,213,1,327,156
3347,213,1,327,164
3348,214,1,146,112
3349,214,1,150,108
3350,214,1,258,16
3351,214,1,278,144
3352,215,1,199,118
3353,215,1,203,110
3354,215,1,211,90
3355,215,1,215,86
3356,215,1,223,174
3357,215,1,235,182
3358,215,1,239,122
3359,215,1,239,178
3360,215,1,247,102
3361,215,1,247,174
3362,215,1,255,82
3363,215,1,259,178
3364,215,1,263,166
3365,215,1,275,130
3366,215,1,279,22
3367,215,1,279,46
3368,215,1,283,46
3369,215,1,283,126
3370,215,1,283,146
3371,215,1,287,118
3372,215,1,287,138
3373,215,1,299,66
3374,215,1,299,78
3375,215,1,307,46
3376,215,1,307,50
3377,215,1,307,134
3378,215,1,311,82
3379,215,1,315,70
3380,215,1,315,162
3381,215,1,331,106
3382,215,1,343,98
3383,215,1,355,42
3384,216,1,140,88
3385,216,1,148,96
3386,216,1,148,100
3387,216,1,196,100
3388,216,1,196,104
3389,216,1,216,120
3390,216,1,224,124
3391,216,1,224,184
3392,216,1,228,16
3393,216,1,228,24
3394,216,1,228,112
3395,216,1,232,24
3396,216,1,232,96
3397,216,1,232,100
3398,216,1,236,184
3399,216,1,240,4
3400,216,1,240,92
3401,216,1,244,28
3402,216,1,248,96
3403,216,1,256,132
3404,216,1,264,172
3405,216,1,268,84
3406,216,1,268,116
3407,216,1,268,128
3408,216,1,284,96
3409,216,1,288,16
3410,216,1,288,132
3411,216,1,296,164
3412,216,1,304,24
3413,216,1,304,140
3414,216,1,308,148
3415,216,1,316,184
3416,216,1,320,60
3417,216,1,320,204
3418,216,1,336,112
3419,216,1,340,128
3420,217,1,124,89
3421,217,1,192,101
3422,217,1,212,169
3423,217,1,224,113
3424,217,1,224,181
3425,217,1,244,85
3426,217,1,252,125
3427,217,1,264,33
3428,217,1,280,117
3429,217,1,284,145
3430,217,1,284,173
3431,217,1,288,45
3432,217,1,288,93
3433,217,1,288,173
3434,217,1,300,45
3435,217,1,300,61
3436,217,1,304,45
3437,217,1,304,169
3438,217,1,308,181
3439,217,1,316,85
3440,217,1,320,141
3441,217,1,324,153
3442,218,1,265,86
3443,218,1,273,94
3444,218,1,297,22
3445,218,1,297,94
3446,218,1,297,98
3447,218,1,309,178
3448,218,1,317,42
3449,218,1,325,134
3450,219,1,227,98
3451,219,1,271,186
3452,219,1,287,118
3453,219,1,319,170
3454,219,1,335,14
3455,220,1,336,8
3456,221,1,269,183
3457,222,1,146,100
3458,222,1,162,104
3459,222,1,162,112
3460,222,1,194,100
3461,222,1,218,164
3462,222,1,226,144
3463,222,1,238,4
3464,222,1,250,176
3465,222,1,258,152
3466,222,1,266,144
3467,222,1,278,160
3468,222,1,282,148
3469,222,1,286,16
3470,222,1,286,84
3471,222,1,294,128
3472,222,1,294,172
3473,222,1,302,8
3474,222,1,302,124
3475,222,1,306,124
3476,222,1,342,132
3477,223,1,164,101
3478,223,1,232,101
3479,223,1,240,5
3480,223,1,240,85
3481,223,1,248,177
3482,223,1,284,45
3483,223,1,312,85
3484,223,1,328,157
3485,223,1,340,133
3486,224,1,212,91
3487,224,1,232,179
3488,224,1,260,87
3489,224,1,268,179
3490,224,1,312,19
3491,225,1,145,91
3492,225,1,169,87
3493,225,1,173,95
3494,225,1,185,95
3495,225,1,193,79
3496,225,1,205,91
3497,225,1,221,83
3498,225,1,225,51
3499,225,1,225,87
3500,225,1,233,115
3501,225,1,241,123
3502,225,1,245,131
3503,225,1,257,115
3504,225,1,269,179
3505,225,1,273,95
3506,225,1,273,107
3507,225,1,289,55
3508,225,1,297,171
3509,225,1,297,175
3510,225,1,317,23
3511,225,1,325,155
3512,226,1,226,112
3513,226,1,242,176
3514,226,1,250,108
3515,226,1,258,108
3516,226,1,266,96
3517,226,1,306,112
3518,226,1,306,172
3519,226,1,314,148
3520,226,1,318,156
3521,226,1,330,96
3522,227,1,127,90
3523,227,1,195,102
3524,227,1,199,118
3525,227,1,211,82
3526,227,1,223,114
3527,227,1,239,74
3528,227,1,239,106
3529,227,1,239,178
3530,227,1,243,62
3531,227,1,247,102
3532,227,1,247,174
3533,227,1,251,126
3534,227,1,259,34
3535,227,1,259,178
3536,227,1,263,34
3537,227,1,263,146
3538,227,1,275,66
3539,227,1,275,182
3540,227,1,279,158
3541,227,1,283,46
3542,227,1,283,126
3543,227,1,287,174
3544,227,1,291,2
3545,227,1,291,106
3546,227,1,295,114
3547,227,1,299,26
3548,227,1,299,62
3549,227,1,319,62
3550,227,1,327,42
3551,227,1,335,50
3552,228,1,239,89
3553,228,1,271,173
3554,228,1,287,81
3555,228,1,295,105
3556,228,1,307,133
3557,228,1,327,41
3558,229,1,170,88
3559,229,1,222,84
3560,229,1,226,52
3561,229,1,226,88
3562,229,1,242,120
3563,229,1,270,184
3564,229,1,278,156
3565,229,1,278,184
3566,229,1,282,108
3567,229,1,286,84
3568,229,1,290,56
3569,229,1,290,188
3570,229,1,294,152
3571,229,1,298,100
3572,229,1,298,116
3573,229,1,302,28
3574,229,1,306,172
3575,229,1,310,100
3576,229,1,310,164
3577,229,1,310,180
3578,229,1,314,32
3579,229,1,314,148
3580,229,1,322,80
3581,229,1,326,12
3582,229,1,326,156
3583,229,1,334,16
3584,229,1,334,108
3585,229,1,366,16
3586,230,1,152,84
3587,230,1,196,100
3588,230,1,216,120
3589,230,1,224,124
3590,230,1,228,112
3591,230,1,228,180
3592,230,1,232,24
3593,230,1,236,184
3594,230,1,240,4
3595,230,1,240,92
3596,230,1,256,132
3597,230,1,264,172
3598,230,1,268,84
3599,230,1,268,116
3600,230,1,268,128
3601,230,1,276,20
3602,230,1,280,60
3603,230,1,288,132
3604,230,1,296,128
3605,230,1,296,164
3606,230,1,296,172
3607,230,1,300,100
3608,230,1,300,128
3609,230,1,300,164
3610,230,1,308,20
3611,230,1,308,124
3612,230,1,308,144
3613,230,1,316,20
3614,230,1,320,148
3615,230,1,320,204
3616,230,1,336,32
3617,230,1,336,108
3618,230,1,340,108
3619,230,1,344,108
3620,231,1,187,96
3621,231,1,239,92
3622,231,1,283,84
3623,232,1,143,96
3624,232,1,259,44
3625,232,1,267,40
3626,232,1,271,44
3627,232,1,291,152
3628,232,1,307,48
3629,232,1,307,112
3630,232,1,311,48
3631,232,1,315,144
3632,232,1,331,48
3633,232,1,331,72
3634,233,1,126,89
3635,233,1,234,105
3636,233,1,246,33
3637,233,1,258,33
3638,233,1,262,145
3639,233,1,266,33
3640,233,1,266,181
3641,233,1,270,185
3642,233,1,278,157
3643,233,1,282,61
3644,233,1,286,145
3645,233,1,290,13
3646,233,1,290,105
3647,233,1,290,149
3648,233,1,298,173
3649,233,1,306,9
3650,233,1,310,93
3651,233,1,318,33
3652,233,1,318,41
3653,233,1,342,165
3654,234,1,154,121
3655,234,1,194,101
3656,234,1,198,113
3657,234,1,238,73
3658,234,1,242,125
3659,234,1,250,165
3660,234,1,254,89
3661,234,1,258,153
3662,234,1,266,97
3663,234,1,266,105
3664,234,1,270,173
3665,234,1,278,25
3666,234,1,298,61
3667,234,1,306,157
3668,234,1,314,173
3669,234,1,314,189
3670,234,1,322,149
3671,234,1,326,181
3672,234,1,354,25
3673,235,1,163,101
3674,235,1,223,113
3675,235,1,223,185
3676,235,1,243,85
3677,235,1,255,89
3678,235,1,263,33
3679,235,1,263,145
3680,235,1,263,165
3681,235,1,275,1
3682,235,1,275,161
3683,235,1,279,157
3684,235,1,283,61
3685,235,1,291,105
3686,235,1,291,189
3687,235,1,295,117
3688,235,1,303,177
3689,235,1,307,45
3690,235,1,315,145
3691,235,1,315,153
3692,235,1,319,5
3693,235,1,319,205
3694,235,1,323,173
3695,235,1,327,41
3696,235,1,335,81
3697,235,1,339,149
3698,235,1,343,45
3699,235,1,367,13
3700,236,1,153,95
3701,236,1,161,83
3702,236,1,201,111
3703,236,1,245,131
3704,236,1,265,23
3705,236,1,265,39
3706,236,1,269,111
3707,236,1,269,127
3708,236,1,273,95
3709,236,1,285,47
3710,236,1,293,119
3711,236,1,297,23
3712,236,1,297,63
3713,236,1,301,79
3714,236,1,305,99
3715,236,1,309,95
3716,236,1,317,171
3717,236,1,325,155
3718,236,1,349,27
3719,237,1,239,173
3720,237,1,243,33
3721,237,1,247,33
3722,237,1,263,33
3723,237,1,275,173
3724,237,1,287,189
3725,237,1,295,77
3726,237,1,299,61
3727,237,1,303,45
3728,237,1,323,85
3729,237,1,339,149
3730,238,1,203,115
3731,238,1,239,95
3732,238,1,247,175
3733,238,1,279,23
3734,238,1,291,155
3735,238,1,295,115
3736,238,1,299,63
3737,238,1,311,171
3738,239,1,249,168
3739,239,1,265,196
3740,239,1,297,100
3741,240,1,193,100
3742,240,1,197,116
3743,240,1,213,168
3744,240,1,217,120
3745,240,1,225,88
3746,240,1,233,24
3747,240,1,233,168
3748,240,1,237,176
3749,240,1,245,100
3750,240,1,245,112
3751,240,1,253,132
3752,240,1,253,136
3753,240,1,257,132
3754,240,1,261,84
3755,240,1,265,100
3756,240,1,273,104
3757,240,1,273,156
3758,240,1,285,160
3759,240,1,285,172
3760,240,1,285,188
3761,240,1,289,148
3762,240,1,301,28
3763,240,1,305,80
3764,240,1,309,48
3765,240,1,313,148
3766,240,1,317,20
3767,240,1,317,140
3768,240,1,333,172
3769,240,1,341,132
3770,241,1,224,12
3771,241,1,284,96
3772,241,1,284,172
3773,241,1,332,28
3774,242,1,146,100
3775,242,1,194,100
3776,242,1,222,48
3777,242,1,254,132
3778,242,1,254,172
3779,242,1,258,168
3780,242,1,266,104
3781,242,1,298,100
3782,242,1,306,156
3783,243,1,197,117
3784,243,1,233,25
3785,243,1,257,133
3786,243,1,269,85
3787,243,1,273,105
3788,243,1,289,89
3789,243,1,305,81
3790,243,1,309,125
3791,243,1,313,21
3792,243,1,317,141
3793,243,1,321,97
3794,244,1,147,101
3795,244,1,163,101
3796,244,1,195,101
3797,244,1,211,81
3798,244,1,247,113
3799,244,1,331,157
3800,244,1,335,125
3801,244,1,335,173
3802,244,1,347,45
3803,245,1,145,91
3804,245,1,157,115
3805,245,1,165,99
3806,245,1,169,87
3807,245,1,201,171
3808,245,1,205,91
3809,245,1,217,95
3810,245,1,221,83
3811,245,1,225,51
3812,245,1,225,87
3813,245,1,233,115
3814,245,1,241,3
3815,245,1,241,123
3816,245,1,245,131
3817,245,1,253,159
3818,245,1,257,131
3819,245,1,261,83
3820,245,1,265,87
3821,245,1,265,183
3822,245,1,269,15
3823,245,1,269,111
3824,245,1,269,159
3825,245,1,273,95
3826,245,1,277,123
3827,245,1,281,115
3828,245,1,285,83
3829,245,1,285,155
3830,245,1,289,27
3831,245,1,289,55
3832,245,1,293,147
3833,245,1,297,39
3834,245,1,297,171
3835,245,1,301,139
3836,245,1,305,83
3837,245,1,305,103
3838,245,1,309,47
3839,245,1,309,95
3840,245,1,309,123
3841,245,1,309,139
3842,245,1,317,15
3843,245,1,321,99
3844,245,1,325,135
3845,245,1,329,11
3846,245,1,333,107
3847,245,1,341,127
3848,246,1,243,62
3849,246,1,263,34
