,kernel,layer,x,y
196,16,1,134,122
197,16,1,138,94
198,16,1,138,110
199,16,1,138,118
200,16,1,142,122
201,16,1,142,138
202,16,1,142,150
203,16,1,150,138
204,16,1,158,102
205,16,1,158,110
206,16,1,158,178
207,16,1,162,46
208,16,1,166,170
209,16,1,174,146
210,16,1,178,94
211,16,1,178,110
212,16,1,178,126
213,16,1,178,166
214,16,1,178,170
215,16,1,182,6
216,16,1,186,114
217,16,1,190,122
218,16,1,194,186
219,16,1,198,106
220,16,1,202,66
221,16,1,206,38
222,16,1,206,114
223,16,1,206,126
224,16,1,206,198
225,16,1,238,78
226,16,1,258,146
227,16,1,262,162
228,16,1,278,154
229,18,1,71,44
230,18,1,79,36
231,18,1,79,88
232,18,1,135,140
233,18,1,143,132
234,18,1,151,132
235,18,1,195,104
236,18,1,195,116
237,18,1,247,164
238,19,1,92,82
239,19,1,92,138
240,19,1,100,86
241,19,1,116,102
242,19,1,148,142
243,19,1,180,14
244,19,1,200,14
245,20,1,92,108
246,20,1,104,108
247,20,1,104,116
248,20,1,120,96
249,20,1,220,36
250,20,1,240,16
251,21,1,50,20
252,21,1,66,120
253,21,1,74,28
254,21,1,126,28
255,21,1,162,48
256,21,1,166,28
257,21,1,178,8
258,21,1,178,20
259,21,1,206,40
260,21,1,218,76
261,21,1,222,20
262,22,1,79,113
263,22,1,131,25
264,23,1,55,129
265,23,1,83,141
266,23,1,87,105
267,23,1,87,177
268,23,1,95,93
269,23,1,139,129
270,23,1,143,149
271,23,1,167,57
272,23,1,171,33
273,23,1,179,37
274,23,1,195,185
275,23,1,215,5
276,23,1,215,9
277,23,1,263,161
278,24,1,31,167
279,24,1,47,175
280,24,1,55,119
281,24,1,75,115
282,24,1,79,35
283,24,1,83,95
284,24,1,87,147
285,24,1,91,143
286,24,1,95,39
287,24,1,103,171
288,24,1,115,103
289,24,1,127,99
290,24,1,147,107
291,24,1,151,123
292,24,1,159,15
293,24,1,179,35
294,24,1,191,119
295,24,1,195,103
296,24,1,195,115
297,24,1,195,171
298,24,1,195,203
299,24,1,223,163
300,24,1,247,171
301,24,1,255,155
302,25,1,50,135
303,25,1,78,175
304,25,1,82,15
305,25,1,82,83
306,25,1,82,171
307,25,1,86,111
308,25,1,86,155
309,25,1,86,163
310,25,1,94,59
311,25,1,98,127
312,25,1,98,179
313,25,1,110,99
314,25,1,114,87
315,25,1,126,27
316,25,1,126,119
317,25,1,126,143
318,25,1,130,23
319,25,1,142,123
320,25,1,142,151
321,25,1,150,179
322,25,1,154,119
323,25,1,162,179
324,25,1,170,35
325,25,1,170,163
326,25,1,174,159
327,25,1,178,111
328,25,1,178,127
329,25,1,194,35
330,25,1,202,95
331,25,1,202,171
332,25,1,206,39
333,25,1,206,43
334,25,1,214,7
335,25,1,214,11
336,25,1,214,35
337,25,1,218,75
338,25,1,218,179
339,25,1,222,19
340,25,1,226,59
341,25,1,234,179
342,25,1,246,15
343,25,1,258,147
344,25,1,262,147
345,25,1,262,163
346,25,1,270,139
347,25,1,278,139
348,25,1,290,139
349,26,1,32,168
350,26,1,36,144
351,26,1,40,28
352,26,1,52,152
353,26,1,56,28
354,26,1,56,36
355,26,1,56,120
356,26,1,56,124
357,26,1,64,24
358,26,1,72,44
359,26,1,76,116
360,26,1,80,88
361,26,1,84,96
362,26,1,88,44
363,26,1,92,144
364,26,1,96,40
365,26,1,100,28
366,26,1,100,40
367,26,1,104,172
368,26,1,116,104
369,26,1,116,148
370,26,1,120,20
371,26,1,124,144
372,26,1,128,128
373,26,1,132,112
374,26,1,148,92
375,26,1,148,108
376,26,1,148,180
377,26,1,152,24
378,26,1,152,124
379,26,1,152,132
380,26,1,160,16
381,26,1,160,152
382,26,1,164,24
383,26,1,164,112
384,26,1,168,12
385,26,1,168,16
386,26,1,168,136
387,26,1,180,36
388,26,1,180,80
389,26,1,192,120
390,26,1,196,104
391,26,1,196,116
392,26,1,196,172
393,26,1,196,204
394,26,1,200,84
395,26,1,224,164
396,26,1,248,164
397,26,1,248,172
398,26,1,256,156
399,27,1,139,132
400,28,1,147,73
401,28,1,159,13
402,29,1,88,89
403,29,1,88,113
404,29,1,96,73
405,29,1,164,101
406,29,1,180,93
407,29,1,188,85
408,30,1,160,153
409,30,1,160,181
410,30,1,200,13
411,31,1,37,93
412,31,1,45,165
413,31,1,53,85
414,31,1,57,93
415,31,1,61,109
416,31,1,69,169
417,31,1,73,173
418,31,1,81,13
419,31,1,85,181
420,31,1,97,85
421,31,1,101,85
422,31,1,105,1
423,31,1,113,45
424,31,1,117,141
425,31,1,121,85
426,31,1,121,93
427,31,1,125,105
428,31,1,129,97
429,31,1,137,121
430,31,1,141,173
431,31,1,145,113
432,31,1,145,133
433,31,1,149,141
434,31,1,149,161
435,31,1,153,177
436,31,1,157,101
437,31,1,161,85
438,31,1,161,113
439,31,1,165,93
440,31,1,165,169
441,31,1,169,145
442,31,1,169,173
443,31,1,173,25
444,31,1,177,93
445,31,1,177,109
446,31,1,185,185
447,31,1,189,121
448,31,1,189,193
449,31,1,197,205
450,31,1,201,65
451,31,1,213,9
452,31,1,241,17
453,32,1,85,98
454,33,1,167,169
455,34,1,47,87
456,34,1,91,75
457,34,1,99,175
458,34,1,107,63
459,34,1,111,107
460,34,1,151,23
461,34,1,163,7
462,34,1,163,31
463,34,1,175,27
464,34,1,183,87
465,34,1,187,83
466,34,1,207,99
467,35,1,28,80
468,35,1,88,96
469,35,1,96,104
470,36,1,38,4
471,36,1,38,144
472,36,1,38,156
473,36,1,58,92
474,36,1,58,124
475,36,1,74,24
476,36,1,90,148
477,36,1,98,116
478,36,1,114,108
479,36,1,254,152
480,36,1,278,152
481,37,1,159,15
482,37,1,183,7
483,37,1,191,27
484,37,1,207,183
485,37,1,215,7
486,37,1,223,15
487,37,1,231,51
488,38,1,67,32
489,38,1,99,112
490,38,1,99,120
491,38,1,103,108
492,38,1,111,92
493,38,1,275,156
494,39,1,29,168
495,39,1,45,16
496,39,1,45,144
497,39,1,77,60
498,39,1,85,180
499,39,1,89,144
500,39,1,93,116
501,39,1,97,36
502,39,1,113,44
503,39,1,121,84
504,39,1,121,112
505,39,1,141,168
506,39,1,153,80
507,39,1,157,12
508,39,1,157,152
509,39,1,161,112
510,39,1,165,56
511,39,1,177,76
512,39,1,177,92
513,39,1,189,80
514,39,1,201,64
515,39,1,229,156
516,40,1,32,91
517,40,1,32,171
518,40,1,40,27
519,40,1,48,19
520,40,1,48,147
521,40,1,52,3
522,40,1,56,35
523,40,1,64,23
524,40,1,64,107
525,40,1,72,43
526,40,1,72,171
527,40,1,80,27
528,40,1,80,63
529,40,1,80,179
530,40,1,92,79
531,40,1,96,119
532,40,1,100,39
533,40,1,112,107
534,40,1,120,95
535,40,1,120,103
536,40,1,144,123
537,40,1,156,171
538,40,1,160,155
539,40,1,168,59
540,40,1,172,175
541,40,1,200,207
542,40,1,236,75
543,41,1,37,3
544,41,1,73,175
545,41,1,77,107
546,41,1,85,163
547,41,1,89,127
548,41,1,89,183
549,41,1,93,175
550,41,1,97,167
551,41,1,149,91
552,41,1,157,139
553,41,1,161,179
554,41,1,169,143
555,41,1,181,23
556,41,1,225,11
557,41,1,233,47
558,41,1,281,135
559,42,1,2,17
560,42,1,2,161
561,42,1,6,49
562,42,1,14,5
563,42,1,30,377
564,42,1,38,157
565,42,1,58,57
566,42,1,58,65
567,42,1,62,149
568,42,1,66,153
569,42,1,70,29
570,42,1,74,9
571,42,1,78,113
572,42,1,90,217
573,42,1,94,285
574,42,1,98,1
575,42,1,98,289
576,42,1,102,169
577,42,1,102,173
578,42,1,110,161
579,42,1,114,45
580,42,1,114,137
581,42,1,126,5
582,42,1,142,153
583,42,1,154,173
584,42,1,162,45
585,42,1,162,125
586,42,1,162,137
587,42,1,162,181
588,42,1,174,229
589,42,1,178,5
590,42,1,178,9
591,42,1,198,33
592,42,1,206,117
593,42,1,210,373
594,42,1,214,9
595,42,1,214,33
596,42,1,222,21
597,42,1,222,145
598,42,1,234,9
599,42,1,238,209
600,42,1,246,17
601,42,1,250,65
602,42,1,258,13
603,42,1,278,121
604,42,1,286,125
605,42,1,310,373
606,42,1,346,357
607,42,1,366,317
608,42,1,370,373
609,43,1,111,44
610,43,1,155,20
611,45,1,67,31
612,45,1,147,179
613,46,1,153,177
614,46,1,157,109
615,47,1,142,172
616,47,1,186,16
617,48,1,171,35
618,48,1,199,203
619,48,1,279,135
620,49,1,37,144
621,49,1,57,124
622,49,1,81,88
623,49,1,85,100
624,49,1,105,44
625,49,1,113,108
626,49,1,137,140
627,49,1,145,168
628,49,1,149,108
629,49,1,153,132
630,49,1,153,176
631,49,1,157,100
632,49,1,161,84
633,49,1,161,152
634,49,1,165,96
635,49,1,169,136
636,49,1,173,176
637,49,1,205,172
638,49,1,217,76
639,49,1,221,20
640,49,1,241,16
641,49,1,245,16
642,50,1,37,100
643,50,1,37,144
644,50,1,41,120
645,50,1,45,164
646,50,1,57,28
647,50,1,57,124
648,50,1,65,120
649,50,1,73,32
650,50,1,85,92
651,50,1,89,128
652,50,1,89,184
653,50,1,93,176
654,50,1,101,28
655,50,1,113,108
656,50,1,113,136
657,50,1,121,92
658,50,1,137,120
659,50,1,149,160
660,50,1,149,180
661,50,1,153,172
662,50,1,153,176
663,50,1,157,100
664,50,1,161,152
665,50,1,161,180
666,50,1,165,24
667,50,1,169,136
668,50,1,169,172
669,50,1,189,92
670,50,1,201,168
671,50,1,205,172
672,50,1,217,180
673,50,1,221,104
674,50,1,233,72
675,50,1,241,16
676,50,1,265,148
677,52,1,36,92
678,52,1,36,144
679,52,1,40,28
680,52,1,52,4
681,52,1,52,152
682,52,1,56,124
683,52,1,64,24
684,52,1,64,124
685,52,1,76,108
686,52,1,80,88
687,52,1,84,96
688,52,1,112,60
689,52,1,136,140
690,52,1,140,132
691,52,1,144,168
692,52,1,148,92
693,52,1,152,132
694,52,1,156,172
695,52,1,164,112
696,52,1,172,176
697,52,1,180,80
698,52,1,188,172
699,52,1,192,104
700,52,1,192,120
701,52,1,200,84
702,52,1,220,36
703,53,1,35,80
704,53,1,35,168
705,53,1,39,92
706,53,1,39,144
707,53,1,39,156
708,53,1,51,16
709,53,1,51,176
710,53,1,59,108
711,53,1,59,124
712,53,1,67,124
713,53,1,75,108
714,53,1,83,88
715,53,1,87,144
716,53,1,91,148
717,53,1,95,136
718,53,1,95,144
719,53,1,127,144
720,53,1,131,96
721,53,1,135,108
722,53,1,151,92
723,53,1,151,180
724,53,1,155,132
725,53,1,159,80
726,53,1,195,72
727,53,1,199,172
728,53,1,199,204
729,53,1,223,92
730,53,1,239,180
731,54,1,106,28
732,54,1,138,132
733,54,1,170,172
734,55,1,63,24
735,56,1,36,155
736,56,1,56,35
737,56,1,56,123
738,56,1,84,119
739,56,1,88,183
740,56,1,100,27
741,56,1,100,151
742,56,1,120,95
743,56,1,136,131
744,56,1,152,23
745,56,1,164,23
746,56,1,164,95
747,56,1,168,135
748,56,1,196,103
749,56,1,220,35
750,57,1,137,120
751,58,1,67,34
752,58,1,75,106
753,58,1,87,110
754,58,1,87,154
755,58,1,271,138
756,58,1,279,138
757,59,1,63,124
758,59,1,107,104
759,59,1,171,144
760,60,1,157,23
761,60,1,201,171
762,61,1,33,91
763,61,1,33,167
764,61,1,37,3
765,61,1,37,7
766,61,1,37,143
767,61,1,41,119
768,61,1,57,123
769,61,1,69,31
770,61,1,73,175
771,61,1,77,107
772,61,1,81,63
773,61,1,85,111
774,61,1,85,115
775,61,1,89,91
776,61,1,97,95
777,61,1,113,147
778,61,1,129,103
779,61,1,145,123
780,61,1,165,23
781,61,1,165,27
782,61,1,173,127
783,61,1,181,23
784,61,1,181,95
785,61,1,189,151
786,61,1,201,11
787,61,1,201,67
788,61,1,205,11
789,61,1,209,11
790,61,1,213,171
791,61,1,229,171
792,61,1,245,159
793,62,1,49,85
794,62,1,73,173
795,62,1,81,13
796,62,1,89,181
797,62,1,101,29
798,62,1,125,25
799,62,1,137,117
800,62,1,141,137
801,62,1,161,45
802,62,1,173,33
803,62,1,173,125
804,62,1,185,73
805,62,1,185,185
806,62,1,197,201
807,62,1,221,5
808,63,1,178,21
809,63,1,198,33
810,63,1,214,77
811,64,1,36,93
812,64,1,48,85
813,64,1,64,33
814,64,1,80,37
815,64,1,80,89
816,64,1,88,45
817,64,1,92,101
818,64,1,96,41
819,64,1,104,85
820,64,1,112,61
821,64,1,124,97
822,64,1,128,97
823,64,1,136,141
824,64,1,140,133
825,64,1,144,133
826,64,1,144,169
827,64,1,152,25
828,64,1,156,101
829,64,1,160,153
830,64,1,172,177
831,64,1,180,65
832,64,1,184,109
833,64,1,188,85
834,64,1,188,173
835,64,1,192,81
836,64,1,196,117
837,64,1,204,13
838,64,1,204,173
839,64,1,212,97
840,64,1,220,37
841,64,1,220,105
842,64,1,232,73
843,64,1,240,17
844,64,1,256,173
845,64,1,264,149
846,65,1,37,93
847,65,1,49,85
848,65,1,89,109
849,65,1,89,181
850,65,1,93,97
851,65,1,141,173
852,65,1,145,189
853,65,1,149,141
854,65,1,181,25
855,65,1,205,13
856,66,1,38,153
857,66,1,50,1
858,66,1,62,89
859,66,1,74,109
860,66,1,90,101
861,66,1,94,101
862,66,1,98,113
863,66,1,102,109
864,66,1,102,117
865,66,1,106,105
866,66,1,110,93
867,66,1,110,137
868,66,1,114,89
869,66,1,122,113
870,66,1,142,173
871,66,1,170,177
872,66,1,186,113
873,66,1,186,173
874,66,1,186,185
875,66,1,190,29
876,66,1,198,205
877,66,1,206,197
878,66,1,218,93
879,66,1,222,17
880,66,1,230,157
881,66,1,238,77
882,66,1,246,13
883,66,1,250,153
884,66,1,274,153
885,67,1,141,92
886,67,1,189,68
887,68,1,33,90
888,68,1,81,82
889,68,1,89,90
890,68,1,145,122
891,68,1,209,162
892,69,1,26,170
893,69,1,66,170
894,69,1,78,174
895,69,1,82,182
896,69,1,86,82
897,69,1,90,118
898,69,1,110,98
899,69,1,154,154
900,69,1,166,178
901,69,1,178,70
902,69,1,178,74
903,69,1,182,174
904,69,1,194,206
905,69,1,278,134
906,70,1,205,10
907,71,1,32,91
908,71,1,40,27
909,71,1,52,3
910,71,1,56,119
911,71,1,80,63
912,71,1,84,167
913,71,1,96,91
914,71,1,128,103
915,71,1,168,59
916,71,1,244,159
917,72,1,63,123
918,72,1,83,143
919,72,1,95,183
920,72,1,119,19
921,72,1,131,143
922,72,1,159,151
923,72,1,195,203
924,72,1,255,155
925,73,1,41,74
926,73,1,49,82
927,73,1,57,106
928,73,1,65,110
929,73,1,69,30
930,73,1,69,110
931,73,1,73,110
932,73,1,81,170
933,73,1,93,98
934,73,1,93,138
935,73,1,109,130
936,73,1,113,74
937,73,1,125,26
938,73,1,125,110
939,73,1,125,114
940,73,1,133,130
941,73,1,133,162
942,73,1,137,122
943,73,1,141,150
944,73,1,145,134
945,73,1,153,74
946,73,1,153,114
947,73,1,153,142
948,73,1,169,162
949,73,1,173,26
950,73,1,173,126
951,73,1,177,146
952,73,1,189,194
953,73,1,193,54
954,73,1,197,34
955,73,1,209,126
956,73,1,213,78
957,73,1,221,146
958,73,1,233,82
959,74,1,37,143
960,74,1,57,123
961,74,1,73,175
962,74,1,85,79
963,74,1,85,91
964,74,1,85,115
965,74,1,85,119
966,74,1,85,163
967,74,1,85,179
968,74,1,125,27
969,74,1,157,139
970,74,1,161,147
971,74,1,161,179
972,74,1,169,143
973,74,1,197,31
974,74,1,201,171
975,74,1,217,179
976,74,1,221,19
977,74,1,229,171
978,74,1,237,79
979,74,1,245,15
980,74,1,245,159
981,75,1,41,169
982,75,1,81,81
983,75,1,85,189
984,75,1,137,173
985,75,1,221,17
986,76,1,180,64
987,76,1,220,36
988,76,1,232,72
989,76,1,264,148
990,78,1,52,152
991,78,1,56,28
992,78,1,56,92
993,78,1,68,28
994,78,1,88,128
995,78,1,92,80
996,78,1,92,176
997,78,1,100,28
998,78,1,100,112
999,78,1,112,108
1000,78,1,120,20
1001,78,1,120,96
1002,78,1,148,120
1003,78,1,152,24
1004,78,1,156,20
1005,78,1,160,44
1006,78,1,164,24
1007,78,1,164,112
1008,78,1,168,4
1009,78,1,180,12
1010,78,1,180,24
1011,78,1,180,64
1012,78,1,188,92
1013,78,1,192,120
1014,78,1,196,116
1015,78,1,200,12
1016,78,1,212,96
1017,78,1,216,4
1018,78,1,220,36
1019,78,1,220,76
1020,78,1,220,80
1021,78,1,220,104
1022,78,1,232,72
1023,78,1,264,148
1024,79,1,179,166
1025,81,1,96,119
1026,81,1,128,15
1027,81,1,128,19
1028,81,1,132,19
1029,81,1,148,95
1030,81,1,160,155
1031,81,1,168,59
1032,81,1,172,39
1033,81,1,176,23
1034,81,1,188,75
1035,81,1,192,71
1036,81,1,196,79
1037,81,1,200,79
1038,81,1,200,83
1039,82,1,67,35
1040,82,1,79,35
1041,82,1,79,87
1042,82,1,95,39
1043,82,1,135,139
1044,82,1,179,79
1045,83,1,45,112
1046,83,1,73,172
1047,83,1,73,176
1048,83,1,77,104
1049,83,1,89,108
1050,83,1,89,128
1051,83,1,93,176
1052,83,1,97,168
1053,83,1,101,28
1054,83,1,125,28
1055,83,1,161,44
1056,83,1,161,84
1057,83,1,165,24
1058,83,1,165,96
1059,83,1,169,136
1060,83,1,169,144
1061,83,1,173,24
1062,83,1,177,92
1063,83,1,181,12
1064,83,1,185,12
1065,83,1,185,16
1066,83,1,189,92
1067,83,1,197,32
1068,83,1,201,12
1069,83,1,205,12
1070,83,1,205,172
1071,83,1,217,76
1072,83,1,217,180
1073,83,1,233,72
1074,83,1,241,16
1075,84,1,91,111
1076,84,1,91,139
1077,84,1,111,147
1078,84,1,135,131
1079,84,1,167,143
1080,84,1,195,103
1081,84,1,199,171
1082,84,1,223,163
1083,84,1,255,155
1084,84,1,263,151
1085,85,1,37,98
1086,85,1,61,34
1087,85,1,69,106
1088,85,1,69,110
1089,85,1,69,114
1090,85,1,81,62
1091,85,1,81,102
1092,85,1,89,114
1093,85,1,89,182
1094,85,1,93,98
1095,85,1,93,138
1096,85,1,97,74
1097,85,1,97,110
1098,85,1,101,86
1099,85,1,101,90
1100,85,1,117,102
1101,85,1,141,174
1102,85,1,149,94
1103,85,1,149,138
1104,85,1,149,142
1105,85,1,153,26
1106,85,1,157,110
1107,85,1,157,122
1108,85,1,173,126
1109,85,1,181,10
1110,85,1,181,14
1111,85,1,181,166
1112,85,1,185,18
1113,85,1,185,186
1114,85,1,189,150
1115,85,1,197,34
1116,85,1,197,202
1117,85,1,201,10
1118,85,1,213,170
1119,85,1,273,142
1120,85,1,277,154
1121,85,1,281,134
1122,85,1,289,154
1123,86,1,53,20
1124,86,1,149,108
1125,86,1,157,140
1126,86,1,161,124
1127,86,1,165,24
1128,87,1,55,9
1129,87,1,87,53
1130,87,1,95,101
1131,88,1,30,168
1132,88,1,46,16
1133,88,1,46,144
1134,88,1,54,8
1135,88,1,62,88
1136,88,1,78,88
1137,88,1,78,112
1138,88,1,78,176
1139,88,1,82,144
1140,88,1,86,52
1141,88,1,90,144
1142,88,1,130,108
1143,88,1,142,132
1144,88,1,170,144
1145,88,1,234,180
1146,89,1,55,125
1147,89,1,71,109
1148,89,1,75,109
1149,89,1,87,53
1150,89,1,95,101
1151,89,1,103,85
1152,89,1,103,117
1153,89,1,103,173
1154,89,1,111,13
1155,89,1,111,61
1156,89,1,111,93
1157,89,1,135,129
1158,89,1,139,129
1159,89,1,147,93
1160,89,1,147,181
1161,89,1,155,81
1162,89,1,159,13
1163,89,1,159,153
1164,89,1,167,5
1165,89,1,167,13
1166,89,1,167,57
1167,89,1,171,33
1168,89,1,175,145
1169,89,1,187,85
1170,89,1,195,117
1171,89,1,207,37
1172,89,1,207,41
1173,89,1,211,97
1174,89,1,215,5
1175,89,1,215,9
1176,89,1,215,33
1177,89,1,219,37
1178,89,1,219,93
1179,89,1,223,17
1180,89,1,227,57
1181,89,1,231,53
1182,89,1,231,157
1183,89,1,239,77
1184,89,1,247,13
1185,89,1,247,165
1186,89,1,251,153
1187,89,1,275,153
1188,90,1,48,173
1189,90,1,96,41
1190,90,1,96,145
1191,90,1,104,1
1192,90,1,104,85
1193,90,1,112,89
1194,90,1,152,121
1195,90,1,156,1
1196,90,1,168,145
1197,90,1,180,25
1198,90,1,196,117
1199,90,1,208,189
1200,90,1,220,77
1201,90,1,220,105
1202,90,1,232,73
1203,90,1,256,173
1204,91,1,162,179
1205,91,1,170,35
1206,91,1,206,43
1207,91,1,214,11
1208,91,1,222,19
1209,91,1,230,55
1210,92,1,33,82
1211,92,1,37,6
1212,92,1,37,98
1213,92,1,61,102
1214,92,1,77,106
1215,92,1,81,14
1216,92,1,89,166
1217,92,1,93,58
1218,92,1,93,98
1219,92,1,93,138
1220,92,1,97,74
1221,92,1,101,90
1222,92,1,101,110
1223,92,1,105,26
1224,92,1,117,142
1225,92,1,133,126
1226,92,1,137,110
1227,92,1,141,138
1228,92,1,141,174
1229,92,1,149,138
1230,92,1,149,142
1231,92,1,157,110
1232,92,1,157,178
1233,92,1,165,170
1234,92,1,173,126
1235,92,1,181,22
1236,92,1,181,94
1237,92,1,185,186
1238,92,1,189,150
1239,92,1,189,194
1240,92,1,197,166
1241,92,1,201,10
1242,92,1,201,66
1243,92,1,205,10
1244,92,1,205,114
1245,92,1,209,162
1246,92,1,213,170
1247,92,1,233,74
1248,92,1,277,154
1249,92,1,289,154
1250,93,1,32,82
1251,93,1,36,2
1252,93,1,36,6
1253,93,1,48,18
1254,93,1,48,174
1255,93,1,80,38
1256,93,1,80,62
1257,93,1,80,82
1258,93,1,80,102
1259,93,1,88,90
1260,93,1,88,110
1261,93,1,92,58
1262,93,1,92,78
1263,93,1,92,82
1264,93,1,96,74
1265,93,1,96,146
1266,93,1,104,42
1267,93,1,104,102
1268,93,1,112,14
1269,93,1,112,62
1270,93,1,112,146
1271,93,1,120,22
1272,93,1,132,130
1273,93,1,140,174
1274,93,1,144,122
1275,93,1,144,134
1276,93,1,144,150
1277,93,1,148,94
1278,93,1,148,138
1279,93,1,148,142
1280,93,1,152,122
1281,93,1,156,22
1282,93,1,156,82
1283,93,1,156,110
1284,93,1,156,122
1285,93,1,164,102
1286,93,1,168,6
1287,93,1,168,14
1288,93,1,168,58
1289,93,1,168,146
1290,93,1,172,126
1291,93,1,180,10
1292,93,1,180,14
1293,93,1,180,26
1294,93,1,180,94
1295,93,1,180,106
1296,93,1,180,166
1297,93,1,184,74
1298,93,1,184,110
1299,93,1,188,86
1300,93,1,188,150
1301,93,1,192,82
1302,93,1,192,102
1303,93,1,196,126
1304,93,1,200,14
1305,93,1,200,82
1306,93,1,212,30
1307,93,1,212,98
1308,93,1,212,170
1309,93,1,216,6
1310,93,1,220,78
1311,93,1,224,178
1312,93,1,232,74
1313,93,1,240,18
1314,93,1,272,142
1315,93,1,280,146
1316,94,1,38,153
1317,94,1,50,1
1318,94,1,58,93
1319,94,1,86,97
1320,94,1,86,165
1321,94,1,94,93
1322,94,1,106,29
1323,94,1,130,81
1324,94,1,150,161
1325,94,1,182,9
1326,94,1,186,185
1327,94,1,194,37
1328,95,1,57,29
1329,95,1,57,37
1330,95,1,57,93
1331,95,1,189,121
1332,96,1,46,145
1333,96,1,50,1
1334,96,1,54,9
1335,96,1,58,37
1336,96,1,62,89
1337,96,1,70,169
1338,96,1,78,113
1339,96,1,78,177
1340,96,1,82,145
1341,96,1,82,173
1342,96,1,86,53
1343,96,1,86,97
1344,96,1,90,81
1345,96,1,98,37
1346,96,1,98,181
1347,96,1,110,105
1348,96,1,110,137
1349,96,1,122,85
1350,96,1,122,113
1351,96,1,130,81
1352,96,1,142,109
1353,96,1,142,169
1354,96,1,146,113
1355,96,1,162,113
1356,96,1,166,93
1357,96,1,170,33
1358,96,1,178,21
1359,96,1,182,9
1360,96,1,186,113
